id_EXIST,text,path_video,target,description,label
220814," me vibing to my man's music but hearing dumb shit in the song.  you know i miss you on my side, but i'm fuckin' with shorty but she gon' hit me when she find i'm the perfect pretender i try to find another bitch, i just look for you in her",videos/7091469048088694062.mp4,0,A woman reacts while listening to a song with lyrics about infidelity and objectifying women.,YES
220259,"independent woman check  check_mark  aunt sarah.  guys, if you're trying to date an independent woman, make sure you are not insecure because dating an independent woman is not easy and it's definitely not for everybody because she doesn't need you and she's gonna make sure you know she doesn't need you she is grinding for herself you are just an attachment in her life. it's not that she doesn't care about you or doesn't love you, but she's going to choose herself over you because she's happy with herself she doesn't need you you do not complete her her",videos/6924423271496649989.mp4,1,A woman performs tasks like reaching high shelves and moving large items in her apartment while a male voiceover discusses the challenges and requirements for men dating an 'independent woman'.,YES
220852," face_with_tears_of_joy  i’m just saying .. when women try to parallel park, it can be a struggle. kai strachan and britt perrine know this all too well, as they have witnessed it from a distance.  that's the kind of stuff you watch from a distance.",videos/7103191817792884014.mp4,1,"A man reacts with mock concern to the idea of women parallel parking, accompanied by audio suggesting it's something to be watched cautiously from afar, perpetuating the stereotype that women are bad drivers.",YES
220426,"why did he do it w/o question tho  loudly_crying_face  rolling_on_the_floor_laughing  wait till the end lmao clean your face? like all of it? clean it real good. ain't got nothing @ ft? all over. man ain't n @ my face bruh? clean ittt. wanted to clean my seat for later on tonight. that was a good one huh? wassup tho fr 99' u. outtt.  clean your face. like all over. clean it real good. i ain't got nothing on me. clean it all over. man, ain't nothing on my face, bro. clean it wanted to clean my seat for later on tonight that was a good one, huh? that was good. what's up though, for real? so hurry up.",videos/6967124957029551366.mp4,0,"A woman repeatedly asks a man to wipe his face with a napkin, then delivers a punchline implying she wants him to perform oral sex on her later, to which he reacts with laughter.",NO
220668,"gottta do this wit my dad later cleaned text  clean the previous text by removing repetitions, leaving it brief and essential, very clean and completely readable in english with all the information.  thank you.",videos/7039553244821081349.mp4,0,A young man and a young woman are dancing together outdoors at night in what appears to be a parking lot or loading dock area.,NO
220828,"with  this is honestly one of the best tiktok’s i’ve seen in a while. thank you for your service. when it sounds worse out loud, it's worse.  please don't take this the wrong way. i do have a question. i'm just still learning a lot about the united states because i'm really stupid and not from the country. but something that i've noticed, which i'm just like, what about, is that every decision ever made in this country legally, specifically about human rights and whatnot, is made on the basis of this document from the 1700s. and it's just's amazing i love tradition i think that's so cool um but it's just the document it was written when um for when women and people of color weren't considered human beings as such and i guess it just like and i was just wondering like do you think that that's still helpful for now making every decision about our lives um collectively now would you i mean it's cool i mean i i think history is so fascinating but like do you would you say that's still helpful um um",videos/7096674341609278763.mp4,1,"A woman asks if it's helpful to base modern human rights decisions on a document written when women weren't considered human beings, while another woman reacts with facial expressions.",YES
220151," ""killer stepmom meme  mom, why are you trying to kill me?""  i wanna live with you, even when we're ghosts cause you were always there for me when i needed more. s i c e your ass finna get shot.",videos/6889521071842938114.mp4,1,"The video humorously portrays a young woman choosing her stepmother to be the victim in a hypothetical life-or-death scenario, relying on the negative stereotype of the 'evil stepmother' for comedic effect.",YES
220474," mobile wi-fi 2 35 am 41% aa q jane elliott 0 0 visit show images of juno elliott related images ino declaration experience.  so a lot of white women have been following me because of my new series. that's great. welcome ladies. however, i just want to let you guys know my page, despite the fact that i don't have a niche, is still very unapologetically black. the standard you guys will be held to, and i don't want to hear no its, no buts, nor nothing. if you can't hit this standard, the plank. the queen miss jane elliot. if you guys aren't giving jane then you aren't giving anything okay. i also speak very passionately and and you guys have to understand. you guys have been psychologically brainwashed. to think any person who is black and passionate. is threatening and aggressive. and trust me baby, i will not be tone switching, code switching for none of y'all. the white people allowed in this safe space are anti-racist only. y'all acknowledge that y'all have all been conditioned to be racist and you actively take steps to unlearn it every day in different ways.",videos/6975020314237390086.mp4,0,"A Black woman with curly hair addresses her followers, particularly white women, stating her page is unapologetically Black, pro-Black women, and a safe space, setting Jane Elliott as the standard for anti-racist allyship.",YES
220472,watermelon + honey antonje is a name that appears multiple times in the text. it is important to remove these repetitions and keep the text concise and readable.  let's try watermelon with honey. oh that's so good i love it.,videos/6974826912141069573.mp4,0,A person tries eating watermelon with honey and reacts positively to the taste.,NO
220118,"i told him my plan to propose to his mom afterwards and he was even more excited  pleading_face  i called my girlfriend ""wife"" in front of her son and he called me ""step dad.""  hey jaden, can you tell my wife to pass me the charger? wait, your wife? yep. wait, you guys got married? uh-huh. wait, that means you're my stepdad. yeah.",videos/6869100546947566854.mp4,0,"A man playfully calls his girlfriend his wife in front of her son, and the son then refers to the man as his stepdad.",NO
