id_EXIST,text,path_video,target,description,label
220393," enraged_face  vermeer you  enraged_face  the gaze of jake, you master.  okay, i want you to relax and come with me to the pearl of the girl with the pearl earring and here we are. did you know the girl with a pearl earring doesn't have a pearl earring? some smart people discovered it's too big to be a real pearl. it's a fake. hermere, you bastard! and look at it! the pearl is nothing more than two strokes of white paint. you can almost see through it. but if you zoom out, it's a fake pearl. hermere, you bastard. and there's something else that's fake. her nose. oh, you think you see a nose, but where is the bridge? it's just the same pink paint as the cheek. but if you you zoom out it's a nose. hermere you bastard. there are no details whatsoever in this painting it's all an illusion but if you zoom out it's 100% intense mesmerizing beauty. premiere you master.",videos/6961504360136232198.mp4,0,"The video is an art critique of Vermeer's painting ""Girl with a Pearl Earring"", focusing on how the details, like the earring and the nose, are optical illusions created with minimal brushstrokes.",NO
220295,"fern brady at jonathan ross’ comedy club when your body tricks you into having a jonathan ross' comedy club in the park.  is at that sexy age where it's trying to trick me and it makes me think things like, but fern, if you had a baby, it would be like a friend that could never leave. i mean, what is that? can you imagine being so lonely you have to shag your pals into existence? when i think about it that's all our family has one out of pals to do stuff with. don't worry, make new ones out your hole! laughter",videos/6935039587190344965.mp4,0,"A female comedian jokes about her biological clock tricking her into wanting a baby, framing it as a way to create a friend who can't leave because she's lonely.",NO
220870,"sometimes ladies, we’re just thinking about nachos. cause women assume that we're on the same emotional level as them, but we're not. like if i was sitting alone in a room staring at the corner, my ex-girlfriend would look at me and think ""he's so quiet, he must still be a little hurt."" he pulled away from me because i may have hurt his feelings when i said he was gaining weight. i could tell he was really upset inside. for the next few days, i have to be mindful of his emotional state. you know what i'm thinking about? nachos. they put the chicken in between and you take it up. it's the chicken nachos sandwich and it's delicious. then she looks at me and says ""oh my god, he's so torn up."" i look at her and say ""i want some nachos too!""  assume that we're on the same emotional level as you are, and we're f***ing not. if i was sitting alone in a corner, like in a room, just staring at the corner with my ex-girlfriend, just looking at the corner. she'd look at me and she'd go, oh my god, he's so quiet. maybe he's still a little hurt because a couple days ago i said he was gaining a little weight and i think i may have hurt his feelings because i noticed he pulled away from me a little bit when i left he gave me like kind of not a big bear hug like he usually gives people kind of like a small itty bitty hug and then he was like, he didn't say xoxo on his text messages so i could tell that he was really torn up inside. and so i think for the next couple days i have to be really mindful of where i'm emotional stage at. you know what i'm thinking about? i love nachos when i put the chicken in between the chips then you take it up and if the chicken not and then she's like, babe. i look over, lock eyes with her. and she looks at me and she's like, oh my god, he's so torn up. you know, i look at her and i'm like, i think she wants the nachos too. ben the morrison.",videos/7107695311564459306.mp4,1,"A male comedian jokes about women overanalyzing men's emotions, contrasting a woman's elaborate interpretation of his mood with his actual simple thoughts about nachos, thereby stereotyping women as overly emotional and men as emotionally simpler.",YES
220630,"got 2 compliments so it cancels out right? pn is, ian is, onon is, d, jhortion heareis, abortion healtheare, klaudiavotes, abortion altheare, abortion healthear, abortion healthear, abortion healthear, abortion healthear, abortion healthear, abortion healthear, abortion healthear.  i got called a piece of crap today. so i'm sitting in this restaurant, just enjoying my meal. and a woman, i don't know, interrupts me to tell me, your mother must be so proud of you. and i'm thinking, oh, she's probably being sarcastic, but let's chat. so i go, oh, what makes you say that? and she's already starting to walk away. and she goes, yourhirt you're a piece of crap and she had to raise her voice across the restaurant to say that because again she was already leaving and so my sweats my spectrum must be so bad, right? wow. and i get it. like this is inviting people to say something. and i told her everyone's entitled to their opinion. i think you're one too. but if you're going to have the audacity to voice your opinion, have the courage to stick around and have a discussion.",videos/7025324608630852870.mp4,1,"A woman recounts being insulted by another woman in a restaurant because of the slogan on her sweatshirt, which reads ""abortion is healthcare.""",NO
220949,"this is so tiring but so helpful!! ""softball46 attention slappers, try my drill. slap hit into the 5-6 hole and sprint 60 feet. squat and do 2 hops, repeating 4 times. then sprint to position and jog back."" ",videos/7131104517038345518.mp4,0,"A young woman in athletic wear demonstrates a softball drill, hitting a ball off a tee and then performing a series of sprints and exercises.",NO
220109, we wanted to fill the shower with bubbles.  it all started when one dumb bitch met a even dumber bitch and they became best friends. the end.,videos/6866161073779723525.mp4,0,Two women are in a shower filled with bubbles while a voiceover describes how their friendship started with one 'dumb bitch' meeting an 'even dumber bitch'.,YES
220485,"here’s a more agressive version for my  sparkles skhaters sparkles  skull  skateboard  you're pretty good at skating. thank you for being a girl. however, you're not that good for a guy.  big cat, damn homie, where's the drip at? got this chick in the car, she complainin' too much told her, sit back, sit back gave her some yak, told her, relax boom, bow, that's how you fix that",videos/6978836546979958021.mp4,1,A person acts out a scenario where they receive a backhanded compliment about their skating skills ('...for a girl') and responds by turning the sexist qualifier back on the hypothetical speaker.,YES
220779," when told you're too much for people.  wait, hold up. nah, i still don't give a fuck. vroom, vroom, vroom.",videos/7081338562079116586.mp4,0,"A person in sunglasses and a white shirt dances outside under a blue sky, lip-syncing to music with text overlay reading 'When you're told you're too much for people.'",NO
220122,"also men are the ones who have to have periods here  smiling_face_with_horns  in a parallel universe, sexism goes the other way. it is a world where gender equality is the norm and sexism is non-existent. women and men are treated equally and have the same opportunities. it is a place where gender stereotypes do not exist and everyone is judged based on their individual abilities and character. in this universe, there is no discrimination based on gender and everyone is free to pursue their dreams without any limitations. it is a world where sexism is a thing of the past and true equality reigns.  i now pronounce you woman and husband. mrs. smith, you may kiss the groom. so you're here for a vasectomy and you're only 30? have you spoken to your wife about this? oh, you're not married. well, how do you know you're not going to want to have kids? i'm sorry. i'm just not comfortable performing this. no, listen, i'm not sexist. i'm just not comfortable with men in politics. like, they're gonna lead with their wiener. and like, what, every time their team loses a football game, we're gonna go to nuclear war? they're just way too emotional. it's physiological. young man, you know v-neck shirts are against the dress code. i pulled you out of class because it's ridiculous. it's way too distracting for the girls. you need to go home and change or you're going to get detention.",videos/6871277369211014405.mp4,1,"A woman acts out scenarios in a parallel universe where sexist attitudes and stereotypes typically applied to women are directed towards men, critiquing real-world sexism.",YES
220648,"wait for it…oh my heart i live 8000 miles away from my mom and stepdad. recently, i got my mom to show him a video i made and his reaction melted my heart.  is is um um is right.",videos/7034622929124019462.mp4,0,"A man is shown reacting with emotion while watching a video on his phone, which his daughter made for him as she lives far away.",NO
