id_EXIST,text,path_video,target,description,label
220292,how do i explain my browser history to my fbi agent??? it’s just for references i swear! face_with_tears_of_joy  nsfw commissions open. payment received. what can i draw for you?  the fucking... horse conk weighs over 11 pounds. a fucking what?,videos/6934901657767595270.mp4,0,"An animated sketch shows a female artist opening NSFW commissions, receiving payment from a generic figure, and then reacting with confusion when the client requests a drawing of 'the giant horse cock'.",NO
220266,"responder a the majority of male murderers are other men.  la mayoría de lo que asesinan hombres son otros hombres. yo sabía que más de alguna siera tirada ese comentario porque son tan predecibles las feministas. y se auto-humillan solas porque al tan solo decir que a los hombres los matan otros hombres eso quiere decir que a las mujeres no las están matando solo por ser mujer y si son más hombres asesinados que mujeres entonces ustedes no son la gran víctima y los que están siendo invisibilizados son los hombres y no las mujeres. esto es un show que lo convierten en guerras de género porque el que mata no es un hombre es un asesino, el que viola no es un hombre sino que es un violador. y para finalizar voy a dar una estadística argentina, ya que es un país mucho más grande que el mío. en la custodia de los niños, las mujeres tienen un 82,2% de ganarla. y en abusadores de niños, las mujeres superan a los hombres con sigue mi instagram para más videos sin censura.",videos/6927014177554959621.mp4,1,"A man responds to a comment about men being killed by other men by arguing that this proves women are not the primary victims, stereotyping feminists, and using statistics to suggest men are invisibilized victims.",YES
220414,please tell me you get it and i’m not the only one don't you just love it when men...  don't you just love it when men,videos/6964741888352029958.mp4,0,"A person with orange hair and sunglasses brushes a giant model of teeth with a giant toothbrush, with the text ""Don't you just love it when men..."" overlaid, implying a sarcastic critique of male behavior.",YES
220917,"cue the ""pick me"" comments. i'll never be a feminist because i believe women are better than men.  really? in sports? last i checked, a bunch of middle school boys defeated megan rapinoe in soccer, a sport that many people say she dominates. are you aware of how you got here? are you aware of who invented the iphone that you're recording this incredibly sexist tiktok on? you see, that's not the girl power move everybody thinks it is. women are better than men. why? greeting competition where it's simply not necessary demonstrates incredible immaturity. and as a woman, i'm embarrassed. look me in the eyes with a straight face and tell me why you would not tear apart a man if he said this. i'll wait. it's all fun and games until somebody reverses it. then he has to be cancelled. but guess what? he must likely gain thousands of followers from this post. because women right now garner a very unfair advantage in our society. and whether you'd like to admit it or not, lauren. lauren.",videos/7122525478585437486.mp4,1,"The video shows one woman claiming women are better than men, followed by another woman critiquing this statement as sexist and hypocritical.",YES
220213, text  my kids are the best. they are always happy and full of energy. they bring so much joy to my life.  women can't win. they will always be outsmarted and outmuscled.,videos/6911964800297782529.mp4,0,"The video begins with a woman lip-syncing to audio stating ""Women can't win... they will always be outsmarted and outmuscled,"" followed by her proclaiming in text ""I won!"" and a montage suggesting a journey through illness (radiotherapy machine shown) and finding strength, ending with an image of Rosie the Riveter.",YES
220313,"gender reveal pt. 1 i have a baby, and i love her. she is my everything. her name is janelle elise, and she is 2 years old. she brings so much joy to my life. i am grateful for her every day.  this is so exciting. what do you guys think? it is. i think it's going to be a girl. oh, god. i'm going to go with a boy. oh, no. you were right. you were totally wrong. no, it's a boy. oh no it's a baby. it's a baby. b. boy! boy! i love it! yay! four. all right. what? four. oh. oh, my goodness. four. four. four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four oh my goodness. this is very... it... what is that? he... fun. she... the blue. pink. that's me.",videos/6939980533044759813.mp4,0,"A woman reveals the gender of her expected babies using a trick cake that displays several joke messages before instructing her to cut the cake, revealing both pink and blue frosting inside.",NO
220278,"i’d rather die  skull_and_crossbones  me hanging from a cliff, babe please help me. admit you were wrong. i choose death.  please help me. of course. but just admit you were wrong.",videos/6930267804415347973.mp4,1,"A woman comedically pretends to be hanging from a cliff and asks her male partner for help, who demands she first admit she was wrong in a previous argument, leading her to comically ""choose death"" rather than concede, playing on stereotypes of gendered relationship dynamics and female stubbornness.",YES
220303,"she’s so cute when she’s sleepy pleading_face  red_heart  messing with my girlfriend before she falls asleep. ""are you awake? do you want some water?"" ""stop."" ""hey sexy lady."" ""just wanna squeeze you till you sleep."" ",videos/6938076074215542021.mp4,0,"A person repeatedly bothers their partner who is trying to fall asleep by kissing them, talking, and singing.",NO
220352,"the new breed of racist, the “cultural academic.” clean the previously detected text by removing repetitions, leaving the text concise and essential, very clean and completely readable in english with all the information.  oh, do i have an update for y'all? if you're my boss, just pretend you don't see this. to give some background, i just started a new job and i'm working with someone that is very overly passionate about being all-knowing of south asian culture. it's my third day on the job and we had a group meeting. me, my new, fun, eccentric colleague, and our boss. she's sitting outdoors and so we start talking about the weather. things diverge into the experiences of hot weather in general and she ends up asking where in india i'm from. now note, i was born here in the us but my family is from gujarat. without a moment to breathe, she immediately states, oh, so you hate pakistani people. out of nowhere. completely astonished because like what i just clarified i like to veer away from stereotypes she doubled down by saying she knows eight gucci people gucci",videos/6948077712376401158.mp4,0,A woman describes a workplace interaction where a colleague makes a harmful stereotype based on her Indian heritage.,NO
220261, first time on the hub and movleclips.  what? you fuck your brother? fucking white people.,videos/6925172825091263749.mp4,0,"A clip from a movie shows a groom reacting with shock and yelling vulgarities during a wedding ceremony, overlaid with text referencing finding surprising content online.",NO
