id_EXIST,text,path_video,target,description,label
220743,"“mmmm… no thanks”  unamused_face  ""can you take out the garbage instead of piling it by the door?""  b.b. i style my grin out bitch, fuck you, cause we been up and out i don't get fucked by none of that shit by none of that shit",videos/7067189252848651567.mp4,1,"A man asks his partner (played by the same man in a wig) to take the trash out properly, and she responds by aggressively throwing things out the door.",YES
220910,"thick thighs save lives  tobz ""thick thighs save lives.""  what shows? for what? my name? yeah, your favourite part of your body. i think i would probably say i quite like my thighs. thunder thighs. i quite like my thighs, yeah. what are you trying to say? i've got thunder thighs. at school, that used to be an insult. really? yeah. when i was at school. what was the man name saying as an insult? everyone. really? everyone, yeah. said my save lives and all that jazz",videos/7120622496507792646.mp4,1,"A man and woman discuss body image, where the woman recounts being insulted for her thighs at school, and the man reframes it using the phrase 'thick thighs save lives', highlighting the shift from insult to sexual objectification.",YES
220422,some more honey asmr. bass 23h kelsey $ u 0.  so so add the egg yolk and mix.,videos/6966707261297216774.mp4,0,A woman scrapes honey from a large honeycomb with a knife into a glass container.,NO
220846," skank is a brazilian rock band that has had several #1 hits in their career. one of their most popular songs is ""ainda gosto dela"" which translates to ""i still like her"". the band's lead singer, samuel rosa, has stated that the song is about a past relationship that he still has feelings for. the lyrics express his struggle to move on and how he still thinks about her, even though she is no longer a part of his life. the song's popularity has led to it being covered by other artists and becoming a staple in brazilian rock music. despite the pain and longing in the lyrics, the song remains a fan favorite and a testament to skank's success in the brazilian music scene.  tenho mais o que fazer, não e eu ainda gosto dela mas ela já não gosta tanto assim a porta ainda está aberta mas da janela já não entra luz e eu ainda penso nela",videos/7101465072320384261.mp4,0,"The video displays lyrics from the Skank song 'Ainda Gosto Dela' about unrequited love, alongside an image of an anime character and text appreciating Brazilian rock music.",NO
220637," replying to itsnot.eddie's comment, boys should blow this up and let girls know the real challenge. if guys have to do no simp september, then girls should do no makeup march. @demonicxo_ ",videos/7029832899063041285.mp4,1,"The video displays text proposing 'no makeup March' for girls as an equivalent challenge to 'No Simp September' for men, implying this is a 'real challenge' for girls, set against a backdrop of young men.",YES
220801,"with  all of this. gold. pure gold. nailed it! toxic woman that damages men for life.  yeah, but, like, you need to realize that, like, not all women do that. like, it is not all women's fault that you dated one crazy ass woman. like, i would never do that to you. i have brothers. i could never. i mean, it's really, like, on you for staying in that toxic-ass relationship long enough for it to emotionally damage you. like, i don't know what you want me to tell you it's not all women and i really don't like the generalizing tone that you're using when you when you made that video like it's really just it like it bothers me so much because i know i'm not like that and i don't have any friends like that or does that logic not work in reverse?",videos/7089017351651511598.mp4,1,"The video shows a man generalizing about 'toxic women' who damage men, which is then critiqued by a woman who argues against such broad stereotypes, with another woman reacting positively to this critique.",YES
220323,"like y’all fighting about a completely different issue  face_with_rolling_eyes  raised_hand_medium-light_skin_tone  4978 women have been sexually harassed. #notallmen.  think about it! this bitch dora? and here come y'all in the comments. burleesy, you can't call dora a bitch! that's not right! man, fuck dora! dora!",videos/6941467782559124741.mp4,1,A woman lip-syncs to audio criticizing the '#notallmen' deflection used in response to discussions about the high rates of sexual harassment against women.,YES
220022,"nah but who else got a step sibling?  loudly_crying_face  loudly_crying_face  real daughter and stepsister, rahhdoll and lord, had a fight. now, stepsister is trying to stand her ground, but she's getting dragged and thrown. real daughter reminds her dad, ""you were hot, but now you're just a limp.""  i think the house is haunted with a bunch of dirty sluts. why are you gonna do this with me again? do what? what happened to, right here, like what happened there? whatever bitch, like like, honestly, like, i'll have to shoot you again first. look at you, bitch. she hit me first again. i always f*** her up. i always f*** her up.",videos/6800566129891740934.mp4,0,"A person performs a comedic skit depicting a violent fight between two female-presenting characters, a ""real daughter"" and a ""stepsister,"" involving aggressive language including gendered slurs.",YES
220473,"i could've picked anywhere on the field height  5'3
weight  <100lbs
nickname  sticks  there's one thing you can expect from me and that's the unexpected. cause i'm an international super spy. super spy!",videos/6974901665988152582.mp4,0,"A female athlete describes her small physique and nickname ""sticks,"" then reveals she is a catcher, subverting stereotypes about the physical requirements for the position.",YES
220008,"my hot wife til 5 3 to k ""32 2 whittpiker 31 nato < 43 i ene3 sa ipfa3 and nda tnl u n (ne  tnia8 984 mid umler fshnd3 nd 98 undler rann3 98* pi tan 114 48 986 p 6 tnd undler aorr ipiay 3 68 08 d `- en3 nce axd raria (ndzs 3 064 d eeny low price and undci va '30.  hey, i gotta show you this. they have a whole selection, a whole entire selection of small little liquor bottles that you hide in your purse at work. that's freaking... smyrna? what? i can't even. i bet i could get 16 of these in my purse at work.",videos/6762263583163272454.mp4,0,"A woman in a store excitedly points out a display of miniature liquor bottles, joking about hiding them in her purse at work.",NO
220189,"¿alguien más le pasa? text  'dannysexbang21 bitches, here you have so many traumas that you could be reading explicit bdsm porn. characters having their insides completely ruined in front of others. they have a serious face without even realizing it. in the moment that even a little bit of basic decency is present, they are like ""oh my god, they blush and can't handle it"". they are like ""oh, it's so cute and soft and sweet, i can't handle this"". dannysexbang21 says ""oh, it's so cute and soft and sweet, i can't handle this"". bitches, clean up the text above by removing repetitions, leaving it brief and essential, very clean and completely readable in english with all the information.  bitches be out here so goddamn traumatized that they can read full like explicit bdsm smut people get in their guts absolutely rearranged in front of other people with a straight face and they'd have no idea. but the moment there is even the slightest act of basic human decency we're all like oh my god we're like blushing and dying and like oh it's so cute and fluffy and sweet oh i can't i can't even handle it it's me i'm bitches",videos/6903674386214112513.mp4,0,"A person speaks to the camera, contrasting their ability to read explicit BDSM content without reaction due to trauma, with their strong emotional reaction to depictions of basic human decency.",NO
220459,"we be those bitches  face_with_tears_of_joy  smiling_face_with_horns  text  wiswell1o awiswellio wwiswello noliohogznoit noltchoqengi nonchogengit awiswello wiswell1o noltohogzngit noiehogengit noitghogengit.  bitch. bitch. there's two bitches that be talking shit in this place all the time. do what? who? bitch, me and you.",videos/6972535774092741893.mp4,0,"Two female coworkers in scrubs joke about being the ones who gossip at work, using the term 'bitch' playfully.",NO
220396,"lower your expectations! you want a nice girl, not obsessed with her looks but insanely hot. a kind girl who can show you to your folks and loves the movies you like. she always laughs at your jokes. she's real, hot, and brand new. she wants to impress you and doesn't care if you notice. she only uses you to tickle her throat. you might think she only exists in your mind, but she's real. last week, she died. if you want love, lower your expectations. your dick is not a gift. just pick a girl and love her without it. let the girl you love decline the offer.  a girl that's nice a girl that's not obsessed with her looks but is insanely hot the kind of girl that you can show to your folks love the movies that you like and always laughs at your joke a real girl a hot girl a really hot girl a brand new really hot real doll wants to impress he doesn't care if you notice and only ever uses you to tickle her throat with now you might think that this but she's real but last week she died if you want love lower your expectations a lot you might think your dick is a gift. i promise it's not. if you want love, just pick a girl and love her, then whip out your dick and let the girl you love to climb the offer.",videos/6961557595891043589.mp4,1,A woman lip-syncs to a satirical song critiquing unrealistic and sexist male expectations for women.,YES
220316,"eeeeeeee clean the previous detected text by removing repetitions, leaving a concise and essential text, very clean and completely readable in english with all the necessary information.  like me, it's going insane. insane in the membrane. insane in the membrane. insane in the membrane.",videos/6940371910899354885.mp4,0,A hand draws an anime-style character's head and face with a pencil on white paper.,NO
220362," when you convinced him to have sex during your period, he became obsessed with you.  the work is done. i won.",videos/6951557320098745606.mp4,0,A woman looks at the camera with text overlay implying she manipulated a man into becoming obsessed with her by convincing him to have sex during her period.,YES
220540,"busting a the text contains information about a person named abraham piper and his activities. it mentions his involvement in various points and events, such as a meeting or gathering, a point of discussion, and a trip. the text also includes references to specific locations and people, such as a place called ""brahampiper"" and a person named ""aalrs."" overall, the text seems to be a brief summary of abraham piper's recent activities.  speak 7,000 words a day and women speak 20,000. i've heard three people say this in the last few weeks and they all say it so offhandedly as if it's a universally known fact. so i'm going to say this again. it's bullshit. made up to make women be quiet when their husbands get home from work. the earliest known instance of this fact is from a 1993 book by james dobson, a conservative evangelical psychologist. and like i said last time i talked about this you've probably gone years without hearing that name i'm sorry for breaking the streak dobson was like women speak 50 000 words a day and men speak 25 000 and then everyone just ran with it there are three simple ways to the numbers in fact, the results are unsurprising. men and women speak, on average, the same amount. two, the numbers people fill in the stat with vary wildly. sometimes it's 50,000 and 25,000. sometimes it's 4,000 and 2,000. this variance does not lend credibility to the idea. third, i'm going to say a word and you describe who you picture when i say it. windbag. are you picturing a woman or are you picturing a dude? probably a dude at a county fair trying to pitch you a kitchen remodel. i think i know the answer, but i'm not going to speak for you. we'll let your comments be the judge. 50,000 words. oh my god.",videos/6992243727922236677.mp4,1,"A man with long hair and sunglasses debunks the myth that women speak significantly more words per day than men, tracing the claim's origin and presenting counter-arguments.",YES
