id_EXIST,text,path_video,target,description,label
220281,"<3 gothic art is a style of art that originated in europe during the middle ages. it is characterized by its dark and intricate designs. the term ""gothic"" was first used in the 16th century to describe this style of art. today, gothic art is still popular and can be found in various forms, such as architecture, literature, and music. it is often associated with themes of death, religion, and the supernatural. despite its dark themes, gothic art remains a significant part of history and continues to inspire artists and creators around the world.  so so so  copyright  transcript emily beynon",videos/6931508525692620038.mp4,0,"The video shows a person unwrapping a canvas, preparing paints, sketching a face with a pencil, and then painting the face with a brush and acrylic paints.",NO
220531,"how to pick up a finance bro part 2 wearing a cute workout set to run by brookfield's place at 6pm on a wednesday, knowing it's goldman hour. are you my husband?  me wearing a cute workout set to run by brookfield's place fpm on a wednesday knowing it's goldman hour.",videos/6990852592385412357.mp4,0,A woman in workout clothes walks past men in business attire with a caption suggesting she is trying to attract a wealthy husband during 'Goldman Hour'.,YES
220557,"not all men ""ap art piece #13  not all men"" is a visual representation of the #1 ai men in our society, who are often blamed for violence and assault against women. this piece, titled ""anarchy in the making,"" challenges the notion that not all men are responsible for these actions. it calls for a change in the way we view and address these issues. the artwork features a bold and powerful message that not all men should be held accountable for the actions of a few. it is a powerful and thought-provoking piece that highlights the need for change and equality.  so so you",videos/6998299108708568326.mp4,1,"The video showcases the creation process of an AP art piece titled ""not all men"", which critiques the dismissive response often given when women discuss experiences of sexual assault and sexism.",YES
220573,"just jokes don’t hate  face_with_tears_of_joy  last night, i went to a pub and saw a fat chick dancing on a table. i said ""nice legs"" and the girl giggled and smiled. i asked her if she really thought so and she replied ""yeah definitely"". i joked that most tables would have collapsed by now.  i said, most tables would have collapsed by now.",videos/7006316892415675653.mp4,1,"The video overlays a misogynistic and fatphobic joke onto unrelated racing game footage, where a man insults a woman's weight after pretending to compliment her.",YES
220707," tweet  matt, btw if mlk and anne frank hadn't been killed, they'd both be 93 today (younger than betty white). it's important to see pictures of them in color as a reminder that ""history"" was not very long ago. 12 04 pm, 1/18/22. twitter for iphone. 27.1k retweets, 477 quote tweets, 127k likes. #dont @me. #idejampopmusictweet. #mattxiv.  so thank you.",videos/7055338925702991150.mp4,0,"A man reacts thoughtfully to a tweet comparing the potential ages of Martin Luther King Jr. and Anne Frank to Betty White's age, highlighting the recentness of history.",NO
220576,"with following for you #stitch with wild captain70 duet ihis #beans #foryou #trending #viral #funny #duet #fyp #foryoupage #vegan #healthy original sound home dncovcr inbor pronilot8k 25.7k 45 ok 99 homc dhscovcr inbor pronilo ig4r 50 wafers unaoll 0 net wt 77.07(3110) qd nabisco vanilla wafers 0wars net wt 77.02(8119) nabisco.  you may got the honey, but i got the sugar. you may got the sugar, but i got the nilla wafers.",videos/7008328365392284934.mp4,0,"The video is a TikTok stitch where users show off different food items, with a voiceover saying they have something better than the previous item.",NO
220618,"like for his reaction  pleading_face  this was my husband's ""man cave"" before he got deployed. he never takes time for himself, so i wanted to surprise him when he got home.  fine i'll do it myself. i got that",videos/7020259982453067014.mp4,0,"A woman shows her husband's messy room, termed a 'man cave,' before his deployment, and then renovates it into an elaborate, stereotypical 'man cave' with dark paint, mood lighting, and entertainment features as a surprise for his return.",YES
220274," clean the previously detected text by removing repetitions, leaving the text concise and essential, very clean and completely readable in english with all the information.  don't teach your man how to be your man. don't ask him to show you off. don't ask him to text you. don't ask him to care about you. don't ask him to bring you flowers. don't ask him to plan dates. and don't beg for love. for love.",videos/6928354331708148998.mp4,1,"A woman advises other women not to teach their male partners how to treat them in a relationship, such as showing affection, communicating, or planning dates, implying these should come naturally from a caring partner.",NO
220835,"with ""if you don't treat her right, someone else will.""  is like this your kisses burn into my skin",videos/7099165776711601413.mp4,0,"The video juxtaposes scenes of a woman with a seemingly dismissive male partner against scenes with an attentive male partner, using the caption 'If you don't treat her right, someone else will' to critique the former's behavior and celebrate the woman finding better treatment.",YES
220691,"true  rolling_on_the_floor_laughing  women are like two strokes - the faster you go, the louder they scream!  oh yeah",videos/7048704702967483653.mp4,1,"The video compares women to two-stroke engines, using text that says 'Woman are like two strokes... The faster you go the louder they scream!' while showing clips of a motocross rider.",YES
220007,"when ur step mom is younger than us older sister  flushed_face  if this blows up i’ll explain visiting my dad and 28-year-old stepmom, trying to keep my mouth shut but my dad knows i can't. my sisters are hyping me up and proving him right.  is trippin' in ice fuck you lookin' at school, you it's squad goals win all your bitches pretty like new",videos/6759270591502552326.mp4,0,"A young woman lip-syncs and dances in a TikTok video, with captions describing a family situation involving her father and stepmother.",NO
220192,every guy thinks that every girl’s dream is... eyes  loudly_crying_face  face_with_tears_of_joy  every guy thinks that every girl's dream is to find the perfect guy. but every girl's dream is actually to eat without getting fat. do you agree? #ff #duhhhhhh  every guy thinks that every girl's dream is to find the perfect guy. no. every girl's dream is to eat without getting fat. duh.,videos/6905427484095958278.mp4,1,"A woman in a clothing store refutes the idea that every girl's dream is to find the perfect man, stating instead that every girl's dream is to eat without gaining weight.",YES
220044,gold digger prank part 4 she went with whoever owned the lamborghini.  hey what's up you like my car oh oh boss i'm sorry here's the keys to your car i'm sorry boss why she's a gold digger she just wanted to go out with me what the heck what are you doing oh my god oh my gosh,videos/6824676160945818886.mp4,1,"A man pretends to own a Lamborghini to attract a woman, who then immediately leaves with the actual owner when he arrives, leading the first man to call her a 'gold digger'.",YES
220350,what do women and toilet paper have in common?  grinning_squinting_face  thumbs_up_medium-light_skin_tone  what do women and toilet paper have in common?  what do women in toilet paper have in common? they do a lot of crap.,videos/6947835821193989381.mp4,1,"A young boy tells a joke comparing women to toilet paper, stating they both deal with a lot of crap.",YES
220823,"watch til the end face_with_tears_of_joy  ""apparently men can't do this. ok? you take that and step over it. now you try. welcome to fact or cap! do you think it's easy? just step over it. annoyed. dude, what? he can't stop slipping. it's real. our kids are laughing at him.""  because apparently men can't do this. okay. alright, you take that, just like that, step over it, and up. there you go. you try. and men can do this welcome to time for camp dude what just stop dude, what? just stop opening it. cause denial. dude, what? it's real!",videos/7095843169924844843.mp4,0,"A woman demonstrates a physical trick with a broom, claiming ""men can't do this,"" and a man then tries and fails humorously, reinforcing the gender-based stereotype.",YES
220817,"to  i wrote an entire show full of bathroom stall graffiti songs and am bringing it to nyc, london, the edinburgh fringe, and more! men's vs. women's bathroom graffiti (part 3) which tock has the most views? alright, ladies, we know we're not encouraging graffiti in bathroom stalls, but sometimes we can't help but be a little sassy. here are some examples  (jasen jsaà), (juson šs%lhc), (juson jssà), (juson jssà), (ual6mé be), (bat man6n}), (be bat manjon), (be bat man6ní), (be baf man6n}), (be baf manvan), (d jsu), (8;lcdzn de jzt 9), (8;-c)van   de jzt var), (8;-qvan   d2 jzt 9), (p;-q)be a nuge 2, l), (3;lq! b1ty!be muge 2, l), (3;lc) b1th!be muge), (3;lq! b1th! 9,llbe muge and stand by that one), (3;lq! b1th! 9,llbe nuge and stand by that one), (3;lq! b1+h! 9,llove vouk 8fl on) nuupt), (acuqt #u love 95 vou 4ànk you dasarve), (acuqt #u love 95 vou 4ànk you %asarve), (acuqt #u love 95 vou 4ànk you %asarve), (alupt #1 loue 1 hass 4 yoyouiahne huge cockr), (ùlupt #1 loue 1 hass 4 yoyouiiasnc huge cockr), (#l lovc 1 has you uìnk 0 you %ssarve huge cgcke f(nowe), (#1 love 1 has you nànk 0 you dasarve huge cock ! e(nowl), (#1 loue 1 has you uìnk you gssarve huge 2cgcke f(nowi), (#1 loue 1 has you uìnk you gssarve huge cocku f(nowl), (#1 loue 1 has vou anìnk you gssarve huge 2 s f(nowl), (  you want me don't be a little witch. be a huge bitch. love yourself, you accept the love you is a master race, just let that run.",videos/7092022485645888811.mp4,0,"A comedian sings humorous songs based on examples of women's bathroom graffiti, contrasting inspirational messages with crude or funny additions.",NO
220095,"this is most liked boys vs girls memes tiktok  man_pouting  woman_pouting  send this to someone for girls vs boys memes part 5. girls and boys, keep it secret. girls, keep it secret. boys, keep it secret. girls, keep it secret. boys, keep it secret. girls, keep it secret. boys, keep it secret. girls, keep it secret. boys, keep it secret. men, nothing to wear again. women, not enough for a week. feet, face, girls, hair, body, boys. towel, guys see what girls see.  send this to someone, girls vs boys memes part 5 boys, keep it secret, okay? girls, keep it secret, okay? woman, nothing to wear again man enough for a week girls feet face hair body boys style style guys see what girls see",videos/6862064363990256902.mp4,1,"A TikTok video showcasing 'Girls vs Boys' memes that rely on gender stereotypes regarding keeping secrets, clothing choices, towel usage, and reactions to cockroaches.",YES
220722, text  luna the goat.  i think i got my consciousness in a six-star version.,videos/7059479933772467462.mp4,0,A small calico kitten with a pink collar and bell plays on a white shag rug.,NO
220874,"with  riley you’re a joke…and yes trinitee said it! why let your privilege grt you cursed out?! text  on the 25th of december. clean the previous text detected by removing repetitions, leaving the text brief and essential, very clean and completely readable in english with all the information.  want to think about marginalized people when talking about a certain group hey riley i'm trinity just a few things um so anyone who's watching this please make sure you go watch the entirety of the video of my grandbaby. the reason why i wanted to respond because i intentionally put this background is because what i'm trying to figure out is how you can say that you don't want to talk about issues of marginalized people when you're saying it to a marginalized person. so not only is my grandbaby asian, my grandbaby is also queer, as they'll state in the video. they're also openly trans and they're non-binary. so let's put all of those marginalized people up into one. and i just really am trying to understand how white riley is able to tell someone who is constantly marginalized just for getting out of bed and being different that you don't want to talk about those issues. so when are you going to get to the place where you want to deal with the shit then, riley? because the time is now and if you're not ready, you can get the fuck out the seat so my baby can do their job. god bless. god bless.",videos/7109643072702778670.mp4,0,"A person with green hair and a rainbow heart background critiques another person's statement about not wanting to consider marginalized people, highlighting that the individual in question holds multiple marginalized identities including being trans and non-binary.",YES
220998,"should i do more of these?  loudly_crying_face  my password is haertoxq. i am a fan of the game smash. i also enjoy cute things and inhaling. i am not considering myself as just one thing, i am multifaceted. i like to parkour in a platform park.  pass pass smash oh christ it's making me question things about myself. smash. double smash. pass, oddly enough. cute. pass. not as cute. smash. smash. will this make me a furry if i said smash? smash. pass. pass. very... i mean, i'm not considering, i'm just saying, it's just like, this is... pass subscribe.",videos/7144087476494224645.mp4,0,"The video depicts a 'smash or pass' game where a male voice rates various animated characters, predominantly female, based on their attractiveness, culminating in a rapid montage of female characters being labeled 'smash'.",YES
220803," winking_face  object  chopping board  bring that shit back, nigga.",videos/7089488599179119877.mp4,0,A nighttime view of a city skyline with text overlay reading 'an object i can relate to but i won't say why 😔'.,NO
220413,"this is waffles in her prime '

e. limpia el texto anterior detectado eliminando repeticiones, dejando el texto breve y esencial, muy limpio y completamente legible en inglés con toda la información   this is what happens when i do videos with her. go away. waffles! waffles! go away.",videos/6964406971307003142.mp4,0,A man is filming himself with a wolf pup that is playfully biting and licking his arm and shirt.,NO
