id_EXIST,text,path_video,target,description,label
220504,"with  no cap my african american friends and i were discussing a topic when one of them used the term ""african american."" some people may have been offended if they used the term ""black,"" so they chose to use ""african american"" instead. no matter what term is used, someone will always be upset.  there's only one thing i want. this isn't going to be a long video. this is just a psa, but whoever told you that the term black was like a bad word was lying to you. and whoever told you that the term african american was like more politically correct or more racially sensitive or a more technical term was also lying to you. this perceived vulgarity associated with the term black that creates this hesitance amongst some people about whether or not to say it is a direct byproduct of the demonization not black people i guess unless you're like saying you're black when you're not then that's a different problem if you're anything like me i be geeked when i see a non-black person say black confidently with no reluctance because it shows to me that they have gotten out of this outdated way of thinking. the reason that people are convinced that the term black is vulgar and inappropriate in a formal setting is the same reason that people were convinced that black people were vulgar and inappropriate in a formal setting.",videos/6983408743987875078.mp4,0,"A Black man discusses the use of the terms ""Black"" versus ""African American,"" arguing that the term ""Black"" is not offensive and the hesitation to use it stems from the demonization of Black people.",NO
220584,"fr like gurly i was only trying to lighten the mood  face_with_rolling_eyes  hand_with_fingers_splayed  trying to make a joke in a sad situation.  you just had an abortion? twins? twins. yeah, double homicide. bitch. i'm sorry.",videos/7010083617778978049.mp4,0,A woman makes an insensitive joke comparing an abortion of twins to a double homicide.,NO
220856,we challenge you!! no woman can do this face_with_open_eyes_and_hand_over_mouth  only men can do this.  yeah yeah yeah. yeah.,videos/7103626381828852998.mp4,0,"A man successfully completes a physical challenge while a woman attempts it and struggles, with text claiming 'Only men can do this!!'.",YES
220249,"part 1 of my crazy step family and dad step mom  can you drive your sister to the mall? 
step sis  sure, i'll go with her. 
step mom  can someone drive me there too? i need to get stuff for my tree house. 
dad  i can drive you all there. 
step mom  wait, where is the tree house? 
step sis  it's in the woods. 
dad  who built it? 
step mom  a random man. 
dad  that's strange. 
step mom  he destroyed a shed and built off the foundation. 
dad  that was my tea party shed, we can turn it into a sleep room. 
step mom  it was probably ugly anyways. 
dad  we can put it to better use. 
step mom  there was a tv and my pc in there. 
step sis  that's cool. 
step mom  sucks to be you, haha.  drive your sister down to the mall? 1. she isn't my sister. 2. i can't even drive. of course you can. you are already 13. ugh, can someone just drive what treehouse? oh well my old dad built it for me like one week ago in the woods. nally you said your old husband was dead. he is. so aiden. well done. wait. where in the woods is the tree house? well there was a little shed there and he destroyed it and built off of the foundation. that was my old tea party house and we are turning it into my sleepover room it was probably ugly anyways i am putting it to better use. there was a tv and my pc in there. sucks to be you haha lol. lmao. good one marcy.",videos/6922123668223003909.mp4,0,"The video depicts a fictional text message exchange where a stepmother and stepsister team up to deceive and belittle the protagonist (another girl) by taking over her old playhouse space, relying on harmful female stereotypes.",YES
220595,ready to try them? these ketones are more reliable than most men.  i say he's so sweet.,videos/7014184212785892614.mp4,1,"A woman holds a drink and claims that 'ketones are more reliable than most men', which is a generalization and negative stereotype about men.",YES
220674,"this is for joking purposes only  skull  pretending to be my 7-year-old stepdaughter, bbyegan, pretending to be my 7-year-old stepdaughter, pretending to be my 7-year-old stepdaughter, pretending to be my 7-year-old stepdaughter, pretending to be my 7-year-old stepdaughter.  daddy, i'm home from school! do i have cheer today? do i have soccer today? i don't, are you sure? i'm gonna text mommy and ask her. do you want to see what i learned at cheer last week? one, two, three, four. that was good, right? look what i learned in tumbling. daddy, why do i only have one of these socks? where's the other sock? what am i supposed to do with one sock? i think i'm gonna put yellow in my hair today. soma, stop touching my stuff. dad, gabby, come get your baby. dad, what time is ellie's party tomorrow? that's not what mommy said. i'm gonna call mommy and ask her. what's for dinner? daddy, since you don't work and gabby's the only one that works, where do you get your money? oh, so you're broke?",videos/7042776568845897007.mp4,0,"A person comically impersonates a 7-year-old stepdaughter, exhibiting behaviors and interests (like cheerleading and focus on appearance) that align with some common stereotypes of young girls.",YES
220353," guys never get our hints. two zero two four 2024 0044 0024 2044 get.  i tell her nigga don't take right, don't play right leave it to the double thick thighs twin sister drop it down, wobble wobble up, mummy put it up, put it up",videos/6948388420251077893.mp4,1,"The video uses a meme format to suggest that hints given by girls are confusing for guys, employing a gender stereotype about communication styles.",YES
220289,"lesbians find women attractive. that’s healthy and beautiful cowboyjen, whether you're young or older, it takes time to figure out your sexuality. don't feel predatory or creepy just because you find another woman attractive. it doesn't matter if they're gay, straight, or bi. your normal and innate sexuality is your normal state of being. it's okay to be attracted to someone, it's a beautiful thing. don't be afraid of that attraction because it's a part of you and it's a great thing.  this is for you young butches out there or older butches that are just coming out. something that took me a long time to figure out. you are not being predatory or creepy just because you find another woman attractive, physically attractive, whether they're gay, lesbian, straight, bi, you don't know orientation, it doesn't matter. that's your normal innate sexuality. that's your normal state of being. it's not only okay that you're attracted to them or find them attractive. it's a really beautiful thing that you can see the beauty in another woman. so don't be afraid of that attraction because it's part of you and it's a really great thing.",videos/6934322858030075141.mp4,0,"A person wearing a cowboy hat and plaid shirt speaks directly to the camera, offering advice and validation to butch lesbians about accepting their attraction to other women.",NO
220106,"scarlett says “repeat after me” tox hixx is a 17a748 yjohh, and ik 178388 5 yqqah. 170389 yqqah is a 410349 p olit'. yqqah q 078289 hik yqqahihxx yq9ah is 'scarlettgrayi43 11a399iixa hiti a j. yqsahiiii hiti 0 - c 'scarlettgrayi43 110799 yqqahiixx viii p p7n. 'scarlettgrayj43 17a349 yqqahhixi iiix. 'scarlettgrayi43 17a389 yqqahhixi iiti yfah. 'scarlettgrayj43 118779hixi iiix. 7178399 yq9ah & 74 12. 'scarlettgrayj43hixx tiix a out. scarlettgraya43 170389 yqqahiixi 8673 vtx yq9ah a. 'scarlettgray843 178398hixi iixx a git'. 'scarlettgray843 178349 yqqahiixx vitx a arit'. 'scarlettgray843 118389 yqahiixx yq9ah a it'. 9ii (7a399iixx a = tiui (17aja9 yqqahiihx yqqah 0 = tui 67a398iihx ao4. 'scarlettgrayi43 qi 47a342iiix {43 944xiihx = scarlettgray{43 9a4x 170700 scarlettgrayi43 914x (1107969iix iitx a 170389 vaaqhhiia iitx yqqah a 1703991hix vaaah # hix 310399iiix ygqah 4 j 9axx 170399hiz iixx (110399 yaaah iitx u (7a399 yqqahhiix iiix 170799 ygqahhiix iiix 17838869iix t 1 718399hiux j 9ax 978799hihx hitx rrlettgray843 4793991iixx iiix 9799 vizx iiix  repeat after me. okay. i'm loved. i am loved. i'm stronger. i'm stronger. and i am stronger. and i am beautiful. i am beautiful. i love my curls. i love my curls. i'm fierce. i'm fierce. i'm a superhero. i'm a superhero. i'm a superhero. yeah. know what i mean? yeah. yeah. i am beautiful. i'm beautiful. i'm beautiful. and i'm going to have a good day. and i'm going to have a good day.",videos/6865653391859780870.mp4,0,A mother and daughter recite positive affirmations in a bathroom while the mother styles the daughter's hair into a high ponytail.,NO
220431," men’s_room  no_entry  women’s_room  are dumb thumbs_down u can dress and do whatever u like folded_hands doesnt matter if boy or girl no_entry and  is for boys 2!!! ribbon  revolving_hearts  cherry_blossom  candyken  is pink only for girls?
tik  yes, candyken is only for girls.
candyken  can boys also wear pink?
tik  no, pink is not for boys.
candyken  can i pay extra for it?
tik  yes, we can do it.
candyken  okay, deal.  nein, es muss pink nicht. okay, dann geht's. mach mal schon. okay, danke.",videos/6968116509742730502.mp4,0,"A man at a hair salon wants his hair dyed pink, but the stylist initially refuses, saying pink is only for girls, though she eventually agrees when he offers to pay extra.",YES
220968,"i followed through with the promise  saluting_face  you'll meet joseph quinn; will you dress up as chrissy?  blondie, pick up. bitch, who the fuck? three of them, i'm in the hotel. bitch, i'm into you in that throat, yeah. i'm in the pussy, she like, oh yeah.",videos/7136048630967897350.mp4,0,"A person is asked if they are dressing up as a female character ('Chrissy') to meet actor Joseph Quinn, but they reveal they are instead dressing up as a guitar, a prop associated with Quinn's character.",NO
220888," downcast_face_with_sweat  downcast_face_with_sweat  downcast_face_with_sweat  clean the previously detected text by removing repetitions, leaving the text brief and essential, very clean and completely readable in english with all the information.  hãy subscribe cho kênh ghiền mì gõ để không bỏ lỡ những video hấp dẫn",videos/7115746083317239066.mp4,0,"The video shows a montage of a person's face, ending with a shot of them holding red roses.",NO
220922,"im followin back on insta rn smiling_face_with_horns  having a stepdad is like having a stepdad. it can be tough at times, but also rewarding. there may be some challenges and adjustments, but ultimately, it's all about building a new family dynamic. it's a journey that requires patience, understanding, and compromise.  it's time for you to clean your room, son. who the fuck you calling son, gilbert? listen, first of all, you're not my dad, and second of all, you're never gonna tell me what to do again in your life before i karate kick your ass. biden, we almost done. sorry, gilbert. i just ate dinner.",videos/7124066168561831211.mp4,1,A comedic skit depicts a young man arguing with his stepdad about chores and authority.,NO
