id_EXIST,text,path_video,target,description,label
220970,"do you know a person who does this? women applying chapstick.  do do ba-do-ba-do, ba-do-ba-do, ba-do-do-do.",videos/7136247689565523201.mp4,0,"The video humorously contrasts a stereotypical 'feminine' way of applying chapstick with a stereotypical 'masculine' way, relying on gender-based behavioral stereotypes for comedy.",YES
220394,"i haven't seen anyone do this one  skull  everyone makes edits. bitches be like ""i make edits"". everyone makes edits. bitches be like ""omg jack manifold is so hot"". i make edits. everyone makes edits. bitches be like ""omg jack manifold is so hot"". i make edits. and this is jack  ""hi everyone, i make edits"". everyone makes edits.  bitches be like, oh my god, crolo so hard and then this is crolo. say subs but without the b. suss.",videos/6961510133570522374.mp4,0,"The video starts with the text ""BITCHES BE LIKE"" and then shows a streamer, using a derogatory term for women to set up a joke.",YES
220152,"the end  pleading_face  sneezing_face  surprising my husband with baby crocs! these are the most special crocs i've ever owned. can't wait to see your little feet in them and start your croc collection.  so you guys know my husband loves crocs and since we're having a little baby i bought these baby crocs. i bought him dad gibbets and i'm going to surprise him with that and put the little baby crocs inside to get his reaction. let's see how it goes. i got you a surprise. a surprise? yes. here you go. no you didn't. yeah. these are the most special crocs i've ever owned now. look inside. no, you didn't. yes. no, you didn't. look inside. how sweet are those? i can't wait to see you little feet and knees and start your croc collection. oh my gosh, oh my gosh.",videos/6889543947102801157.mp4,0,"A woman surprises her husband, who loves Crocs, with a new pair for him that says ""DAD"" and a tiny pair of baby Crocs for their upcoming baby.",NO
220156,"oh that kind of compliment.. i see received a compliment today  ""you're pretty smart for a girl.""  rainbows after rain, the sun will always come again and it's a circle, circle lane, around again it comes around but you gotta keep your head up, oh",videos/6890604308119817473.mp4,1,"The video shows a person reacting negatively to a backhanded compliment that implies girls are not usually smart, thus critiquing a common sexist stereotype.",YES
220097,"don’t disrespect the   face_with_tears_of_joy  when your kid tells you to ""shut up, you are not my mom"" just to record your reaction, you were about to get that booty popped.  are you being for real right now yes what'd you tell her to do okay he videoed it! he videoed it!",videos/6862694704379661573.mp4,0,"A woman films her partner's reaction after prompting her child to tell her 'shut up, you are not my mom', leading the man to become angry and appear ready to discipline the child.",NO
220487,"reply to  still gonna rock all of these, would just appreciate a little more coverage as a personal preference. reply to brennabjorndalen's comment requesting for the suits mentioned. please post the $31 ua suits.  since a lot of you guys asked for this and they were all women and i greatly appreciate that, i am going to show you a couple of them, what i was talking about. so i went a little crazy on shine, which thank you so much for correcting me. all of those in the comments, it's pronounced shine, not she-in. anyways, okay, let me show you what i'm talking about. sorry about my voice. i don't know what the fuck happened. first up, love this top. so cute, nice little v, adorable. then you come down here. these are supposed to be up here. so you're exposing like all of this part of your body, which is new for me. definitely have to shave here. and what's that? what's that? that's my ass from the front. so that's cool. it looks like an extra set of pussy lips. awesome. then you come back here and my whole ass is exposed. whole i feel like if i bend over like i should have bleached my asshole not on my to-do list by the way and then here's one more sorry i'm running out of time story of my my life. okay, so i appreciate the coverage. i really like this look, right? and then you come back here. oh, there's my whole fucking ass again. cool. cool.",videos/6979219805903621382.mp4,0,"A woman humorously critiques the revealing and impractical design of women's swimsuits, pointing out how they expose her pubic area and entire backside.",YES
220330," being a woman is not easy, but you're wrong. protect women.  you probably think this world is a dream come true but you're wrong thank you.",videos/6941946004417547526.mp4,1,The video juxtaposes the text 'You probably think being a woman is easy' with security/bodycam footage showing women being assaulted or inappropriately touched by men.,YES
220440," clean the previous detected text by removing repetitions, leaving the text brief and essential, very clean and completely readable in english with all the information.  is i'm out.",videos/6968948923050249477.mp4,0,"A montage of clips featuring female characters from animated movies, primarily Honey Lemon from Big Hero 6.",NO
220786,"love a supportive husband  red_heart  women be like. you can't depend on no man.  women be like, you can't depend on no man. no, sis, you can't depend on your man. mine always come through.",videos/7084692175405190446.mp4,1,"A woman lip-syncs to audio that contrasts the generalized statement 'you can't depend on no man' with the specific assertion 'you can't depend on YOUR man,' implying her own partner is reliable.",YES
220774," text  uikuo < ""n bac uuo < aro) < ietvegir oac ro) k backup uauo< aiko) < spiegi 'iko) oppie ' ' ' 'tist)< oiegin j < epieg 'intox uiegn < ' 7 < eg < oiegin 1wiuo< i pieguwisu)< piegiwiuo< oiegir < piegu""tixo? hoiegir 1 ) apieg < appie < ippie ' < iippie 1 ~mios ippie 1 anippi hippizgtrn 'lk) ohippiegirlltg 'u) chippi 'ck ) ppie 1 [) ohippi enaie [) , opieg 1 ) v ie ) v oetohelotataiig ) < 5 () < e ) . hy^ ) s ' 'k)   shi )   ' s ) . 1 ' ) "" - [ ) . sh ) < [) < ' [) < cd ""ed ( ' -) sshyl| 7[2) < hy , ' ) < ) ) < n ; (2) aetohatahoa ) s leeharhotaloig ) sh , in) < 1 !) < "" ]) < "" '() < sy '(2) < eteheahotatoiio `() < 1 '(2) < ( '() < ae.

cleaned text  uikuo < ""n bac uuo < aro) < ietvegir oac ro) k backup uauo< aiko) < spiegi 'iko) oppie ' ' ' 'tist)< oiegin j < epieg 'intox uiegn < ' 7 < eg < oiegin 1wiuo< i pieguwisu)< piegiwiuo< oiegir < piegu""tixo? hoiegir 1 ) apieg < appie < ippie ' < iippie 1 ~mios ippie 1 anippi hippizgtrn 'lk) ohippiegirlltg 'u) chippi 'ck ) ppie 1 [) ohippi enaie [) , opieg 1 ) v ie ) v  dear men, most women don't want the white knights with their shiny swords anymore. we've heard the i'll save you speech so many times, we know the script by heart, and we also know that once that white knight gets a look at our demons he's gonna realize that there is an actual fight ahead and he's gonna run the other way because he is ill-equipped most of us women have learned to fight our demons on our own so what we really want we we want that dark knight. the one that's battle worn, covered in scars, armor dented. the one that gets a little glimmer in his eye, the same as we do when we look at each other's demons. because we've that no matter how hard, no matter how tiresome, and no matter how long the fight ahead is, the reward at the end of all of that is something pretty incredible.",videos/7080567275857677611.mp4,0,"A woman in a black and white filtered video explains that 'most women' no longer want superficial 'white knights' but instead desire 'dark knights' who are battle-worn, understand their 'demons', and are ready for a deep, challenging relationship.",YES
220593,"(part 1) comment for the next part  flushed_face  one boop was dancing near an old man named betty. suddenly, the man snapped and began to chase her. he was a crazy man with bad intentions for betty. he eventually caught her and ripped her clothes off. she managed to get away, but then... stay tuned for part 2.  do do do do thank you.",videos/7012337984259312901.mp4,1,The video shows a TikTok user narrating and reacting to a vintage cartoon clip where a male character aggressively chases and rips the clothes off a female character (Betty Boop).,YES
220484, when it's your third stepdad in four months.  hey thank you.,videos/6978707105461062918.mp4,0,"The video implies that the mother is unstable and has had multiple partners in a short period of time, which is a sexist stereotype.",YES
220027," clean the previous detected text by removing repetitions, leaving the text concise and essential, very clean and completely readable in english with all the information.  most women will look at another girl and think, oh i wish i was as skinny as her, i wish i was as curvy as her, i wish my hair was longer. but i just look at other women and think how badly i want to fuck them, so...",videos/6806327288293149958.mp4,0,"A woman with blue hair talks about how women compare themselves to each other, but says she just thinks about wanting to have sex with them.",NO
220201," the kinsey scale is a rating system that describes a person's sexual orientation on a spectrum from exclusively heterosexual to exclusively homosexual. the scale includes categories such as predominantly heterosexual, equally heterosexual and homosexual, and predominantly homosexual. there is also a category for asexual individuals who do not experience sexual attraction. the klein sexuality grid is another tool used to measure sexual orientation, taking into account variables such as attraction, behavior, and fantasies. it also includes a category for self-identification, allowing individuals to label themselves based on their own understanding of their sexual orientation.  many of you who are questioning yourself are used to using the kinsey scale. but do you know about the klein grid? you can google this and find it. i'm going to tell you a little bit about it. so fritz klein wrote the book, the bisexual option, and he broke down his grid with sexual attraction, behavior, and fantasies. then he talked about emotional preference and social preference, and then hetero or homosexual lifestyle, today we would call it community, as well as how you self-identify. when you break it down like this, it gives you more wiggle room and permission to explore all factors, not just this one-dimensional kidney scale. i was going to edit that out, but fuck it. we all need to laugh about this. it's not so serious. lighten up. explore your sexual orientation. explore your erotic orientation. explore your romantic orientation. just let yourself be as one of my comments said that somebody wrote, human sexual, sexual.",videos/6908368446942137606.mp4,0,"A man explains the Kinsey Scale and the Klein Sexuality Grid, tools used to understand sexual orientation.",NO
220809,she’s defo heard dnb before thoughts?  rolling_on_the_floor_laughing  eyes  showing your mum dnb for the first time 99.  oh so is my bye.,videos/7090641948653948166.mp4,0,A middle-aged woman reacts with initial confusion and then enthusiastic enjoyment while listening to Drum and Bass music for the first time.,NO
220037,"it might get removed again but i think it’s important that a lot of girls see this how to know if you are an original toriskiggrguom male? 
1. look at the numbers  890k, 1263, 1j7302, 193302, 97702j, 197902, 666, 197702, 195i9, 192, 192;39.
2. check for the words ""original"" or ""male"" in the text.
3. look for the phrase ""how to know"" or ""how to recognize"".
4. pay attention to the mention of ""girls"" or ""women"".
5. consider the use of the word ""toriskiggrguom"" or ""zoe toriskiggrguom"".
6. look for any other keywords or phrases that may indicate originality or maleness.
7. eliminate any repetitions or unnecessary words.
8. the final text should be concise and easy to read. ",videos/6817472896009571589.mp4,1,"A woman critiques a man's TikTok video where he suggests that women are only attractive if men, not just other women, find them beautiful, by calling out its heteronormativity and misogyny.",YES
220339,"this song hits my heart hard ""an aesthetic surfer girl's journey.""  i come from a small town, how about you? i only mention it cause i'm ready to leave l.a. and i want you to come 80 miles north or south with you i don't care where as long as you're with me and i let me hold you like a baby. let me shine like a diamond. let me be bittersweet let me love you like a woman let me hold you like a baby",videos/6944050529907543302.mp4,1,A woman sings a song while looking into a microphone.,NO
220642," drooling_face delicious in the space trove, there is a hidden treasure waiting to be found.  oops!",videos/7031498332455406853.mp4,0,A baby girl sits in a high chair and eats meat and carrots from a sectioned plate.,NO
