id_EXIST,text,path_video,target,description,label
220624,"after mam  si mam  naman  fire  red_heart  folded_hands_light_skin_tone   waaahh solid!! text  dona is cleaning the room.  i wanna do you like michael, i wanna kiss you like prince",videos/7022509769390836993.mp4,0,"Four people, one woman in the front and three men behind her, are performing a synchronized dance routine in a room.",NO
220160,"but those acting skills tho after a fight with my stepmom, she is waiting for my dad to come back home. she is crying and upset, telling him everything that happened in an exaggerated way. i am impressed with her storytelling skills, but i know my dad won't believe her. eventually, my dad pulls into the driveway and she tells him what happened, still crying and looking angry.  standing outside my house try trying to apologize you're so ugly when you cry please just cut it out. don't tell me you're sorry cause you're not. but you put on but now it's time to go very entertaining. now.",videos/6892201824372247809.mp4,0,"A young woman acts out a scenario about arguing with her stepmother, portraying the stepmother as dramatically feigning distress to manipulate the father upon his return.",NO
220698,"autistic girls vs boys (part 2) autistic girls are perfect to me. they may have autism, but they are still perfect to me. some may be different, but they are still perfect. autistic boys are also perfect, just like any other boys.  don't be scared, don't be shy, come on in, the war is fine. you say the ocean is rising, like i give a shit. i'm bombing you. um foreign i'm looking for the things to do. i don't get them.",videos/7052071915871063302.mp4,1,"The video contrasts a gentle, emotionally supportive interaction labeled ""Autistic Girls"" with imposing, militaristic scenes from the movie Dune labeled ""Autistic Boys,"" relying on gender stereotypes.",YES
220490,"sorry this isn’t toca but i just wanted to try it out •  label  • this filter shows your sexuality.  i got my t-y, i got my t-y, i got my t-y",videos/6979627558358781190.mp4,0,"A TikTok video shows a hand with a filter that says ""this filter shows ur sexuality"" and then the hand's outline changes colors, ending with the colors of the lesbian pride flag as the music says ""I like girls"".",NO
220507,"the sandwich was delicious  smiling_face_with_horns  nastya and artem are a couple.  it's been a long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long,",videos/6983823908126379266.mp4,1,A girl pushes a boy's face into ketchup spilled on the counter while they are making sandwiches.,NO
220466,"part 3? idk, it’s another one of these female characters are often featured in comedies about marriage and parenting. they play a variety of roles and add humor to the story.  weddings and babies and wine. weddings and babies and wine. yes! i'm the one-dimensional female lead, so i too only care about weddings and babies and wine. and you have three kids, but you're super skinny, right? oh yes. and you're blonde. of course. and your husband is a four at best. i'm married to a total cave troll. but he's so funny. well, yeah, this is the insulting social construct we all grew up with that teaches straight men that their magnetic personalities allow them to have whatever women they want, while women are so desperate to get married that we should take whatever schmuck falls into our steel trap of neediness. my husband is very handsome for someone three times my age. well, i'm the female lead in a commercial, so my husband and i are the same age. and by that i mean i'm 35 and he's 50. let's talk about something other than our husbands. like...",videos/6974197940147571974.mp4,1,"The video satirizes common sexist tropes about female characters in comedies about marriage and parenting, highlighting their one-dimensional focus on weddings/babies/wine and their relationships with less attractive, older male counterparts.",YES
220048, face_with_symbols_on_mouth  face_with_symbols_on_mouth  face_with_symbols_on_mouth  me when baby is asleep. him. cube crush on/off water. fn frigidaire crush on/off water. cube. ,videos/6828214342043831558.mp4,1,The video contrasts a woman being extremely quiet and careful while a baby sleeps with a man being portrayed as extremely loud and disruptive through various actions.,YES
220149," comedian stereotypes are often associated with moon. these stereotypes can be seen in the way comedians are portrayed in media and entertainment. however, these stereotypes can be harmful and limiting, as they do not accurately represent the diverse and unique individuals who make up the comedy industry. it is important to challenge and break these stereotypes to create a more inclusive and authentic representation of comedians.  people get so mad about stereotypes and i have no idea why. it's like, dude, we know they're not true. it's like me. they say fat women over the age of 40 that are still single will inevitably overcompensate with humour, get themselves a load of cats and die a cat lady, lonely and alone. fuck's sake!",videos/6884942741575339266.mp4,1,A woman humorously discusses and critiques the stereotype of single women over 40 becoming lonely cat ladies.,YES
220222,"“blackvsregular” face_with_monocle  kelzuncut is a unique and interesting username with a combination of letters and numbers. it is easy to remember and has a cool vibe to it. the username is associated with various social media platforms and online accounts. the owner of this username seems to have a creative and fun personality.  why is this section closed why why is white people wait don't don't don't start yelling at her why is this section closed okay so we received like we didn't choose this, okay? we received a notice of what is essential and what is non-essential. no, no, that doesn't make sense. wait, hold on. don't let her finish her sentence. both? so, like, from... we're the ones who received it from our, like... hold on, wait, one second. right now, i'm on live on my instagram because i'm shocked. so, i just want to make sure that you know the head office yeah okay and that's what they said so head office hold on. head office sent you guys a letter saying what was considered essential and non-essential in your store and told you guys to close this section off. it should be all the uniprees. no, no, no, no. wait, hold on. she works at this unipree? yeah, but don't do it because you have to remember she just works here. and we're just, so we can't start turning up with her. especially because, exactly, she's also a color doctor.",videos/6912840520943389954.mp4,0,"A customer questions a store employee about why a specific aisle containing hair care products, potentially targeted towards Black individuals, is closed off and deemed non-essential.",NO
220993," warning fake body fake situation fake everything warning  just a lollipop  nothing suggestive i don't know how to draw nsfw. sofia, how many times do we have to go through this? you're an artist, you can draw nsfw. i'm getting sick of stereotypes. just give me some nsfw.  i don't know how to play bass. token, how many times do we have to go through this? you're black. you can play bass. i'm getting sick of your stereotypes. be as sick as you want. just give me a goddamn baseline.",videos/7141485168707046662.mp4,0,"A crudely drawn female-coded animated character named Sofia is pressured by another character (off-screen, with a male voice) to draw NSFW (Not Safe For Work) content, despite her stated reluctance and her objection to the 'stereotypes' being used to pressure her.",YES
