id_EXIST,text,path_video,target,description,label
220737,"educational purposes | part 1/2 | top 10 countries with the biggest average breast size for women 
1. colombia
2. switzerland
3. bulgaria
4. bosnia and herzegovina
5. austria
6. greece
7. venezuela
8. denmark
9. brazil
10. russia  is is",videos/7063863544290315526.mp4,1,"The video lists 10 countries with the supposedly largest average breast sizes for women, accompanied by scenic shots of those countries.",YES
220720,"yupyuuuup very logical face_with_raised_eyebrow  society to women  as society to women, we must support and uplift each other. we must promote equality and respect for all women. let's work together to create a better world for ourselves and future generations.  never walk alone at night. don't forget to cover your drink. you can't go out dressed like that. men have urges. seriously though, you need to cover up. it distracts the boys. they can't control themselves. be careful. watch out for boys. boys only want one thing. men are like animals. did i mention you need to watch out? hey, hey, hey. chill, chill, chill. boys will be boys. i mean, i don't know why he would do a thing like that. seems like a pretty stand-up guy to me, right? oh, another ladyfolk being a tad hysterical. they do that sometimes, yeah. hey, hey, hey, hey, hey. not all men. i don't really see this inequality thing as a particularly urgent issue. are you sure she didn't make it up? maybe she was drunk. oh no, she's a slut! it's the slut's fault! yay!",videos/7059359702295121157.mp4,1,"A woman satirically portrays common societal warnings given to women about their safety and behavior, juxtaposed with common societal dismissals of women's experiences with sexism and harassment.",YES
220987,".....if we're dating i love ""unconditionally""  red_heart  there never room for doubt if my woman doubts my love, tell me where i lack because you are a blessing. if there's doubt in our relationship, let's talk. i want to make you feel loved and not crazy. am i not giving you enough kisses? let me show you physical affection. tell me what i'm lacking and i'll fix it. i don't want you to doubt my love. you're not going anywhere. i involve you in everything, even wedding planning. where are you going? that's what i thought. trenzo tv.  if there's any space in my relationship where doubt comes into play, i'm not about to sit here and make her feel like she crazy, tripping you, tweaking you. no, communicate. what's wrong wrong what's going on talk to me is it because i'm not giving you enough kisses come here let me give you some kisses if i'm not touching you know, i don't love you. i don't want you to feel like, you know, you're not enough for me and stuff like that. because i'm going to tell you something. you're not going nowhere. i got a wedding that's planned out and involves you in it for it to work out so where you going? that's what i thought.",videos/7139995819008118058.mp4,0,"A man in a car initially encourages his partner to communicate any doubts about his love, but then asserts she is ""not going nowhere"" because he has a wedding planned that depends on her presence.",YES
220865," when animals attack; girls, boys. ",videos/7106201269424901381.mp4,1,"The video contrasts reactions to animal attacks, portraying women as scared and clumsy while men are shown as brave and competent, thereby reinforcing gender stereotypes.",YES
220859," ""i need a man who's willing to defend me from other guys who hit on me.""  i deserve it.",videos/7105204899524218113.mp4,1,"The video displays a text overlay stating ""I need a man who's willing to slap any other guys who hits on me,"" which promotes a harmful stereotype about male protectiveness and aggression in relationships.",YES
220947,"replying to  our brains seek shortcuts all the time, but this one can lead to some harmful  very easily! “i don’t know” is better than “basketball” in this case. why can most people answer this question about a total stranger, and what does it mean?  every semester when i teach general psychology, i show people this man and i ask, does he play chess or basketball? and most people are able to answer one way or the other. in class most people tend to go with chess unless they're kind of contrarian or they think he's really tall and then they go with basketball the thing is i have no idea what this guy plays or doesn't play because this is a stock photo of a tall nerd from 2005. the same type of cognitive shortcut is responsible for people being able to make this judgment about this total stranger for people calling me karen online because i'm white, middle-aged and disagreed with somebody or for people currently debating what is the right representation of autism in autistic community. this shortcut is representativeness heuristic. this is when we match what we see to our existing mental prototype and make judgments based on that prototype. it's stereotyping and we do it a lot.",videos/7129656016693857582.mp4,0,"A woman explains the representativeness heuristic, a cognitive shortcut, using an example of judging whether a man plays chess or basketball based on his appearance, linking it to general stereotyping.",NO
220400,"the garden of earthly delights by hieronymus bosch, featuring lil nas x. if eve is not in your garden, you can clean it with thegaze5.  call me when you need, call me in the morning, i'll be on the way. call me when you want, call me when you need call me out by your name, i'll be on the way like mmm, mmm, mmm mmm, mmm i wanna sell what you're buying i wanna feel on your oh shoot a shot in your mouth while i'm riding",videos/6961882295355591941.mp4,0,"The video displays details from Hieronymus Bosch's painting ""The Garden of Earthly Delights,"" beginning with an image of Eve and text referencing her, set to sexually suggestive lyrics from Lil Nas X's ""Montero (Call Me By Your Name).""",YES
220451,"fr i cried- 'deurqiiaj' [dark music playing] 'deurqiia playing] music [dark2 the cops know you' re let them call home. better and2 the cops call re home you let them better know and2 @} happened what {tellu' i was kidnapped. truth. raped! sick lies. been through hell, in the me how can eye? look even youme? won nhy believe youyou me? ! believe won' whywhy @ me? ! believe you woncj' please. lopez, officer please. lopez , officerc' martin, it'smy i'm lisa granddaughter, about calling mcvey.€} hi, ~lopez. officer [diane)7 to know up  lisa you wanted showed just finally thatto up. is she okay? 0' fine oh, she'nothinga it wasnothing. it wasit d2c1 0 7s2ne.  tell us what happened. i was kidnapped. the truth. i was raped. sick lies. i am a minister of justice. me please it's diane moore oh hi okay. it was nothing. crazy stuff.",videos/6971459137418890501.mp4,1,"The video shows a scene where a young woman, visibly distressed, claims she was kidnapped and raped, but an older woman dismisses her claims to the police as 'nothing' and 'some crazy story about being kidnapped'.",YES
220077," greeneyedleo. clean the previous text detected by removing repetitions, leaving the text concise and essential, very clean and completely readable in english with all the information.  most women call themselves candles. i call myself vodka. one sip, and you'll do something you regret for the rest of your life.",videos/6847666936076111110.mp4,0,"A woman with red hair and green eyes compares herself to vodka, suggesting that interacting with her leads to regret.",YES
220247,"hablo de las feminazis me leaving a feminist march.  30 kills a solo una kills de superar nuestro récord, qué pena que no conseguimos esa kill, pero oye, me quedo contento, me quedo contento porque 30 kills, ya os digo yo que no se hacen todos los días.",videos/6921493004075273477.mp4,1,"The video overlays text ""me leaving a feminist march"" on a clip of a man talking about getting ""30 kills"" in a game, implying violence or aggression towards feminists.",YES
220121,"just a nice guy over here  thumbs_up  shout out to my step-sis! just wanted to say wassup and let you know that i'm always here to help you out of any situation. i'm a nice guy and i'm so glad we're not related.  shout out to my stepsis, what's up? i know that you didn't even mean to get stuck i would help you out of any situation cause i'm a nice guy i'm so glad that we ain't related on it",videos/6869921724389936390.mp4,1,A young man sings a song with lyrics that make a sexual innuendo about his stepsister getting 'stuck'.,YES
220936,stop saying words. texas gypsy soul is a stock in the texas market.  don't you just get tired of these little twits that are coming on here and they're like ladies the men aren't going to like you if you wear this or do this or do that shut the fuck up and nobody cared but you and those simple neanderthal men men. get the fuck out of my way. shut the fuck up. shut the fuck up.,videos/7126582561572261166.mp4,1,"A woman expresses frustration with other women who tell women how to act or dress to attract men, telling them to ""shut the fuck up"" and that nobody cares except them and ""simple Neanderthal men.""",YES
220344,"let’s open those hips! learn how to open tight hips with these simple steps. save and try these tips for a more flexible body. how did you do?  that open, might spend a couple dollars just to bust that open, rip it off, no joking, like your name hulk hogan, niggas move weight in the south, but living hoboken, hoboken.",videos/6945119895990455558.mp4,0,A woman demonstrates a series of hip-opening stretches on an examination table in what appears to be a chiropractor's office.,NO
220710,"these women at the march for life had a “choose adoption” sign but they did not choose to adopt. choose adoption sign and how many children have you adopted? the good liars.  i saw the sign, choose adoption. yeah. and how many children have you adopted? not able to adopt. i'd love to adopt. we weren't able to adopt. and how many children have you adopted? none. i have two of my own. and how many children have you adopted? none. and how many children have you adopted? i have two of my own. so you've adopted? i have two of my own. but you haven't adopted any? no. okay. the message. okay. okay.",videos/7056092909204196655.mp4,0,"An interviewer asks several women at an anti-abortion rally holding ""Choose Adoption"" signs how many children they have personally adopted, and they all respond ""none.""",NO
220715,"who’s over their ex men and women talking about their exes.  my ex was crazy, psycho. she was always like, let's talk about our feelings. i'm like, i feel like cheating on you. next. she got mad at me for liking all of her sister's bikini pictures. it's like, sorry your sister has big milkers. so what, i can't look? anyway, she said i hurt her feelings, so i just blocked her, because i don't need negativity like that in my life. look, he bashed the windows of my car. he cheated on me with my best friend. and yeah, he threatened to burn my apartment down. it's just his childhood trauma that hasn't been healed yet coming out in various ways. and if he gave me the right apology or unblocked me, i'm sure that we could be friends. it's...",videos/7057336656453602607.mp4,1,"A person acts out stereotypical ways men and women talk about their ex-partners, portraying the man as dismissive and blaming, and the woman as overly analytical and forgiving of harmful behavior.",YES
220132," today my doctor asked me when my last period was and i responded with ""uhh chemistry.""  if me and my gang pull up, boy, you better get to running. we are.",videos/6878835838336240902.mp4,0,"A young woman shares a self-deprecating joke about misunderstanding her doctor's question regarding her last menstrual period, confusing it with her last school class period.",NO
220522,"gender identity ≠ sexual orientation  raising_hands_light_skin_tone  actual convo we had at pride event in 2019 
me  i think i'm the only heterosexual person here.
person  excuse me?
me  everyone here is lgbtq+.
person  oh, i see. i'm heterosexual but also part of the lgbtq+ community.
me  that's great, gender identity is separate from sexual orientation.
person  you're so right.
me  thank you for understanding, it's important to recognize that identifying as lgbtq+ doesn't automatically mean being gay.  i'm the only heterosexual person here. excuse me? everyone here is lgbtq+. i'm heterosexual and in the lgbtq community. my identity as a transgender woman is separate from my sexual orientation. you're so right. just because you're lgbtq plus doesn't mean you're gay. yeah, it's so easy to get confused, but i'm glad you understand. thanks for calling me in and not calling me out.",videos/6987901203166416134.mp4,0,"The video depicts a conversation where a man at a Gay Pride event mistakenly assumes he's the only heterosexual person, and a trans woman corrects him, explaining that her gender identity is separate from her sexual orientation, leading to a learning moment for the man.",NO
220544,"he got to 6! men vs women are twins. they are married to each other and have the same last name. they are also twins. they have been together for a long time and are very happy.  no, i'm getting- this is not even one yet. what is this? this is like- i don't like it. this is like- i don't even know. i don't like it! okay, here is period cramps. are you okay over there? so this is about one centimeter dilated. we go up to ten. i'm not doing it i go one at a. yeah. hey, that's weird. oh, okay. that's an, uh. that's a four. that's. that's not even halfway. keep going. i made a half way. five. why did i go two? five. before he was like before i was like i",videos/6993470917552655622.mp4,1,"A man and a woman use a period pain simulator, framed as a ""Men vs women"" comparison, where the man reacts with more visible distress to the simulated pain than the woman.",YES
220072,"we’re getting along great. he even helps me with laundry ""romero, my new stepbrother.""  wait. well, no, it depends if this is lawler mcdonald 1 or lawler mcdonald 2. because the first time it got lost,",videos/6843454540134501638.mp4,0,"The video shows a first-person perspective of someone placing their hand near another person's hand on a kitchen counter, with the text overlay ""my new step bro 😉"".",NO
220264,"bitch i’m a mothaa no dramaa  face_with_steam_from_nose  .nina666 0 j u €  no, i'm not tripping. y'all see this? oh, what the fuck? is that a baby? it's like in the movies and shit. i'm going to get my baby. it's going to be like how godmothers find their fucking son or some shit. bitch, that's a fucking baby. that's a... dude, is that an asshole? oh, shit. bitch, i'm coming! oh... oh, never mind. never... oh. oh.",videos/6925645037749554438.mp4,0,"A person films themselves at night reacting to what they initially believe is an abandoned baby in a stroller, only to discover it's a pile of belongings covered in snow.",NO
220228," cleaned text 
remove repetitions and leave the essential information, very clean and completely readable in english.  damn bitch you queef with that arby's roast beef sandwich pussy",videos/6915128308975815941.mp4,1,A woman lip-syncs to audio containing vulgar and misogynistic language comparing female genitalia to a roast beef sandwich.,YES
