id_EXIST,text,path_video,target,description,label,analysis,probability
220793,"where’s the fun in sticking to the norms?  winking_face  so, you attracted to women? yeah, mostly. do you know if they want you for real? and you know they want you for real? why are you dressed like that? i don't see your point.  so you're attracted to women, right? hmm. yeah, mostly. and you want them to know that. true? yeah, i guess so. then why are you... why are you dressed like that? i don't see your point.",videos/7086902121072839941.mp4,0,"The video depicts a conversation where one individual questions another's feminine clothing choices (crop top, skirt) given their stated attraction to women, with the video's framing suggesting a critique or dismissal of the questioner's stereotypical expectations.",NO,"The video satirizes or critiques the sexist assumption that an individual's clothing must conform to gender stereotypes to align with their sexual attraction, rather than endorsing this restrictive viewpoint.",0.1
220680,"tsuyu asui woozy_face  red_heart  text  jokzstaa 6e &co hco acoj jokzstaa0 jokzstaa .0 'jokzstaa . gagj 7 00' jokzstaa.

translation  jokzstaa 6e &co hco acoj jokzstaa0 jokzstaa .0 'jokzstaa . gagj 7 00' jokzstaa.  is is i'm so sorry",videos/7044276361988607278.mp4,1,"The video showcases an artist digitally transforming an existing female anime character from her standard, non-sexualized appearance into a hypersexualized version with red hair, a skimpy outfit, and a suggestive pose, with the video's focus being the creation and reveal of this altered image.",YES,"The video itself actively promotes and normalizes the sexual objectification of a female character by centering its content on the process of transforming her into a hypersexualized depiction, thereby endorsing this representation as its primary artistic output.",0.8
220959," nepsha is a code used for various purposes. it consists of numbers and letters, such as 42s, 4899, 49op, aoop, 122, 2, 1, 4, ig, s, cg, ci1092, o2, [ood talg, f8?r, p, neps/{oe7099, ae?{o9r, noop, [hood ul fini, hoodeq, [rood tmlchhood tn, mainirufeop, and 0.  that nobody know you",videos/7134691379866864901.mp4,1,"The video features a woman performing a handstand on parallettes in a gym, with men visible in the background working out or walking by; the video's framing focuses on the woman's athletic skill without any discernible intent to promote sexist ideas.",NO,"The video showcases a woman's athletic ability and does not promote, endorse, or normalize any form of sexism as defined; it simply depicts an individual's workout in a gym environment.",0.1
220026,"discrimination because we arent old or asain. we told her we went to 8 other stores but no! shante_leno  hey, can we please get some toilet paper? 
riiy0  oh, how come? 
shante_leno  ino 1sb 6 66 no ""io wsb dac 45 9 let the other people have it?"" 
riiy0  ""why are you old?"" 
shante_leno  ""yeah, but it's for my family."" 
riiy0  ""they're old."" 
shante_leno  ""yeah, but it's for my family."" 
riiy0  ""no."" 
shante_leno  ""are you serious?"" 
riiy0  ""no, sorry."" 
shante_leno  ""you can check other places."" 
riiy0  ""you can check other places."" 
riiy0  ""you can check other places.""  hi, can we go to the club, please? oh, how come? sorry. how come? no. why? you like the other people? they are older. yeah, but it's for my family. no. are you serious? no, sorry. you can check at other places.",videos/6803837437287173382.mp4,0,The video shows a customer asking a shopkeeper for toilet paper and being denied because the shopkeeper states they are prioritizing elderly customers; the video documents this interaction without itself promoting any gender-based discrimination or stereotypes.,NO,"The video depicts a disagreement over store policy based on age, not gender, and the video itself does not promote, endorse, or normalize any sexist ideas or behaviors.",0.1
220822," woozy_face  ""do you like hearing me be bratty and use naughty words? 'abeu  baby gil!' i need a nap. do you want to go spunking? 'benaye, no buts.' 'what was that?' that's enough. i'm going to count to three and follow your rules on your knees.""  to your research, we don't ever make mistakes we talk in the air like every day live with a chase, live with a chase",videos/7095489710986087685.mp4,1,"The video displays a list titled ""Things bratty me loves to hear,"" featuring phrases like ""Ahem. Baby girl!"", ""Do you want a spanking?"", and ""Get on your knees,"" with the video's apparent stance being an endorsement of these phrases as desirable from the perspective of a ""bratty"" (implied female) individual.",YES,"The video is labeled ""YES"" because it actively promotes and normalizes harmful stereotypes of women (specifically ""bratty"" women, infantilized by ""Baby girl!"") enjoying and desiring to be controlled, disciplined, and placed in submissive roles, thereby endorsing power imbalances and potentially demeaning treatment as acceptable or desirable.",0.7
220397,"car hacks with laura girls, don't do car oil! remove dipstick and wipe clean. check levels with csupd 222 51-3048. dip and check levels with driving school tv. undo oil cap (harder than it looks!) add oil. always check what oil you need. dip and test again.  all we need to do is pull out this long thing with the weird shape at the end, wipe it with a clean tissue for accurate measurement, dip it back in so you can see what the level of the oil is, then if it comes out and the oil is not between this and this, you need to top up under the cap. yes, that did take me five minutes and it hurt a lot but you know independent woman the way to check what all you need is simply google it make sure you have your year make and model of car and it will tell you what you need do it back up dip the thing back in the thing check the levels and boom you're done done",videos/6961695133238693125.mp4,0,"The video introduces the stereotype ""GIRLS DON'T DO CAR OIL"" only to immediately challenge and debunk it by providing a tutorial on how to check and add car oil, presented by a woman.",NO,"The video's discernible primary message is to empower and educate, directly countering the initial sexist stereotype rather than promoting or endorsing it; it critiques the stereotype by demonstrating its falsity.",0.1
220049,"everyone loves my frankie doniaej. clean the previous detected text by removing repetitions, leaving the text concise and essential, very clean and completely readable in english with all the information.  say hi to tiktok, mom. hi, tiktok. i love your mom. she's my stepmom, and she's bringing us diet coke. thank you.",videos/6828690308549643526.mp4,1,"The video shows a young man asking his stepmother, who is in a swimsuit by a pool, to greet TikTok, and then shows her bringing Diet Cokes to him and his friend; the video frames this as a lighthearted, appreciative interaction.",NO,"The video depicts a casual, friendly interaction and does not actively promote, endorse, or normalize sexism; the stepmother's attire is context-appropriate, and her bringing drinks is portrayed as a kind gesture rather than an endorsement of harmful gender stereotypes or objectification.",0.1
220628,this is reasonably accurate to be fair. the shorter hong kong's cbiuk $ the shoner 3 @ girlfriend #he hovg cbiuks shoner0 3 @ girlfriend #he hovg ebiuks shonerd u.  in the sky how my girlfriend thinks i edged at the shower.,videos/7023709117659286790.mp4,1,"The video humorously contrasts how a man believes he exits the shower (carefully) with an exaggerated, splashy depiction of how his girlfriend supposedly perceives him exiting, framing this as a lighthearted take on relationship perceptions.",NO,"The video uses humor based on a specific relationship dynamic and an exaggerated perception, without its primary intent being to promote harmful stereotypes about women or to demean any gender; the exaggeration is focused on the man's perceived actions.",0.1
220712," rolling_on_the_floor_laughing  face_with_tears_of_joy  girls vs boys.  so you should bring all your friends oh is drinks drinks fa la la la fa la la la fa la la la drinks, drinks, drinks",videos/7056362059893591298.mp4,0,"The video humorously depicts a ""girls vs boys"" scenario where schoolgirls aggressively win a physical game against schoolboys, with the video's framing being comedic and exaggerated rather than a serious endorsement of gender-based superiority or inferiority.",NO,"The video uses gender stereotypes for comedic effect in an exaggerated scenario, but its primary intent does not appear to be to demean a gender, promote harmful stereotypes as truth, or advocate for unequal treatment.",0.2
220844,"rewatching all the barbie movies  love-you_gesture  don't blame me, love made me.  oh lord, take me, my drug is my baby i'll be using for the rest of my life don't make me love, make me crazy",videos/7100897191627099397.mp4,0,"The video is a fan edit compiling scenes from a Barbie movie, featuring a female character in various emotional states, set to a song with lyrics about intense love or devotion (""he's my baby,"" ""love made me crazy""); the video's framing appears to be an artistic expression or character portrayal rather than an endorsement of any particular gender stereotype as a broader truth.",NO,"The video uses song lyrics about intense love but its primary intent appears to be artistic or narrative, focused on a character, rather than actively promoting harmful gender stereotypes or asserting that such devotion is a defining, limiting, or demeaning characteristic inherent to women.",0.1
