id_EXIST,text,path_video,target,description,label,analysis,probability
220085," face_with_tears_of_joy  can't stop watching this female.  yeah, like, where are your people from? well, my great-grandma was from seoul. korean. i knew it. i was like, she's either japanese or korean. but i was leaning more towards korean. amazing. yeah. ham shastina. there's a really good teriyaki barbecue place near my apartment. i actually really like kimchi. cool. what about you? where are you from? san francisco. but where are you from? oh, i'm just american. really? you're native american? no, just regular american. oh, well, i guess my grandparents are from england. oh. well... hello, governor! what's all this then? top of the morning to ya. let's get a small tea, small tea! double, double, toil and trouble mind the gap beware jack the ripper bloody hell",videos/6854097212897496326.mp4,0,"The video shows a comedic sketch where a man asks an Asian woman ""where are your people from?"" and stereotypes her, after which she turns the question back on him and responds with an exaggerated, stereotypical imitation of an English person when he reveals his English ancestry; the video's framing suggests it's shared for its humorous or cringeworthy content, not to promote sexism.",NO,"The video depicts ethnic and national stereotyping for comedic and potentially satirical effect, but it does not itself promote, endorse, or normalize sexism as defined, as the stereotypes and microaggressions are based on ethnicity/nationality, not gender.",0.05
220425,"the closest object to you.. closest you are to you. dreamer x xj. dreamer ix x0.  the closest object to you is the only thing you have to defend yourself during the zombie apocalypse. duet me with your object, and let's see how screwed we are.",videos/6967091366211915014.mp4,0,"The video features a person in a glowing mask and hoodie, posing a hypothetical question about using the closest object for defense in a zombie apocalypse and inviting viewers to duet, with no gender-specific content or framing by the video itself.",NO,"The video's content is entirely unrelated to gender and does not contain any elements of sexism, such as marginalization, harmful stereotypes, male superiority, or misogyny, as its theme is a gender-neutral hypothetical scenario.",0.0
220704," ""think 17 7 as 4 cdi redopng, think 17 2 a fra pocong, gcoic s co po2on9, think 17 7z 12= 9 ca 02ro9, gedi p2r2ang = 5 2 4s, grahr pdo 2 =gror, puck5, c jar0< g3 5, gong oucog5, gachs gochgreph, pooa 4r5z, poal 42, puoa 4r2=s, 4 paoa s, podan 2z=, pecka) 73 1=, 2zs 2=, gaphgach_ packar 7z=, peckan] 7z, podal ss 2e 8 ~ =, grc aodengraph 4r5=, agangach pda 7=, gad podari=, gaong acarr7=, grpr noo22z, go hoap=, grchc ruckagraph 7z2, pooa452= cz, gech puchopocka 3z, gaph2s pez, gach, pcangreph 452= p=, pdangrach poou 7z 3 ~=, fodar 53 ~=, gop pcor, gap pacar12z, gap pacor, gsphr rcoy, gractr pcox=, gor foo, gor acopoco sz, gohpoda, gohgadn pooa s=, ao, goh 2grcch roa 7 2=, fac, 2= 7o 4952 1=, 4 to<.""  i have a joke for you. okay. on my hand, there's three women. there's a blonde, there's a brunette, and there's a redhead. go ahead and pick the blonde up. put it next to your face right here. does that feel like the first time you've had sex? no. no. okay, go ahead and put her back. neither by that, she's a wild one. go ahead and pick her up. i'm not ready to get slapped. i'm going to put her next to your face. does that feel like the first time you had sex? no. okay, go ahead and put it back. all right, give me your hand. now here's all three. go ahead and shake it out. does that feel like the first time you had sex?",videos/7053536086726872366.mp4,0,"The video features a woman telling a man a joke that involves him pretending to pick up representations of a blonde, a brunette, and a redhead from her hand, with each interaction and a final 'shaking them up' being likened to his 'first time having sex'; the video presents this joke directly as entertainment.",YES,"The video is labeled YES because it actively presents and shares a joke whose humor is derived from the objectification of women, treating them as interchangeable items for a sexual scenario based on hair color, and by presenting this joke without critique, the video normalizes this sexist premise.",0.85
220244,"난 좀 활동적인 편 when she's asleep, be quiet and careful.  so ugh! ugh!",videos/6920517791011523841.mp4,0,"The video contrasts a man's very considerate behavior when his female partner is asleep (explicitly labeled ""Caring"") with a woman's comically disruptive and inconsiderate behavior when her male partner is asleep; the video's framing, explicit labeling, and contrasting music actively promote the man's behavior as positive and the woman's as a negative, demeaning stereotype.",YES,"The video is labeled YES because it actively promotes a demeaning stereotype about women being inconsiderate compared to men by contrasting the man's explicitly praised 'caring' behavior with the woman's exaggeratedly disruptive actions, thus belittling women in this comparison.",0.7
220926,"what do your sleepovers look like?  face_with_tears_of_joy  unusualbeaut  how boys think girl sleepovers go  pillow fight! *giggle* *giggle*
how they actually go  let's see who can burp the loudest! *massive burp*  oh, it's you can burp the loudest.",videos/7124854158783548715.mp4,1,"The video humorously contrasts a stereotypical, somewhat sexualized male perception of a girls' sleepover (a flirty pillow fight) with a more unglamorous and silly reality (a burping contest), with the video's framing clearly intended to subvert the initial stereotype rather than endorse it.",NO,"The video depicts a common stereotype about girls' sleepovers only to immediately subvert it with a contrasting 'reality,' thus using the stereotype for comedic effect without endorsing it as the video's own message.",0.1
220271,"megan fox deserved better from us. name an actress who deserves better from feminists  megan fox.  name an actress who deserved better from feminists. i'll go first. in this moment right now where you believe victims, but if there's ever going to be one person that it was okay not to to believe it would be me. if it's ever going to be okay to shame a victim, it's going to be me. that's just the belief because of what i've been through. and that's not to say that it's right but it is a fear it's the same fear that that you're expressing and not that i need to speak out so that i can have some sort of healing but just the fact that we struggle with that privately is unfortunate because there's still not really a space like i don't feel like there's a space in feminism for me you know even though i consider myself a feminist i feel like feminists don't want me to be a part of their group. and what is, what are we talking about then? what is feminism? what is supporting other females? if there's only certain ones of us you support, if i have to be an academic or i have to be not threatening to you in some way, why can't i be a part of the group as well? why do i have to be dismissed?",videos/6927763227686276357.mp4,1,"The video features a TikTok user posing a question about actresses deserving better from feminists, then shows a clip of Megan Fox expressing her feeling of not being accepted by feminists, which the TikTok creator uses as her answer; the video itself is highlighting a perceived issue within feminist circles rather than promoting sexism.",NO,"The video critiques the treatment of an actress by some feminists and highlights feelings of exclusion within feminism, but it does not itself promote, endorse, or normalize sexism as defined (e.g., marginalization of women, harmful stereotypes, male superiority, or misogyny).",0.1
220006,"i wish this wasn’t a true story man_shrugging  i turn off my car while it's in drive, but the key won't come out. i call my mom for help and put the car in park.  oh. oops.",videos/6751959446093647110.mp4,0,"The video shows a young man comically struggling to remove his car key while the car is in drive, then calling his ""mom"" (a young woman) for help, only to realize he needs to put the car in park, with the video framing this as a humorous, relatable mistake.",NO,"The video is a comedic sketch about a common mistake and does not actively promote, endorse, or normalize sexism; the depiction of calling ""mom"" for help is a common trope not used to demean or advocate for unequal treatment based on gender.",0.1
220307,"pov  women vs men getting a wax done women vs men getting a wax done. women's perspective  women and men both getting waxed. women's experience  miriam mullins getting waxed. men's perspective  men also getting waxed. miriam mullins getting waxed.  hi, i was just wondering if i could get a wax. yeah, of course. what kind of wax are you looking for? i'm just looking to get a brazilian done. yeah, perfect. just pop away down the bed there. okay, i'm just going to start there alright? yeah perfect. so are you busy? girl we're up the walls. are you okay? it's not hurting? no i'm fine. i actually find the waxing very therapeutic. well yeah i was just wondering there if i could get a wax done. yeah of course no problem what kind of wax are you looking for? yeah just the brazilian you know down there. grind perfect pop down in the bed there. i'm just wondering, what's the pain tolerance? it shouldn't hurt that much. i'll try and be easy. uh, okay. okay, one, two. jesus! no, no, i can't! you're trying to rip off me balls or what? me balls!",videos/6938863068973665542.mp4,1,"The video comedically contrasts stereotypical reactions of women (calm, finds it therapeutic) and men (dramatic, low pain tolerance) to getting a Brazilian wax, with the video's framing clearly intended for humor based on these exaggerated gender stereotypes.",NO,"The video uses gender stereotypes for comedic purposes, portraying men as having lower pain tolerance, but its primary intent is humor rather than to actively promote harmful, demeaning generalizations to reinforce inequality or belittle a gender.",0.2
220827,"truth  woman_tipping_hand  when i'm in a bad mood, i want attention. when you're in a bad mood, you want attention. when i'm feeling down, i want attention. when you're feeling down, i want attention.  so thank you.",videos/7096626231273196806.mp4,0,"The video shows a small bird walking back and forth with the caption 'When Im in a bad mood and want attention'; the video itself presents this as a relatable, gender-neutral behavior and does not promote sexism.",NO,"The video depicts a common human feeling attributed to 'I'm' (a gender-neutral pronoun in this context) and does not promote harmful stereotypes, marginalization, male superiority, or misogyny, as the behavior shown is not framed by the video as specific to or demeaning of any gender.",0.1
220020,"payback for when we were younger  face_with_tears_of_joy  zacov patitk, lpat zachv, patutkk zacov, ~pattrik zachv, ~pat.  hey, hey, hey, oh! stop! wait a minute",videos/6794928338449222917.mp4,0,"The video shows one person playfully attempting to wake up another person sleeping on a couch by leaning over them with a smile and then sticking out their tongue, set to upbeat, non-lyrical music; the video's framing is purely humorous and lighthearted, with no gender-based commentary or implications.",NO,"The video depicts a harmless, playful interaction between two individuals and does not contain any elements that promote, endorse, or normalize sexism as defined.",0.0
