id_EXIST,text,path_video,target,description,label,analysis,probability
220242,"these men stay  sparkles pressed sparkles  chelsea hartisme @. clean the above text detected by removing repetitions, leaving the text concise and essential, very clean and completely readable in english with all the information   so the other day a man told me he didn't like women who are beautiful and know it. i have a sneaking suspicion the feeling's mutual, i told him. he did not like this. some women are so stuck up, he says to me. no, society's just given you the mistaken impression that women only exist if you are there to validate them. i don't know how to tell you this but we all have mirrors now and we have eyes for picking out clothes that suit us yours are not required you want to be worshipped by a goddess without having to be a god. all i hear when you say things like this is... strong women make me feel funny because i know i have nothing to offer them. and that's why women don't like you. ha ha ha ha ha ha ha ha ha.",videos/6920327322679692545.mp4,1,"The video features a woman recounting and satirically critiquing a man's sexist comments about women's beauty and confidence, with the video's framing clearly opposing and mocking these sexist views.",NO,"The video depicts sexist ideas attributed to a man primarily to critique and satirize them, where the video's own stance is clearly against the depicted sexism and does not endorse it.",0.05
220296," beaming_face_with_smiling_eyes  ‘school’ pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. 8 sitting on dead horse, sutton hoo, st. davids, sean preston federline. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. schi school, schnauzer, schnoodle, schizophrenia. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school, school uniform, school clipart, school memes. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school, school uniform, school clipart, school memes, school of rock. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school boy, school boy cartoon, school uniform, school clipart. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school boy, school boy cartoon, school uniform, school clipart, school of rock. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school boy, school boy cartoon, school uniform, school clipart. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school girl, school girl costume, school girl outfits, school girl clipart, school girl drawing. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school girl, school girl costume, school girl outfits, school girl clipart, school girl drawing. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school girl, school girl costume, school girl outfits, school girl clipart, school girl drawing. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images  hey clown! chester, you have done it again! constantly raising the bar for the circus and doing it foolishly. i'd say i'm surprised, but i know who you are. i've seen up close and personal, i know who you are. listen here, i don't like you. i am now, oh-",videos/6935046770778967302.mp4,1,"The video contrasts Google Images search results for ""school boy,"" which show young boys in uniform, with ""school girl,"" which predominantly show sexualized images of adult women, implicitly critiquing this disparity through the juxtaposition.",NO,"The video itself does not promote or endorse sexism; rather, it highlights and implicitly criticizes the sexualization present in the search results for ""school girl"" compared to ""school boy,"" using the comparison to make a point about differing societal portrayals.",0.1
220920,"don’t laugh at your girlfriends choice, you are one if them  rolling_on_the_floor_laughing  face_with_tears_of_joy  never laugh at your girlfriend's love. have a fabulous day.  you should never laugh at your girlfriend's choice because you're one of them.",videos/7123342389338443009.mp4,0,"The video features a woman telling a joke advising men not to laugh at their girlfriend's choices because they are one of those choices; the video's framing is lighthearted and humorous, presenting the joke without further commentary or endorsement of any potentially sexist undertones.",NO,"The video presents a lighthearted joke about relationship dynamics and does not actively promote, endorse, or normalize sexism, harmful stereotypes, marginalization, male superiority, or misogyny as its own discernible primary message.",0.1
220768,"i guess she’s not wrong  face_with_tears_of_joy  grinning_face_with_sweat  fuel_pump  ""why did you sell your car?""  honey, why'd you just sell your car? why'd i sell it? yeah. i needed gas money. the gas prices are so high right now, i didn't have any money, so i had to sell it. baby, are you being serious? yes. baby, let's think about this, okay? like, actually think about what you're saying. i have so much money now. let's think about what you're saying. i have so much money. what? i sold it, so i had so much money. for gas? yes. but what are you going to put the gas in now? honey. oh my god! what am i gonna put it in? why did i sell it? what's wrong with you? that's what i'm saying. you gotta think about some of this stuff. oh my gosh. no, no, no, no, no.",videos/7076153533996928302.mp4,1,ERROR,ERROR,ERROR,ERROR
220665,"women, why do we do this?  woman_facepalming_medium-dark_skin_tone  men and women have different thoughts.  he know damn whether that gets on my nerves. i'm gonna lay here so he can see that i'm mad and ask what's wrong. wait, he can't see my face. sit up. so when he walk in, he gonna see that i'm mad and ask what's wrong. and we gonna see if he's really concerned about what's wrong with me. what i do now? what's wrong? nothing. what's wrong? nothing. something's wrong. all you got to do is sit back and wait and see if he truly is concerned about getting to the bottom about what's wrong with you. i i leave alone then.",videos/7039365996053794053.mp4,1,"The video humorously depicts a common relationship scenario, contrasting a woman's internal thought process of wanting her partner to intuit her anger with the man's direct questions and eventual disengagement, framed as 'Men vs. Women Thoughts'; the video presents this stereotypical dynamic for comedic effect without an apparent primary intent to demean either gender or advocate for inequality.",NO,"The video uses gender stereotypes for comedy but does not appear to have the primary discernible intent to reinforce inequality, belittle, or restrict opportunities for either gender, thus not meeting the criteria for 'Harmful Stereotypes' as defined, where such intent is a necessary component.",0.3
220746,the struggle is real is caffeinated.  most men will never understand the struggle of putting on leggings or skinny jeans on freshly lotioned legs.,videos/7067715837255470383.mp4,0,"A woman humorously describes the difficulty of putting on leggings or skinny jeans over freshly lotioned legs, stating it's a struggle most men won't understand, with the video's framing being a relatable, lighthearted observation about a gendered experience.",NO,"The video makes a lighthearted observation about a common experience for some women without promoting harmful stereotypes, marginalization, male superiority, or misogyny; its discernible primary intent is not to demean, restrict, or advocate for unequal treatment.",0.1
220777,"i’m an idiot! #truestory problemi! the here's the one core issue in my marriage! an ""m idiot""! im an idiot but lm fine with it.. love is..- my wife fact! accept - can't love she that married idiot! love thats the problem; right there! she screwed up! and shes blaming me!! know what this is! u didn't misrepresent myself at all!! didn't come riding in on a white mi lady. love me! she chased me! she chased even my brother told her she should stay! it was a train wreck of a widower. she knew it was stupid when it took 7 months to ask her to be my girlfriend! this.. with work can nah,yeah, well. good luck to ya, lady!! you can sprinkle sugar on a all day-you can sprinkle sugar on a all it don't make it candy! 5 0 laugh ; with day-.  here's the problem. here's the one core issue of my marriage. i'm an idiot. but i'm fine with it. the problem is my wife can't accept the fact that she married an idiot. that's the problem. that's the problem right there. she's screwed up and she's blaming me. i know what this is. and i didn't misrepresent myself at all. i didn't come riding in on a white horse. my lady. she met me in a bar. and i was loaded. i had a mullet and i spilled a drink on her. she knew what i was. no, i can work with this. yeah, well, good luck to you, lady. you can sprinkle sugar on a turd all day. don't make it candy.",videos/7080753879641492778.mp4,1,"The video features a woman lip-syncing to a male comedian's stand-up routine where he humorously calls himself an ""idiot"" and suggests the main problem in his marriage is his wife's inability to accept that she married one, with the video's framing being purely comedic and using the audio for relatable humor.",NO,"The video itself does not promote, endorse, or normalize sexism; it uses a comedian's self-deprecating humor about his own perceived flaws in a marital context for entertainment, and the woman's lip-syncing appears to be a humorous commentary, not an endorsement of sexist ideas against women.",0.1
220301,"anniversary vibes smiling_face_with_sunglasses  clean the previously detected text by removing repetitions, leaving the text brief and essential, very clean and completely readable in english with all the information.  your heart don't stand a chance",videos/6937118812529577222.mp4,0,"The video shows a young man and a young woman, dressed for an outing, holding hands and walking away from the camera in a parking garage while a romantic song plays; the video's own framing is neutral and presents the scene without any discernible sexist messaging.",NO,"The video depicts a couple in a common social scenario without any elements that promote, endorse, or normalize marginalization, harmful stereotypes, male superiority, or misogyny as its own message.",0.01
220186," clean the previously detected text by removing repetitions, leaving the text concise and essential, very clean and completely readable in english with all the information.  women can't lead. women can't win! there is something more dangerous in this world than a humiliated man. a nasty woman.",videos/6903507393443810562.mp4,1,"The video shows a woman reacting to audio of a man saying ""women can't lead, women can't win,"" and then lip-syncing to a woman's voice saying ""there is something more dangerous... a nasty woman,"" with the video's framing suggesting a rebuttal or empowered response to the initial sexist statement.",NO,"The video depicts sexist statements from an audio clip but its own primary message, conveyed through the woman's reaction and lip-syncing, is to challenge or reclaim power in response to those statements, not to endorse the sexism itself.",0.1
220521,"$178.00 bathing suit!? just why  thinking_face   and  made me do it  flushed_face  ""42, do you have any questions about the 42nd episode of pcos support girleeyaa? also, have you checked out mikayla nogueira's page for updates? #gfo""  what's a waist over five inches? oh my god! would you believe me if i told you this is 178 dollars. absolutely not. it's $178. no one mentions that. okay, here it is. untied. i'm a size medium for reference. i'm 165 pounds, 4'11"", and cody's gonna do the honor of pulling the strings all right oh all right he's tying it in the back. wow. do we think it worked? it's actually not. it doesn't feel tight at all. it feels pretty comfortable. it looks good, right? it does. i do look snatched, okay? ooh! one more time, here's the before, and here is the after.",videos/6987866527894686981.mp4,0,"The video shows two women, primarily Mikayla Nogueira, trying on a black one-piece swimsuit with drawstrings designed to cinch the waist, expressing satisfaction with the 'snatched' look it provides; Mikayla's partner helps tie the swimsuit and reacts positively, and the video's framing is that of a product review and demonstration of its effects.",NO,"The video, while showcasing a product that conforms to specific beauty standards, does not itself actively promote, endorse, or normalize sexism by demeaning women, asserting male superiority, or promoting harmful stereotypes as its primary message; rather, it focuses on a personal aesthetic choice and product effectiveness from the perspective of the women trying it on.",0.2
