id_EXIST,text,path_video,target,description,label,analysis,probability
220743,"“mmmm… no thanks”  unamused_face  ""can you take out the garbage instead of piling it by the door?""  b.b. i style my grin out bitch, fuck you, cause we been up and out i don't get fucked by none of that shit by none of that shit",videos/7067189252848651567.mp4,1,"The video depicts a man asking 'Babe' to take out the garbage properly, followed by another man in a blue wig, labeled 'Her:', comically and aggressively throwing items, including a garbage bag, out the door; the video's humor relies on and thus promotes a negative stereotype of women reacting irrationally and aggressively to domestic requests.",YES,"The video actively promotes a demeaning stereotype about women (being irrational and aggressive over chores) as if it's an inherent truth for comedic effect, with the humor deriving from belittling this portrayal of 'Her,' fitting the definition of promoting harmful stereotypes.",0.75
220910,"thick thighs save lives  tobz ""thick thighs save lives.""  what shows? for what? my name? yeah, your favourite part of your body. i think i would probably say i quite like my thighs. thunder thighs. i quite like my thighs, yeah. what are you trying to say? i've got thunder thighs. at school, that used to be an insult. really? yeah. when i was at school. what was the man name saying as an insult? everyone. really? everyone, yeah. said my save lives and all that jazz",videos/7120622496507792646.mp4,1,"The video features a man and a woman discussing favorite body parts; the woman states she likes her thighs, and the man comments ""thunder thighs,"" which she explains was a past insult, but both then agree this feature is now appreciated, with the video prominently displaying the text ""THICK THIGHS SAVE LIFS"" and asking ""WHAT'S YOURS?"", framing the conversation around body positivity.",NO,"The video discusses past body-shaming but its overall message, reinforced by the text overlay and the woman's concluding statement, is one of body acceptance and reclamation, not the promotion of sexism or harmful stereotypes.",0.1
220422,some more honey asmr. bass 23h kelsey $ u 0.  so so add the egg yolk and mix.,videos/6966707261297216774.mp4,0,"The video shows a woman using a knife to scrape honey and honeycomb off a frame, and then close-up shots of the honeycomb being scraped into a container; the video's framing is neutral and focused on the activity of honey harvesting.",NO,"The video depicts an activity (honey harvesting) performed by a woman, with no discernible message or intent to promote, endorse, or normalize sexism, marginalization, harmful stereotypes, male superiority, or misogyny.",0.0
220846," skank is a brazilian rock band that has had several #1 hits in their career. one of their most popular songs is ""ainda gosto dela"" which translates to ""i still like her"". the band's lead singer, samuel rosa, has stated that the song is about a past relationship that he still has feelings for. the lyrics express his struggle to move on and how he still thinks about her, even though she is no longer a part of his life. the song's popularity has led to it being covered by other artists and becoming a staple in brazilian rock music. despite the pain and longing in the lyrics, the song remains a fan favorite and a testament to skank's success in the brazilian music scene.  tenho mais o que fazer, não e eu ainda gosto dela mas ela já não gosta tanto assim a porta ainda está aberta mas da janela já não entra luz e eu ainda penso nela",videos/7101465072320384261.mp4,0,"The video displays lyrics from a song about unrequited love or a past relationship, accompanied by an image of a melancholic anime character; the video's framing simply presents these elements without adding any commentary or message that promotes or endorses sexism.",NO,"The video merely presents song lyrics about a personal relationship dynamic and an accompanying image, and does not itself promote, endorse, or normalize any sexist ideas, stereotypes, marginalization, or misogyny.",0.1
220637," replying to itsnot.eddie's comment, boys should blow this up and let girls know the real challenge. if guys have to do no simp september, then girls should do no makeup march. @demonicxo_ ",videos/7029832899063041285.mp4,1,"The video displays text proposing 'If guys gotta do No simp September girls should do no makeup March,' accompanied by a user comment urging 'Boys blow this tik tok up girls finna know the real challenge,' with individuals in the background appearing to cheer; the video itself promotes this idea as a valid challenge.",YES,"The video actively promotes and endorses a gender-specific 'challenge' that targets women's appearance (No Makeup March), framing it as a 'real challenge' in a belittling way and normalizing the scrutiny of women's cosmetic choices, thereby promoting harmful stereotypes about women's reliance on makeup.",0.9
220801,"with  all of this. gold. pure gold. nailed it! toxic woman that damages men for life.  yeah, but, like, you need to realize that, like, not all women do that. like, it is not all women's fault that you dated one crazy ass woman. like, i would never do that to you. i have brothers. i could never. i mean, it's really, like, on you for staying in that toxic-ass relationship long enough for it to emotionally damage you. like, i don't know what you want me to tell you it's not all women and i really don't like the generalizing tone that you're using when you when you made that video like it's really just it like it bothers me so much because i know i'm not like that and i don't have any friends like that or does that logic not work in reverse?",videos/7089017351651511598.mp4,1,"The video is a TikTok duet where a woman (the video creator) reacts with visible approval and a ""nailed it"" text overlay to another woman's lengthy rebuttal against a man's generalization about ""toxic women""; this rebuttal includes challenging the generalization but also prominently features the statement, ""it's really like on you for staying in that toxic ass relationship,"" thus blaming the man for the damage he experienced. The video creator's framing clearly endorses this entire rebuttal as effective and praiseworthy.",YES,"The video is sexist because by enthusiastically endorsing the entirety of a rebuttal that includes blaming a male victim for the emotional damage he claims to have suffered from a woman, it actively promotes and normalizes a form of victim-blaming that can reinforce harmful gender stereotypes about male responsibility/agency and marginalize men's experiences of harm in relationships.",0.6
220323,"like y’all fighting about a completely different issue  face_with_rolling_eyes  raised_hand_medium-light_skin_tone  4978 women have been sexually harassed. #notallmen.  think about it! this bitch dora? and here come y'all in the comments. burleesy, you can't call dora a bitch! that's not right! man, fuck dora! dora!",videos/6941467782559124741.mp4,1,"The video shows a woman lip-syncing to an aggressive male audio clip while displaying text about the prevalence of sexual harassment against women and the common deflection ""#notallmen,"" seemingly to critique or satirize how discussions about women's issues are derailed.",NO,"The video uses potentially problematic audio and text overlays not to endorse sexism, but to critique or comment on dismissive societal responses to discussions about sexual harassment, meaning the video itself is not promoting sexism.",0.1
220022,"nah but who else got a step sibling?  loudly_crying_face  loudly_crying_face  real daughter and stepsister, rahhdoll and lord, had a fight. now, stepsister is trying to stand her ground, but she's getting dragged and thrown. real daughter reminds her dad, ""you were hot, but now you're just a limp.""  i think the house is haunted with a bunch of dirty sluts. why are you gonna do this with me again? do what? what happened to, right here, like what happened there? whatever bitch, like like, honestly, like, i'll have to shoot you again first. look at you, bitch. she hit me first again. i always f*** her up. i always f*** her up.",videos/6800566129891740934.mp4,0,"The video is a comedic skit where one male actor plays two female characters, a 'real daughter' and a 'stepsister,' who get into a physical altercation; the video frames this as a humorous, exaggerated fight between family members without promoting any gender-based inequality or harmful stereotypes.",NO,"The video depicts a conflict between two characters who are female, but the humor and narrative focus on the family dynamic and the exaggerated fight, not on promoting sexism, harmful stereotypes, or misogyny; the video itself does not endorse any sexist ideas.",0.1
220473,"i could've picked anywhere on the field height  5'3
weight  <100lbs
nickname  sticks  there's one thing you can expect from me and that's the unexpected. cause i'm an international super spy. super spy!",videos/6974901665988152582.mp4,0,"The video features a young woman describing her small stature and nickname, then humorously reveals she is a catcher, a typically physically demanding position, with the video's framing suggesting a subversion of expectations about her capabilities rather than promoting any sexist ideas.",NO,"The video subverts expectations based on physical appearance for a sports role, but it does not promote or endorse any harmful gender stereotypes, marginalization, male superiority, or misogyny; its primary message is about individual capability despite appearances, not gender-based inequality.",0.1
220008,"my hot wife til 5 3 to k ""32 2 whittpiker 31 nato < 43 i ene3 sa ipfa3 and nda tnl u n (ne  tnia8 984 mid umler fshnd3 nd 98 undler rann3 98* pi tan 114 48 986 p 6 tnd undler aorr ipiay 3 68 08 d `- en3 nce axd raria (ndzs 3 064 d eeny low price and undci va '30.  hey, i gotta show you this. they have a whole selection, a whole entire selection of small little liquor bottles that you hide in your purse at work. that's freaking... smyrna? what? i can't even. i bet i could get 16 of these in my purse at work.",videos/6762263583163272454.mp4,0,"The video features a woman in a store enthusiastically pointing out a large selection of small liquor bottles, jokingly suggesting they are for hiding in one's purse at work, with the video itself presenting this as a personal, humorous observation.",NO,"The video does not promote sexism as it does not demean, marginalize, or promote harmful stereotypes about any gender; the comment about hiding liquor is presented humorously and personally, not as a defining or negative characteristic of a gender that aims to reinforce inequality or belittle.",0.1
