id_EXIST,text,path_video,target,description,label,analysis,probability
220393," enraged_face  vermeer you  enraged_face  the gaze of jake, you master.  okay, i want you to relax and come with me to the pearl of the girl with the pearl earring and here we are. did you know the girl with a pearl earring doesn't have a pearl earring? some smart people discovered it's too big to be a real pearl. it's a fake. hermere, you bastard! and look at it! the pearl is nothing more than two strokes of white paint. you can almost see through it. but if you zoom out, it's a fake pearl. hermere, you bastard. and there's something else that's fake. her nose. oh, you think you see a nose, but where is the bridge? it's just the same pink paint as the cheek. but if you you zoom out it's a nose. hermere you bastard. there are no details whatsoever in this painting it's all an illusion but if you zoom out it's 100% intense mesmerizing beauty. premiere you master.",videos/6961504360136232198.mp4,0,"The video analyzes Vermeer's ""Girl with a Pearl Earring,"" pointing out artistic illusions like the non-existent pearl and undefined nose bridge, while interjecting with exclamations like ""Vermeer, you bastard"" and ""Vermeer, you master"" over quick cuts to another of his paintings; the video's framing presents these as reactions to the artist's skill rather than promoting sexism.",NO,"The video's primary purpose is art critique, focusing on Vermeer's illusionistic techniques; the strong language used is directed at the male artist's cleverness and does not serve to promote, endorse, or normalize sexism against women.",0.1
220295,"fern brady at jonathan ross’ comedy club when your body tricks you into having a jonathan ross' comedy club in the park.  is at that sexy age where it's trying to trick me and it makes me think things like, but fern, if you had a baby, it would be like a friend that could never leave. i mean, what is that? can you imagine being so lonely you have to shag your pals into existence? when i think about it that's all our family has one out of pals to do stuff with. don't worry, make new ones out your hole! laughter",videos/6935039587190344965.mp4,0,"The video shows a female comedian performing stand-up, joking about her biological clock and the internal thoughts about having a baby, using dark humor and exaggeration; the video itself presents this comedy clip with a text overlay aligning with the comedian's premise, seemingly to share a humorous take on this experience.",NO,"The video shares a stand-up comedy routine and does not itself actively promote, endorse, or normalize sexism; the comedian's jokes, while touching on female biological urges and using crude humor, are framed as personal, exaggerated, and darkly comedic reflections rather than the video endorsing harmful stereotypes or misogynistic ideas as its own message.",0.1
220870,"sometimes ladies, we’re just thinking about nachos. cause women assume that we're on the same emotional level as them, but we're not. like if i was sitting alone in a room staring at the corner, my ex-girlfriend would look at me and think ""he's so quiet, he must still be a little hurt."" he pulled away from me because i may have hurt his feelings when i said he was gaining weight. i could tell he was really upset inside. for the next few days, i have to be mindful of his emotional state. you know what i'm thinking about? nachos. they put the chicken in between and you take it up. it's the chicken nachos sandwich and it's delicious. then she looks at me and says ""oh my god, he's so torn up."" i look at her and say ""i want some nachos too!""  assume that we're on the same emotional level as you are, and we're f***ing not. if i was sitting alone in a corner, like in a room, just staring at the corner with my ex-girlfriend, just looking at the corner. she'd look at me and she'd go, oh my god, he's so quiet. maybe he's still a little hurt because a couple days ago i said he was gaining a little weight and i think i may have hurt his feelings because i noticed he pulled away from me a little bit when i left he gave me like kind of not a big bear hug like he usually gives people kind of like a small itty bitty hug and then he was like, he didn't say xoxo on his text messages so i could tell that he was really torn up inside. and so i think for the next couple days i have to be really mindful of where i'm emotional stage at. you know what i'm thinking about? i love nachos when i put the chicken in between the chips then you take it up and if the chicken not and then she's like, babe. i look over, lock eyes with her. and she looks at me and she's like, oh my god, he's so torn up. you know, i look at her and i'm like, i think she wants the nachos too. ben the morrison.",videos/7107695311564459306.mp4,1,"The video features a male comedian performing a stand-up routine where he humorously contrasts the complex, emotional thought processes he attributes to women with the simple, food-focused thoughts he attributes to men in a relationship scenario; the video's framing is neutral, simply presenting the comedy bit.",NO,"The video depicts humor based on gender stereotypes, but its primary intent appears to be entertainment through comedic exaggeration rather than actively promoting these stereotypes as inherent truths to demean, restrict, or advocate for unequal treatment of a gender.",0.2
220630,"got 2 compliments so it cancels out right? pn is, ian is, onon is, d, jhortion heareis, abortion healtheare, klaudiavotes, abortion altheare, abortion healthear, abortion healthear, abortion healthear, abortion healthear, abortion healthear, abortion healthear, abortion healthear.  i got called a piece of crap today. so i'm sitting in this restaurant, just enjoying my meal. and a woman, i don't know, interrupts me to tell me, your mother must be so proud of you. and i'm thinking, oh, she's probably being sarcastic, but let's chat. so i go, oh, what makes you say that? and she's already starting to walk away. and she goes, yourhirt you're a piece of crap and she had to raise her voice across the restaurant to say that because again she was already leaving and so my sweats my spectrum must be so bad, right? wow. and i get it. like this is inviting people to say something. and i told her everyone's entitled to their opinion. i think you're one too. but if you're going to have the audacity to voice your opinion, have the courage to stick around and have a discussion.",videos/7025324608630852870.mp4,1,"The video features a woman recounting an incident where another woman insulted her and called her a ""piece of crap"" due to her sweatshirt stating ""abortion is healthcare""; the video creator's stance is to critique the insulter's lack of courage to discuss the issue, not to promote sexist ideas.",NO,"The video recounts a personal story about a confrontation over a political statement and critiques the way the opposing view was expressed, without the video itself promoting, endorsing, or normalizing sexism based on gender.",0.1
220949,"this is so tiring but so helpful!! ""softball46 attention slappers, try my drill. slap hit into the 5-6 hole and sprint 60 feet. squat and do 2 hops, repeating 4 times. then sprint to position and jog back."" ",videos/7131104517038345518.mp4,0,"The video shows a woman in athletic attire demonstrating a softball drill, with text overlay describing the drill steps; the video's framing is purely instructional and focused on athletic training.",NO,"The video does not promote, endorse, or normalize sexism; it is an instructional sports drill video that does not engage with gender in a way that meets any of the defined criteria for sexism.",0.0
220109, we wanted to fill the shower with bubbles.  it all started when one dumb bitch met a even dumber bitch and they became best friends. the end.,videos/6866161073779723525.mp4,0,"The video shows two young women in a shower filled with bubbles, using a popular audio track that describes how ""one dumb bitch met an even dumber bitch and they became best friends,"" thereby framing misogynistic and derogatory terms as a normal and humorous part of their friendship narrative.",YES,"The video normalizes misogynistic language (""dumb bitch"") and harmful stereotypes by presenting these terms as an acceptable and humorous way to describe women in the context of forming a friendship, which falls under actively normalizing sexism as the video's own endorsed framing.",0.7
220485,"here’s a more agressive version for my  sparkles skhaters sparkles  skull  skateboard  you're pretty good at skating. thank you for being a girl. however, you're not that good for a guy.  big cat, damn homie, where's the drip at? got this chick in the car, she complainin' too much told her, sit back, sit back gave her some yak, told her, relax boom, bow, that's how you fix that",videos/6978836546979958021.mp4,1,"The video depicts a woman humorously reacting to a backhanded, sexist compliment (""You're pretty good at skating...for a girl"") by turning the tables and saying ""Oh. You're not that good for a guy,"" thereby satirizing and critiquing the original sexist statement rather than endorsing it.",NO,The video uses satire to critique a common sexist microaggression by highlighting its absurdity; it does not promote or endorse sexism itself but rather calls it out.,0.1
220779," when told you're too much for people.  wait, hold up. nah, i still don't give a fuck. vroom, vroom, vroom.",videos/7081338562079116586.mp4,0,"The video features a person dancing and lip-syncing to a song with on-screen text stating ""When you're told you're too much for people,"" conveying a message of self-confidence and not caring about others' negative opinions, without any gender-specific messaging or endorsement of sexist ideas by the video itself.",NO,"The video's message is about self-acceptance and disregarding criticism, and it does not promote, endorse, or normalize any form of sexism, marginalization, harmful stereotypes, or misogyny; its content is gender-neutral in its primary message.",0.1
220122,"also men are the ones who have to have periods here  smiling_face_with_horns  in a parallel universe, sexism goes the other way. it is a world where gender equality is the norm and sexism is non-existent. women and men are treated equally and have the same opportunities. it is a place where gender stereotypes do not exist and everyone is judged based on their individual abilities and character. in this universe, there is no discrimination based on gender and everyone is free to pursue their dreams without any limitations. it is a world where sexism is a thing of the past and true equality reigns.  i now pronounce you woman and husband. mrs. smith, you may kiss the groom. so you're here for a vasectomy and you're only 30? have you spoken to your wife about this? oh, you're not married. well, how do you know you're not going to want to have kids? i'm sorry. i'm just not comfortable performing this. no, listen, i'm not sexist. i'm just not comfortable with men in politics. like, they're gonna lead with their wiener. and like, what, every time their team loses a football game, we're gonna go to nuclear war? they're just way too emotional. it's physiological. young man, you know v-neck shirts are against the dress code. i pulled you out of class because it's ridiculous. it's way too distracting for the girls. you need to go home and change or you're going to get detention.",videos/6871277369211014405.mp4,1,"The video depicts a woman acting out scenarios in a 'parallel universe where sexism goes the other way,' applying common sexist tropes typically directed at women towards men, with the video's clear framing being satirical and critical of such sexism.",NO,"The video uses satire and role-reversal to critique sexism by demonstrating the absurdity of sexist statements and actions when the genders are reversed, and therefore its own primary message is to condemn, not promote, sexism.",0.05
220648,"wait for it…oh my heart i live 8000 miles away from my mom and stepdad. recently, i got my mom to show him a video i made and his reaction melted my heart.  is is um um is right.",videos/7034622929124019462.mp4,0,"The video shows a man, presumably the stepdad, becoming emotional while watching a video on a phone, with on-screen text explaining that the creator lives far away and made the video for their parents; the video's framing focuses on this heartwarming family moment and the stepdad's reaction.",NO,"The video's content is about familial love and emotional connection, and it does not promote, endorse, or normalize any form of sexism as defined.",0.0
220380,"answer to  “sexuality? isn’t there only one? gay”  rainbow_flag  my sexuality is gay. i have been happily gay for 67 years, but the world didn't let me express it before then. i am attracted to men and boys, but the boys must be over 18.  what's your sexuality? sexuality? isn't there only one? gay? i like men. that's my sexuality. i like men and boys. i'm just speechless. i just love the world. oh, derek, i'm gay. i'm happily gay. for 67 years. yes, 67. but the world wouldn't let me do it earlier. but the boys have to be over 18. thank you for clarifying that.",videos/6957731202300202245.mp4,0,"The video features several elderly gay men answering a question about their sexuality, with one man stating he likes ""men and boys"" and then clarifying that ""boys"" refers to those over 18; the video presents these answers without apparent endorsement or promotion of any specific viewpoint itself.",NO,"The video documents a Q&A session and does not itself promote or endorse sexism as defined, as its content focuses on sexual orientation and preferences rather than gender-based marginalization, harmful stereotypes, male superiority, or misogyny.",0.1
220120,"golddigger prank  face_screaming_in_fear  just wait until the end hundred_points  your 1st @ is a golddigger  face_with_hand_over_mouth  ""wow looking good, is this your car? would you like to take a spin? no thank you, sorry. can i pay with cash? follow for part 2.""  oh, looking good. no, thank you. sorry, i gotta go. hey. hi. how you doing? good. wow, i like your car. this yours yeah why else would i be standing by it it's so nice i like the paint job thank you would you like to take a spin yeah i would love to oh my god i love race cars yeah this is gtr really yeah so what's your name? claire. sorry, claire. what's wrong with you? but i see what you did to my boy right there. what are you talking about? you're ager so you can get out yes you are steve you want wanna hop in? come on, steve. forget those gold diggers.",videos/6869551964682816773.mp4,1,"The video stages a scenario where a woman dismisses a man who appears poor but is attracted to another man with an expensive car; the video's narrative and final dialogue frame this as the woman being a 'gold digger' and endorses the men tricking and shaming her, thereby promoting this stereotype.",YES,"The video actively promotes and endorses the harmful and gendered stereotype of women as 'gold diggers,' framing the woman's shaming as a justified outcome, which constitutes the promotion of a demeaning generalization about women.",0.85
