id_EXIST,text,path_video,target,description,label,analysis
220743,"“mmmm… no thanks”  unamused_face  ""can you take out the garbage instead of piling it by the door?""  b.b. i style my grin out bitch, fuck you, cause we been up and out i don't get fucked by none of that shit by none of that shit",videos/7067189252848651567.mp4,1,"The video depicts a man asking his partner to take the garbage out completely, followed by a scene labeled 'Her:' where the same man, now wearing a blue wig, dramatically and messily throws garbage out the door.",YES,"The video embodies sexism by portraying the female partner (represented by a man in a wig) reacting in an overly dramatic, irrational, and incompetent way to a simple household request, thus relying on negative gender stereotypes about women for comedic effect."
220910,"thick thighs save lives  tobz ""thick thighs save lives.""  what shows? for what? my name? yeah, your favourite part of your body. i think i would probably say i quite like my thighs. thunder thighs. i quite like my thighs, yeah. what are you trying to say? i've got thunder thighs. at school, that used to be an insult. really? yeah. when i was at school. what was the man name saying as an insult? everyone. really? everyone, yeah. said my save lives and all that jazz",videos/7120622496507792646.mp4,1,"A man and a woman discuss body image, focusing on the woman's thighs; she mentions they were once teased as ""thunder thighs"" but now embraces them, with both acknowledging the popular phrase ""thick thighs save lives.""",YES,"The video embodies sexism through its uncritical embrace and centering of the phrase ""thick thighs save lives."" This phrase, while sometimes used to express appreciation, objectifies and sexualizes women's bodies by reducing them to physical attributes valued for their perceived attractiveness, often through a male-gaze-oriented lens, which is a form of sexism rooted in gender stereotypes."
220422,some more honey asmr. bass 23h kelsey $ u 0.  so so add the egg yolk and mix.,videos/6966707261297216774.mp4,0,"A woman is shown scraping honey from a large honeycomb using a knife, and then mashing the honeycomb pieces in a glass container.",NO,"The video shows a person harvesting honey from a honeycomb. There are no elements in the video that suggest any form of sexism, such as marginalization, prejudice against women, beliefs in male superiority, or misogynistic views. The content is neutral with respect to gender."
220846," skank is a brazilian rock band that has had several #1 hits in their career. one of their most popular songs is ""ainda gosto dela"" which translates to ""i still like her"". the band's lead singer, samuel rosa, has stated that the song is about a past relationship that he still has feelings for. the lyrics express his struggle to move on and how he still thinks about her, even though she is no longer a part of his life. the song's popularity has led to it being covered by other artists and becoming a staple in brazilian rock music. despite the pain and longing in the lyrics, the song remains a fan favorite and a testament to skank's success in the brazilian music scene.  tenho mais o que fazer, não e eu ainda gosto dela mas ela já não gosta tanto assim a porta ainda está aberta mas da janela já não entra luz e eu ainda penso nela",videos/7101465072320384261.mp4,0,"The video displays a music player with the song ""Ainda Gosto Dela"" by Skank, alongside an anime image and scrolling lyrics about unrequited love.",NO,"The video features a song about unrequited love from a male perspective; it does not contain any elements that marginalize, stereotype, or display prejudice against women, nor does it promote male superiority or misogynistic views."
220637," replying to itsnot.eddie's comment, boys should blow this up and let girls know the real challenge. if guys have to do no simp september, then girls should do no makeup march. @demonicxo_ ",videos/7029832899063041285.mp4,1,"The video displays a TikTok comment proposing 'No Simp September' for boys and 'No Makeup March' for girls, overlaid on a clip of people reacting enthusiastically.",YES,"The video presents a challenge specifically targeting girls to go without makeup, which can be seen as playing into gender stereotypes about female appearance and suggesting that forgoing makeup is a significant 'challenge' for them. This equates a personal aesthetic choice primarily associated with women to a behavioral trend, which can be interpreted as a form of gender-based prejudice or marginalization."
220801,"with  all of this. gold. pure gold. nailed it! toxic woman that damages men for life.  yeah, but, like, you need to realize that, like, not all women do that. like, it is not all women's fault that you dated one crazy ass woman. like, i would never do that to you. i have brothers. i could never. i mean, it's really, like, on you for staying in that toxic-ass relationship long enough for it to emotionally damage you. like, i don't know what you want me to tell you it's not all women and i really don't like the generalizing tone that you're using when you when you made that video like it's really just it like it bothers me so much because i know i'm not like that and i don't have any friends like that or does that logic not work in reverse?",videos/7089017351651511598.mp4,1,"A TikTok duet where a woman with red hair reacts positively (captioned ""nailed it"") to another woman who is criticizing a man's generalization about ""toxic women"" damaging men, arguing ""not all women"" are like that and questioning his generalizing tone.",YES,The video criticizes a sexist generalization by endorsing a speaker who challenges a man's broad negative statement about women. This challenge directly addresses and refutes a form of prejudice based on gender stereotypes.
220323,"like y’all fighting about a completely different issue  face_with_rolling_eyes  raised_hand_medium-light_skin_tone  4978 women have been sexually harassed. #notallmen.  think about it! this bitch dora? and here come y'all in the comments. burleesy, you can't call dora a bitch! that's not right! man, fuck dora! dora!",videos/6941467782559124741.mp4,1,"A woman lip-syncs to audio that states a statistic about women experiencing sexual harassment, then satirically criticizes the common '#notallmen' response.",YES,"The video criticizes the '#notallmen' argument, a common deflection used in response to discussions about widespread sexual harassment against women, thereby addressing and critiquing a behavior that often derails conversations about sexism."
220022,"nah but who else got a step sibling?  loudly_crying_face  loudly_crying_face  real daughter and stepsister, rahhdoll and lord, had a fight. now, stepsister is trying to stand her ground, but she's getting dragged and thrown. real daughter reminds her dad, ""you were hot, but now you're just a limp.""  i think the house is haunted with a bunch of dirty sluts. why are you gonna do this with me again? do what? what happened to, right here, like what happened there? whatever bitch, like like, honestly, like, i'll have to shoot you again first. look at you, bitch. she hit me first again. i always f*** her up. i always f*** her up.",videos/6800566129891740934.mp4,0,"The video shows a male TikTok creator role-playing a physical fight between a 'real daughter' and a 'stepsister,' with the 'real daughter' ultimately winning the fight and then going to tell her dad that the 'stepsister' hit her first.",NO,"The video depicts a comedic skit about sibling/stepsibling rivalry escalating into a physical fight. While the characters are presented as female, the conflict and actions are not based on gender stereotypes, male superiority, or misogynistic views, nor does it criticize such views."
220473,"i could've picked anywhere on the field height  5'3
weight  <100lbs
nickname  sticks  there's one thing you can expect from me and that's the unexpected. cause i'm an international super spy. super spy!",videos/6974901665988152582.mp4,0,"A young woman in a sports jersey lip-syncs to a song, with text overlay describing her as '5'3, slapper, <100lbs, nickname is literally sticks', and then transitions to a scene where she is outdoors with the word 'CATCHER' on screen.",NO,"The video features a young woman involved in sports. The terms 'slapper' and 'catcher' are positions or roles in softball. The physical description and nickname, while potentially a personal detail, are not presented in a way that criticizes or demeans women, nor does it promote gender stereotypes, male superiority, or misogyny. It appears to be a self-description related to her athletic identity."
220008,"my hot wife til 5 3 to k ""32 2 whittpiker 31 nato < 43 i ene3 sa ipfa3 and nda tnl u n (ne  tnia8 984 mid umler fshnd3 nd 98 undler rann3 98* pi tan 114 48 986 p 6 tnd undler aorr ipiay 3 68 08 d `- en3 nce axd raria (ndzs 3 064 d eeny low price and undci va '30.  hey, i gotta show you this. they have a whole selection, a whole entire selection of small little liquor bottles that you hide in your purse at work. that's freaking... smyrna? what? i can't even. i bet i could get 16 of these in my purse at work.",videos/6762263583163272454.mp4,0,"A woman in a store humorously points out a selection of small liquor bottles, suggesting they are the kind ""that you hide in your purse at work"" and then jokes about how many she could fit in her own purse.",YES,"The video embodies sexism by associating a gendered item (a purse, predominantly carried by women) with deceptive and potentially problematic behavior (hiding alcohol at work). This plays on a gender stereotype, linking women to such actions, even though presented humorously by a woman herself, thereby reinforcing a negative stereotype."
