id_EXIST,text,path_video,target,description,label,analysis
220937, women vs men  a comparison of 4 different aspects.  free drinks in the house.,videos/7126602508864130309.mp4,1,"A video contrasts a woman immediately cleaning up a spill with a man who spills something and walks away, under the label 'Women vs men'.",YES,"The video embodies sexism by perpetuating a gender stereotype that women are responsible for cleaning up messes while men are careless and leave them, reinforcing traditional and unequal domestic roles."
220571,"just a jokeee ""what's the difference between her and a rooster? roosters say 'cock-a-doodle-doo' while she says 'do'.""  you say? the only difference between her and a rooster is a rooster says cock-a-doodle-doo, she says any cock-a-doodle-doo. cock-a-doodle-doo.",videos/7005264780512496902.mp4,1,"The video shows a gameplay clip of a truck on a high ramp, with a voiceover telling a joke that compares a woman to a rooster, implying she is promiscuous.",YES,"The video is sexist because the joke relies on a demeaning stereotype about women's sexual promiscuity, reducing a woman's character to her perceived sexual behavior. This type of humor perpetuates harmful and misogynistic views by objectifying and belittling women."
220989,with      face_with_tears_of_joy  winking_face  having s*x with a male can be described as a unique and pleasurable experience for men.  so if i do not find somebody soon i'll blow up into smithereens and spew my tiny symphony all up and down a city street while this feels like a good,videos/7140325874414406918.mp4,1,"A TikTok duet where a woman on the left reacts with various expressions, including sadness, to clips on the right showing people easily breaking thin sheets of ice or plastic, with the caption 'This is How I would describe having s*x with a male 😂'.",NO,"The video expresses a woman's critical or negative metaphorical description of sexual experiences with men. While it generalizes about men, it does not fit the provided definition of sexism, which focuses on marginalization of or prejudice against women, beliefs in male superiority, or misogynistic views."
220518,"how was it ?  hot_face  grinning_face_with_sweat  winking_face  ""place your balls here, trust me you won't regret it."" ",videos/6986834232320576770.mp4,0,"A TikTok video displays text ""Place your balls here trust me you won't regret it"" over a blurry outdoor scene, which then cuts to a close-up of a giraffe licking the camera lens.",NO,"The video uses a crude sexual innuendo involving male anatomy as a setup for a bait-and-switch joke with a giraffe. While the initial phrase is vulgar, the video does not appear to embody sexism as defined by marginalization, prejudice against women, beliefs in male superiority, or misogynistic views. The humor relies on shock value and absurdity rather than demeaning a gender according to the specified criteria."
220864," as a makeup artist, my dream has always been to do her makeup - and i found her.  this is it. this is the feeling i've been searching for my entire life, for as long as i can remember.",videos/7106090602324004142.mp4,0,"A TikTok video shows a makeup artist filming celebrity Carrie Underwood at an event, with text overlay expressing that her dream has always been to do Underwood's makeup.",NO,"The video depicts a makeup artist's professional aspiration and admiration for a female celebrity, with no indication of sexism, prejudice, or gender-based stereotypes."
220645,"she knows who she is  smiling_face_with_horns  clean the previously detected text by removing repetitions, leaving it brief and essential, very clean and completely readable in english with all the information.  i don't get on my knees for no man, but for a woman.",videos/7033460920848321797.mp4,1,"A silhouetted woman with devil horns pole dances in a red-lit room while a voiceover states she won't kneel for a man, but will for a woman.",YES,"The video criticizes sexism by audibly rejecting the expectation of female submission to men ('I don't get on my knees for no man'), thereby challenging a gender stereotype and a dynamic often rooted in male superiority. The assertion of choosing to do so 'for a woman' further underscores female agency and autonomy from patriarchal norms."
220305,"with please share a time when men made you uncomfortable in a public setting.  tell me a story about when men have made you uncomfortable in public or at work. so back when i worked retail, me and some coworkers were at a bar having a drink, unwinding, and this older this was over a decade ago. so i'm like in my early 20s. he was probably a good 20, 25 years older than me and he offers a drink and i'm like no i'm good thank you well because he'd been listening to our conversation he figured out where i work so the next day he showed up to my work and followed me around the store and kept demanding that i go out with him i need to give him a shot or else i'm a rude bitch and when i rejected him again he called the store pretending to be my dad saying it was a family emergency and he got my schedule for the entire week and would wait by my car for me. finally had to get the male manager involved.",videos/6938718844034895110.mp4,1,"A woman shares a story on TikTok about an older man who, after she declined his advances at a bar, stalked her at her workplace and obtained her schedule under false pretenses.",YES,"The video criticizes sexism by recounting a personal experience of harassment and stalking by a man. This behavior highlights a disregard for her personal boundaries and unwanted advances, which are behaviors often rooted in sexist beliefs about entitlement to women's attention and space."
220384," magnifying_glass_tilted_right artwork superzoom magnifying_glass_tilted_right  the ghent altarpiece by jan van eyck, painted in 1432, is also known as the ""adoration of the mystic lamb."" it is a polyptych, or multi-panelled painting, consisting of 12 panels in total. the central panel depicts the adoration of the lamb of god, surrounded by various figures including angels, prophets, and saints. the painting is considered a masterpiece of northern renaissance art and is housed in the st. bavo's cathedral in ghent, belgium.  artwork super zoom. computer enhance. okay. closer. okay. closer. okay. closer. okay. closer. okay. what is he doing? i don't know. closer. okay. closer. okay. okay, computer, what's this? a jewel. no, this. i don't know. ugh, never mind, i'll take it from here. it's the reflection of a window. this window in the cathedral of st. bavo, right across the place where the ghent altarpiece was hung after it was done. what? yes, jan van eyck was a real sucker for detail so he painted a tiny tiny tiny reflection of the church window inside the jewel. he also matched all the other lighting in his masterpiece exactly with the lighting in the church. like here in the shadows. even the frame has shadows. but why? because van eyck wanted to bring you closer to god by making it look like you could step into the painting and go hang out with the angels. come, come, come. that's so cool. my mind is blown. thank you, jen van eyck. i love you.",videos/6958892877694995718.mp4,0,"A male narrator explains the intricate details of Jan van Eyck's Ghent Altarpiece, specifically a tiny reflection of a church window in a jewel, to a female-voiced 'computer' assistant.",YES,"The video subtly embodies sexism by portraying the female 'computer' voice as less knowledgeable (e.g., saying 'I don't know' when asked to identify the reflection) and more emotionally effusive (e.g., 'My mind is blown. Thank you Jan van Eyck. I love you.') compared to the authoritative and factual male narrator. This dynamic reinforces gender stereotypes of male intellectual superiority and female emotionality and subservience."
220621,"bin rashid al maktoum clean the previously detected text by removing repetitions, leaving the text concise and essential, very clean and completely readable in english with all the information.  تملي حبيبي محتاج لك إلي عني دندائلك ولا هو ولا لكل يكون يقضي حبيبي",videos/7021524275983125761.mp4,0,"The video is a montage of a woman in various settings and outfits, accompanied by music.",NO,"The video features a woman in different scenes and attire, but it does not contain any elements that criticize or embody sexism, such as marginalization, prejudice, or misogynistic views. It is a neutral depiction of a person."
220974," imagine being so desperate for attention that you have to make a video of someone in the rain and turn it into a race issue. shut up and focus on real problems instead of creating drama.  someone who loves how it sounds when they speak you're not telling the truth, no you're just",videos/7136932662316387627.mp4,0,"A woman stares into the camera while a song plays, with overlaid text criticizing someone for making a video about race.",NO,"The video's content focuses on criticizing a perceived attempt to gain attention by discussing race, and does not contain any elements related to sexism, gender stereotypes, male superiority, or misogynistic views."
