id_EXIST,text,path_video,target,description,label,analysis
220292,how do i explain my browser history to my fbi agent??? it’s just for references i swear! face_with_tears_of_joy  nsfw commissions open. payment received. what can i draw for you?  the fucking... horse conk weighs over 11 pounds. a fucking what?,videos/6934901657767595270.mp4,0,"A TikTok video shows an artist opening NSFW (Not Safe For Work) commissions, receiving payment, and then being surprised by a client's vulgar request for a drawing.",NO,"The video uses a sexually suggestive and vulgar request for comedic effect. While the content is adult in nature, it does not inherently criticize, marginalize, or show prejudice against women based on gender stereotypes, nor does it express beliefs in male superiority or misogynistic views."
220266,"responder a the majority of male murderers are other men.  la mayoría de lo que asesinan hombres son otros hombres. yo sabía que más de alguna siera tirada ese comentario porque son tan predecibles las feministas. y se auto-humillan solas porque al tan solo decir que a los hombres los matan otros hombres eso quiere decir que a las mujeres no las están matando solo por ser mujer y si son más hombres asesinados que mujeres entonces ustedes no son la gran víctima y los que están siendo invisibilizados son los hombres y no las mujeres. esto es un show que lo convierten en guerras de género porque el que mata no es un hombre es un asesino, el que viola no es un hombre sino que es un violador. y para finalizar voy a dar una estadística argentina, ya que es un país mucho más grande que el mío. en la custodia de los niños, las mujeres tienen un 82,2% de ganarla. y en abusadores de niños, las mujeres superan a los hombres con sigue mi instagram para más videos sin censura.",videos/6927014177554959621.mp4,1,"A man in a red and black plaid shirt responds to a comment stating that most men who are murdered are killed by other men, by arguing that this proves women are not killed simply for being women, that feminists are predictable and self-humiliating, and that men are the true invisibilized victims, citing Argentinian statistics on child custody and abuse.",YES,"The video exhibits sexism by generalizing and belittling feminists (e.g., 'predictable', 'self-humiliate'), downplaying gender-based violence against women by misrepresenting arguments about femicide and using 'whataboutism' to shift focus to male victims, and presenting statistics in a way that suggests women are inherently more abusive or unfairly favored, thereby promoting prejudice against women and undermining the concept of systemic gender inequality."
220414,please tell me you get it and i’m not the only one don't you just love it when men...  don't you just love it when men,videos/6964741888352029958.mp4,0,"A person with orange hair and sunglasses sarcastically brushes a large model of teeth with an oversized toothbrush, while the text 'Don't you just love it when men...' is displayed.",YES,"The video uses a common ironic phrase to set up a critique of unspecified behaviors attributed to men. This type of gender-based commentary frequently targets actions perceived as problematic within gender dynamics, thus either criticizing manifestations of sexism or embodying sexism through generalization."
220917,"cue the ""pick me"" comments. i'll never be a feminist because i believe women are better than men.  really? in sports? last i checked, a bunch of middle school boys defeated megan rapinoe in soccer, a sport that many people say she dominates. are you aware of how you got here? are you aware of who invented the iphone that you're recording this incredibly sexist tiktok on? you see, that's not the girl power move everybody thinks it is. women are better than men. why? greeting competition where it's simply not necessary demonstrates incredible immaturity. and as a woman, i'm embarrassed. look me in the eyes with a straight face and tell me why you would not tear apart a man if he said this. i'll wait. it's all fun and games until somebody reverses it. then he has to be cancelled. but guess what? he must likely gain thousands of followers from this post. because women right now garner a very unfair advantage in our society. and whether you'd like to admit it or not, lauren. lauren.",videos/7122525478585437486.mp4,1,The video juxtaposes a woman's claim that women are superior to men with a detailed rebuttal from another woman who criticizes this assertion as sexist and hypocritical.,YES,"The video criticizes sexism by directly challenging the initial statement of female superiority, highlighting its logical flaws, immaturity, and the double standards often applied to such gender-based claims."
220213, text  my kids are the best. they are always happy and full of energy. they bring so much joy to my life.  women can't win. they will always be outsmarted and outmuscled.,videos/6911964800297782529.mp4,0,"The video juxtaposes a sexist audio clip stating women can't win with visuals of a woman overcoming adversity, concluding with a message of her victory and an image of Rosie the Riveter.",YES,"The video criticizes sexism by presenting a misogynistic statement and then refuting it through a narrative of female strength and empowerment, culminating in a victorious declaration."
220313,"gender reveal pt. 1 i have a baby, and i love her. she is my everything. her name is janelle elise, and she is 2 years old. she brings so much joy to my life. i am grateful for her every day.  this is so exciting. what do you guys think? it is. i think it's going to be a girl. oh, god. i'm going to go with a boy. oh, no. you were right. you were totally wrong. no, it's a boy. oh no it's a baby. it's a baby. b. boy! boy! i love it! yay! four. all right. what? four. oh. oh, my goodness. four. four. four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four four oh my goodness. this is very... it... what is that? he... fun. she... the blue. pink. that's me.",videos/6939980533044759813.mp4,0,"A woman at a gender reveal party pulls a long paper strip out of a cake, revealing a humorous, suspense-building message that ends with 'CUT THE CAKE', then cuts the cake to show pink filling, indicating a girl, to the excitement of guests.",NO,"The video portrays a gender reveal party using common gender-associated colors (pink for a girl). While such events can reinforce gender stereotypes, this specific video does not criticize sexism, nor does it embody sexism through marginalization, overt prejudice against women, beliefs in male superiority, or misogynistic views; it is a celebration and does not contain demeaning content towards women."
220278,"i’d rather die  skull_and_crossbones  me hanging from a cliff, babe please help me. admit you were wrong. i choose death.  please help me. of course. but just admit you were wrong.",videos/6930267804415347973.mp4,1,"A woman acts out a scenario where she is hanging from a cliff, and her male partner (voice-over) will only help if she admits she was wrong, leading her to comically choose death rather than concede.",YES,"The video embodies sexism by relying on the gender stereotype of women being excessively stubborn and unwilling to admit fault, even in a life-or-death situation, for comedic effect. It also portrays a man leveraging a power imbalance to coerce an admission, reinforcing stereotypical relationship dynamics rather than critiquing them."
220303,"she’s so cute when she’s sleepy pleading_face  red_heart  messing with my girlfriend before she falls asleep. ""are you awake? do you want some water?"" ""stop."" ""hey sexy lady."" ""just wanna squeeze you till you sleep."" ",videos/6938076074215542021.mp4,0,"A man films himself repeatedly disturbing his girlfriend as she tries to sleep, by kissing her, offering water, and singing, despite her verbal requests for him to stop.",YES,"The video embodies a subtle form of sexism as the man persistently ignores his girlfriend's requests to stop bothering her while she attempts to sleep, prioritizing his amusement over her stated wishes and comfort. This dynamic, where his 'playful' actions override her agency, implicitly suggests his desires take precedence in the interaction."
220352,"the new breed of racist, the “cultural academic.” clean the previously detected text by removing repetitions, leaving the text concise and essential, very clean and completely readable in english with all the information.  oh, do i have an update for y'all? if you're my boss, just pretend you don't see this. to give some background, i just started a new job and i'm working with someone that is very overly passionate about being all-knowing of south asian culture. it's my third day on the job and we had a group meeting. me, my new, fun, eccentric colleague, and our boss. she's sitting outdoors and so we start talking about the weather. things diverge into the experiences of hot weather in general and she ends up asking where in india i'm from. now note, i was born here in the us but my family is from gujarat. without a moment to breathe, she immediately states, oh, so you hate pakistani people. out of nowhere. completely astonished because like what i just clarified i like to veer away from stereotypes she doubled down by saying she knows eight gucci people gucci",videos/6948077712376401158.mp4,0,A woman recounts a workplace interaction where a colleague makes a stereotypical assumption about her based on her Indian heritage.,NO,"The video describes an incident of ethnic stereotyping and prejudice, not sexism. The colleague's offensive comment is related to the speaker's ethnicity and perceived views on another ethnic group, not her gender."
220261, first time on the hub and movleclips.  what? you fuck your brother? fucking white people.,videos/6925172825091263749.mp4,0,"This TikTok video pairs the caption ""1st time on the hub and..."" with a movie clip depicting a wedding scene where the groom discovers something shocking and screams, followed by horrified reactions from guests.",YES,"The video's humor relies on referencing ""the hub,"" a website primarily known for pornographic content that frequently objectifies women, perpetuates harmful gender stereotypes, and can embody misogynistic views. By using the ""shock"" of encountering such content as a punchline without any critique, the video implicitly normalizes or trivializes exposure to material that often embodies sexism, thus indirectly reflecting a casual acceptance of it."
