id_EXIST,text,path_video,target,description,label,analysis
220340,"sígueme  red_heart  i see the duos that feminists make with me.  i swear to god, bitch, i swear to god, bro, i'm gonna fuck your ass up, bro. come here, bro, i'm gonna fuck your ass up. i'm a fucking a-hole! i'm a fucking a-hole!",videos/6944340312244358406.mp4,1,"The video shows a man with a caption in Spanish that translates to 'When I see the duets that feminists make me,' reacting to an aggressive audio track, seemingly to mock or stereotype feminists.",YES,"The video uses an aggressive audio track to represent 'duets made by feminists,' which can be interpreted as a stereotypical and dismissive portrayal of feminists, thus criticizing them through prejudice and marginalization by implying they are overly aggressive or irrational."
220084,"and my husband  yet again... wait for it... approves  red_heart  winking_face_with_tongue  leighton, what type of married women go braless daily?  who in the hell put the muffins in the freezer? i did what you gonna do about it? nothing i did",videos/6853950973744860421.mp4,1,"A woman asks what kind of married women go braless daily, then confidently states that she does and defiantly challenges anyone to do anything about it.",YES,"The video criticizes sexism by challenging societal expectations and gender stereotypes that dictate how women, particularly married women, should dress. Her defiant stance asserts bodily autonomy and pushes back against potential judgment rooted in such gender-based norms."
220951," clean the previously detected text by removing repetitions, leaving the text concise and essential, very clean and completely readable in english with all the information.  that is so evident to me as how women are viewed as commodity or social currency are pictures and poses like this. the man in the middle surrounded by multiple women. and what i find odd is on dating apps, this pose is really common. think of your stereotypical frat guy surrounded by multiple women. and almost all my friends say this pose is a warning sign for them, as it shows how men use the misogyny that get them praised and uplifted by other men to then attract women. when i see a man have a photo like this, almost always the commentary surrounding it is misogynistic, denoting the women in these photos as eye candy and objects. that's why we don't see a lot of this type of photo in reverse with the woman centered and men around her. or when we do, she's denounced as scandalous and promiscuous, still being viewed as an object for the men she's surrounded by.",videos/7132986111026105646.mp4,1,"A TikTok user critiques an image of a man (Drake) surrounded by multiple women in wedding dresses, arguing that such portrayals frame women as commodities or social currency and represent a misogynistic trope.",YES,"The video criticizes sexism by highlighting how certain imagery, like a man surrounded by many women, can perpetuate the objectification of women and reflect misogynistic views of women as status symbols or possessions, contrasting this with the negative judgment women face in similar scenarios."
220727," this whore gets everywhere stuck.  for fuck's sake, come on you stupid slag! fucking novice.",videos/7060973630120889605.mp4,0,"A person is vacuuming and verbally abuses the vacuum cleaner, calling it derogatory names, including gendered slurs, because it keeps getting stuck.",YES,"The video contains sexist language as the person uses gendered slurs like ""whore"" and ""slag"" to describe the vacuum cleaner. While directed at an inanimate object, the use of these terms, which are historically and predominantly used to demean women, constitutes misogynistic language."
220567,reply to how can i ask without feeling nervous?  they ask how do i make you want to wear these panties? it's so easy. you already need to wear them. all i have to do is accept you.,videos/7003482611200969989.mp4,0,"The video shows hands displaying various pairs of women's underwear ('panties') while a voiceover responds to a comment asking how to make someone wear them, with the advice being, 'You already need to wear them.'",YES,"The video can be interpreted as embodying sexism because it promotes an assertive, controlling statement ('you already need to wear them') regarding 'panties,' an item of clothing strongly gendered as female. This advice, even if potentially situated within a 'kink' context (due to the uploader's name), can normalize or reflect sexist dynamics of controlling women's bodies and attire by suggesting a unilateral imposition of will regarding intimate clothing, which aligns with prejudicial gender stereotypes about female autonomy and dress."
220024," text  in twilight seven, a group of friends embark on a dangerous journey to save their world from a powerful enemy. along the way, they encounter obstacles and must use their skills and bravery to overcome them. with the help of new allies, they fight to protect their home and defeat their enemy before it's too late. will they be able to succeed and bring peace back to their world? join twilight seven and find out.  alright, i don't know if you saw it on twitter. i saw it on born a lady. so, if you're to talk about equal between men and women, when are we going to start having women required to join the draft? equalness. we need to start having women. register for the draft. i mean. otherwise. this is never ever going to be equal. so, i mean, you want to talk about being equal? women have to start registering for the draft. plain and simple. biggest equalness if we're going to have equal.",videos/6802244300307434757.mp4,1,"A person in a car argues that for true gender equality, as supposedly advocated by Greta Thunberg for climate justice, women must be required to register for the military draft, implying this is a primary condition for overall equality.",YES,"The video embodies sexism by using the issue of women's draft registration to deflect from and impose conditions on broader calls for gender equality. This rhetorical tactic can serve to undermine or dismiss discussions about systemic gender inequalities faced by women by shifting the focus to a single, contentious obligation, thereby hindering progress towards comprehensive equality."
220177,"reply to  we are step brother and sister not siblings winking_face  red_heart  reply to hulten44's comment  plot twist - they are brother and sister.  get this comment all the time saying that we're brother and sister. we're not! because you know we have like the same eyes, we have the same hair color, and like our faces look the same. but we're not brother and sister, we're step siblings. as you can see from this video, she was stuck in the dryer and i decided i was gonna help her. we've all seen this before where step sis gets stuck in the dryer so you know i had to do my step brother duties and get her out of said dryer. see look. and yes we are dating. i'm kidding we're soulmates! we must be soulmates.",videos/6898432132130098434.mp4,1,"A young man and woman joke about being step-siblings, with the man referencing a trope of a ""stepsister stuck in a dryer"" while showing clips of the woman in that position.",YES,"The video sexualizes and objectifies the woman by referencing and depicting the ""stepsister stuck in the dryer"" trope, which is a common theme in pornography. The focus on the woman's rear end while she is ""stuck"" contributes to this objectification and plays into harmful gender stereotypes."
220903,"syempre hindi kame papatalo sa budots!  beaming_face_with_smiling_eyes  802 do1' 819 do19 8o1 d9aj' 805 802 do2 013dod 8 doa)0a 8o98 { 809 802d012 dos daddo2 doêdow 8 8802. clean text 

802 819 8o1 d9aj' 805 802 013dod 8 doa)0a 8o98 { 809 802d012 dos daddo2 doêdow 8 8802.  ang dami kong problema, patila ba dilema? parang gusto ko nang kumunta ng iba't paneta hindi ka ba balik sa piling ko, ako'y ang bala ako una ang loob ko sa kaende na'y sumama mirambote na sa lalim",videos/7119301365460978971.mp4,0,Three men in matching green long-sleeved shirts are dancing in synchronization in what appears to be a retail store or mall setting.,NO,"The video features three men dancing and does not contain any content that marginalizes, prejudices, or expresses superiority or misogyny towards women or based on gender stereotypes."
220197,"big brother makes little brother his homemade movie theater/man cave ! clean the previous detected text by removing duplicates, leaving the text concise and essential, very clean and completely readable in english with all the necessary information. ",videos/6906642766097321221.mp4,0,"A young boy sets up a tablet for a baby to watch, creating a makeshift viewing area with pillows.",NO,"The video depicts a common family interaction and does not contain any elements of sexism, such as gender stereotyping, prejudice, or misogyny."
220694,entire soundtrack slaps. between this and surface pressure idk which is my favorite lol. koda forced to watch encanto daily. ,videos/7051328279264906542.mp4,0,"A man lip-syncs to the song ""We Don't Talk About Bruno"" from the movie Encanto while performing various household chores, with text overlay indicating he is 'forced to watch Encanto daily'.",NO,"The video humorously portrays a common parental experience of repeatedly watching children's movies. It does not contain any elements of marginalization, prejudice against women, beliefs in male superiority, or misogynistic views."
