id_EXIST,text,path_video,target,description,label,analysis
220504,"with  no cap my african american friends and i were discussing a topic when one of them used the term ""african american."" some people may have been offended if they used the term ""black,"" so they chose to use ""african american"" instead. no matter what term is used, someone will always be upset.  there's only one thing i want. this isn't going to be a long video. this is just a psa, but whoever told you that the term black was like a bad word was lying to you. and whoever told you that the term african american was like more politically correct or more racially sensitive or a more technical term was also lying to you. this perceived vulgarity associated with the term black that creates this hesitance amongst some people about whether or not to say it is a direct byproduct of the demonization not black people i guess unless you're like saying you're black when you're not then that's a different problem if you're anything like me i be geeked when i see a non-black person say black confidently with no reluctance because it shows to me that they have gotten out of this outdated way of thinking. the reason that people are convinced that the term black is vulgar and inappropriate in a formal setting is the same reason that people were convinced that black people were vulgar and inappropriate in a formal setting.",videos/6983408743987875078.mp4,0,"A young man responds to a video where a woman used the term 'African American' instead of 'Black,' explaining that 'Black' is not a bad word and that the perceived vulgarity of the term stems from the demonization of Black people, and that 'African American' is not necessarily more politically correct or racially sensitive.",NO,"The video's content is centered on a discussion about racial terminology and the historical context behind the preference for certain terms within the Black community. It does not contain any elements of sexism, gender-based prejudice, or misogyny."
220584,"fr like gurly i was only trying to lighten the mood  face_with_rolling_eyes  hand_with_fingers_splayed  trying to make a joke in a sad situation.  you just had an abortion? twins? twins. yeah, double homicide. bitch. i'm sorry.",videos/7010083617778978049.mp4,0,"A woman in a video clip says ""double homicide"" referring to another woman's recent abortion of twins, presented as an example of an inappropriate joke in a sad situation.",YES,"The joke equates abortion with ""double homicide."" This statement, even framed as an inappropriate joke, trivializes and condemns a complex medical decision predominantly made by women, thereby undermining their bodily autonomy and agency, which can be interpreted as a form of prejudice against women concerning their reproductive rights."
220856,we challenge you!! no woman can do this face_with_open_eyes_and_hand_over_mouth  only men can do this.  yeah yeah yeah. yeah.,videos/7103626381828852998.mp4,0,"A man and a woman attempt a physical challenge, with the man succeeding and the woman failing, under the text 'Only men can do this!!'.",YES,"The video promotes sexism through the explicit textual claim that 'Only men can do this!!' and visually reinforces this by showing the man succeeding at the challenge while the woman fails, thus relying on gender stereotypes about physical capabilities."
220249,"part 1 of my crazy step family and dad step mom  can you drive your sister to the mall? 
step sis  sure, i'll go with her. 
step mom  can someone drive me there too? i need to get stuff for my tree house. 
dad  i can drive you all there. 
step mom  wait, where is the tree house? 
step sis  it's in the woods. 
dad  who built it? 
step mom  a random man. 
dad  that's strange. 
step mom  he destroyed a shed and built off the foundation. 
dad  that was my tea party shed, we can turn it into a sleep room. 
step mom  it was probably ugly anyways. 
dad  we can put it to better use. 
step mom  there was a tv and my pc in there. 
step sis  that's cool. 
step mom  sucks to be you, haha.  drive your sister down to the mall? 1. she isn't my sister. 2. i can't even drive. of course you can. you are already 13. ugh, can someone just drive what treehouse? oh well my old dad built it for me like one week ago in the woods. nally you said your old husband was dead. he is. so aiden. well done. wait. where in the woods is the tree house? well there was a little shed there and he destroyed it and built off of the foundation. that was my old tea party house and we are turning it into my sleepover room it was probably ugly anyways i am putting it to better use. there was a tv and my pc in there. sucks to be you haha lol. lmao. good one marcy.",videos/6922123668223003909.mp4,0,"The video depicts a text message conversation where a young person (""me"") is bullied by their step-mother and step-sister, who dismiss their concerns, enable the destruction of their ""tea party house"" to build a new treehouse, and mock their distress.",YES,"The video criticizes sexism by portraying the devaluation and destruction of a female character's traditionally feminine-coded space ('tea party house') by other female family members. This highlights toxic dynamics and the dismissal of her feelings and property, critiquing gendered bullying and the devaluing of feminine interests."
220595,ready to try them? these ketones are more reliable than most men.  i say he's so sweet.,videos/7014184212785892614.mp4,1,"A woman in a kitchen holds up a water bottle filled with a yellow liquid and drinks from it, while text on screen reads, ""These ketones are more reliable than most men ...""",YES,"The video displays sexism by making a negative generalization about men, implying they are inherently unreliable. This perpetuates a harmful gender stereotype."
220674,"this is for joking purposes only  skull  pretending to be my 7-year-old stepdaughter, bbyegan, pretending to be my 7-year-old stepdaughter, pretending to be my 7-year-old stepdaughter, pretending to be my 7-year-old stepdaughter, pretending to be my 7-year-old stepdaughter.  daddy, i'm home from school! do i have cheer today? do i have soccer today? i don't, are you sure? i'm gonna text mommy and ask her. do you want to see what i learned at cheer last week? one, two, three, four. that was good, right? look what i learned in tumbling. daddy, why do i only have one of these socks? where's the other sock? what am i supposed to do with one sock? i think i'm gonna put yellow in my hair today. soma, stop touching my stuff. dad, gabby, come get your baby. dad, what time is ellie's party tomorrow? that's not what mommy said. i'm gonna call mommy and ask her. what's for dinner? daddy, since you don't work and gabby's the only one that works, where do you get your money? oh, so you're broke?",videos/7042776568845897007.mp4,0,"An adult woman humorously impersonates her 7-year-old stepdaughter, questioning her father's financial status because her stepmother is the sole earner, culminating in the child calling him ""broke.""",YES,"The video can be interpreted as embodying sexism by humorously reinforcing the gender stereotype of men as primary financial providers; the child's blunt conclusion that her non-working father is ""broke"" (while her stepmother works) uses this stereotype for comedic effect, potentially at the expense of challenging or critiquing it."
220353," guys never get our hints. two zero two four 2024 0044 0024 2044 get.  i tell her nigga don't take right, don't play right leave it to the double thick thighs twin sister drop it down, wobble wobble up, mummy put it up, put it up",videos/6948388420251077893.mp4,1,"The video is a meme juxtaposing the text 'Girls: guys never get our hints' with a game show question that spells out numbers literally, making the options confusing, implying girls' hints are similarly convoluted.",YES,"The video embodies sexism by perpetuating a gender stereotype that women are intentionally confusing or indirect in their communication ('hints'), while men are unable to understand this supposed complexity. This relies on a prejudiced view of female communication styles."
220289,"lesbians find women attractive. that’s healthy and beautiful cowboyjen, whether you're young or older, it takes time to figure out your sexuality. don't feel predatory or creepy just because you find another woman attractive. it doesn't matter if they're gay, straight, or bi. your normal and innate sexuality is your normal state of being. it's okay to be attracted to someone, it's a beautiful thing. don't be afraid of that attraction because it's a part of you and it's a great thing.  this is for you young butches out there or older butches that are just coming out. something that took me a long time to figure out. you are not being predatory or creepy just because you find another woman attractive, physically attractive, whether they're gay, lesbian, straight, bi, you don't know orientation, it doesn't matter. that's your normal innate sexuality. that's your normal state of being. it's not only okay that you're attracted to them or find them attractive. it's a really beautiful thing that you can see the beauty in another woman. so don't be afraid of that attraction because it's part of you and it's a really great thing.",videos/6934322858030075141.mp4,0,"A person wearing a cowboy hat and a plaid shirt addresses the camera, offering words of affirmation to butch women about their attraction to other women.",NO,"The video does not contain any elements of sexism. It is an affirming message directed at butch women, reassuring them that finding other women attractive is normal and not predatory, regardless of the other woman's sexual orientation. The content does not marginalize, express prejudice, or promote misogynistic views."
220106,"scarlett says “repeat after me” tox hixx is a 17a748 yjohh, and ik 178388 5 yqqah. 170389 yqqah is a 410349 p olit'. yqqah q 078289 hik yqqahihxx yq9ah is 'scarlettgrayi43 11a399iixa hiti a j. yqsahiiii hiti 0 - c 'scarlettgrayi43 110799 yqqahiixx viii p p7n. 'scarlettgrayj43 17a349 yqqahhixi iiix. 'scarlettgrayi43 17a389 yqqahhixi iiti yfah. 'scarlettgrayj43 118779hixi iiix. 7178399 yq9ah & 74 12. 'scarlettgrayj43hixx tiix a out. scarlettgraya43 170389 yqqahiixi 8673 vtx yq9ah a. 'scarlettgray843 178398hixi iixx a git'. 'scarlettgray843 178349 yqqahiixx vitx a arit'. 'scarlettgray843 118389 yqahiixx yq9ah a it'. 9ii (7a399iixx a = tiui (17aja9 yqqahiihx yqqah 0 = tui 67a398iihx ao4. 'scarlettgrayi43 qi 47a342iiix {43 944xiihx = scarlettgray{43 9a4x 170700 scarlettgrayi43 914x (1107969iix iitx a 170389 vaaqhhiia iitx yqqah a 1703991hix vaaah # hix 310399iiix ygqah 4 j 9axx 170399hiz iixx (110399 yaaah iitx u (7a399 yqqahhiix iiix 170799 ygqahhiix iiix 17838869iix t 1 718399hiux j 9ax 978799hihx hitx rrlettgray843 4793991iixx iiix 9799 vizx iiix  repeat after me. okay. i'm loved. i am loved. i'm stronger. i'm stronger. and i am stronger. and i am beautiful. i am beautiful. i love my curls. i love my curls. i'm fierce. i'm fierce. i'm a superhero. i'm a superhero. i'm a superhero. yeah. know what i mean? yeah. yeah. i am beautiful. i'm beautiful. i'm beautiful. and i'm going to have a good day. and i'm going to have a good day.",videos/6865653391859780870.mp4,0,"A mother does her young daughter's hair while they repeat positive affirmations together, such as 'I am loved,' 'I am stronger,' 'I am beautiful,' and 'I am a superhero.'",NO,"The video features a mother and daughter engaging in a positive and empowering activity, repeating affirmations. There are no elements of sexism, prejudice, or misogyny present; instead, it promotes self-love and confidence."
220431," men’s_room  no_entry  women’s_room  are dumb thumbs_down u can dress and do whatever u like folded_hands doesnt matter if boy or girl no_entry and  is for boys 2!!! ribbon  revolving_hearts  cherry_blossom  candyken  is pink only for girls?
tik  yes, candyken is only for girls.
candyken  can boys also wear pink?
tik  no, pink is not for boys.
candyken  can i pay extra for it?
tik  yes, we can do it.
candyken  okay, deal.  nein, es muss pink nicht. okay, dann geht's. mach mal schon. okay, danke.",videos/6968116509742730502.mp4,0,"A man in a salon wants pink hair, but the hairdresser initially refuses, stating pink is only for girls, until the man offers to pay extra.",YES,"The video criticizes sexism by challenging the gender stereotype that the color pink is exclusively for girls. The hairdresser's initial stance embodies this stereotype, while the man's persistence and the eventual agreement (albeit for extra money) highlight the absurdity of such gendered norms."
220968,"i followed through with the promise  saluting_face  you'll meet joseph quinn; will you dress up as chrissy?  blondie, pick up. bitch, who the fuck? three of them, i'm in the hotel. bitch, i'm into you in that throat, yeah. i'm in the pussy, she like, oh yeah.",videos/7136048630967897350.mp4,0,"A TikTok user humorously subverts the expectation of dressing as a female character (Chrissy) to meet actor Joseph Quinn, instead revealing a costume of his character Eddie Munson's guitar.",YES,"The video subtly criticizes gender stereotypes in fandom by presenting the common expectation that a female fan would cosplay a female character associated with a male actor's role, and then actively rejecting this with a creative, non-gender-specific choice, accompanied by a dismissive ""Nah bro."""
220888," downcast_face_with_sweat  downcast_face_with_sweat  downcast_face_with_sweat  clean the previously detected text by removing repetitions, leaving the text brief and essential, very clean and completely readable in english with all the information.  hãy subscribe cho kênh ghiền mì gõ để không bỏ lỡ những video hấp dẫn",videos/7115746083317239066.mp4,0,"The video shows a woman making faces at the camera, followed by a still image of her holding a bouquet of red roses.",NO,"The video does not contain any elements that marginalize, prejudice against women, suggest male superiority, or express misogynistic views. It appears to be a personal video without any discernible sexist content."
220922,"im followin back on insta rn smiling_face_with_horns  having a stepdad is like having a stepdad. it can be tough at times, but also rewarding. there may be some challenges and adjustments, but ultimately, it's all about building a new family dynamic. it's a journey that requires patience, understanding, and compromise.  it's time for you to clean your room, son. who the fuck you calling son, gilbert? listen, first of all, you're not my dad, and second of all, you're never gonna tell me what to do again in your life before i karate kick your ass. biden, we almost done. sorry, gilbert. i just ate dinner.",videos/7124066168561831211.mp4,1,"A TikTok video portrays a comedic skit where a young man (stepson) is first seen lying in bed, then argues with his off-screen stepdad about cleaning his room, and later is shown reluctantly washing dishes as the stepdad brings more.",NO,"The video depicts a humorous conflict between a stepson and stepdad regarding chores and authority. It does not contain elements of marginalization, prejudice against women, gender stereotypes, beliefs in male superiority, or misogynistic views; the conflict is based on a family dynamic rather than gender."
220689,"you’re a girl  sleepy_face …. wish i was that banana. ""bruh, check out her legs."" ""they're so hairy!"" ""you should dress sexier!"" ""omg, put on more clothes, you're asking for it."" ""she's so flat, she should get implants."" ""did she get implants?"" ""i think it's a push-up bra."" ""she's so fake!"" ""you look tired, you should wear make-up."" ""why are you wearing so much make-up?"" ""why?""  i'm giving you all you want and more giving you every piece of me i don't want love i can't afford i just want you to love for free can't you see that i'm getting bored? giving you every piece of me piece of me i'm not afraid anymore, i won't make you sure and when i need, forget about it",videos/7047855676806139141.mp4,1,"The video depicts a woman reacting to various on-screen text comments that reflect common sexist remarks and double standards women face regarding their appearance, body, and behavior.",YES,"The video criticizes sexism by highlighting a range of derogatory and contradictory comments often directed at women, such as those about their body hair, breast size, clothing choices (being told to dress sexier and then to cover up), and use of makeup. It implicitly critiques the societal pressures and judgments placed on women based on gender stereotypes."
220838," pov  when your partner doesn't give you immediate attention, so you start being a bitch.  what are you doing mate? what are you fucking playing at? eh? i'm not playing at anything, i'm not. it's you, you come in here, you don't even say hello ron. you don't even have a drink, you just bugger off. what's up? what's up?",videos/7099727755159375109.mp4,0,"The video shows a woman with an annoyed expression, with on-screen text describing a ""POV"" where her partner doesn't give her immediate attention, leading to the statement ""so now you're being a bitch!""; the audio features a man's voice aggressively complaining about not being greeted.",YES,"The video criticizes sexism by highlighting a common gender stereotype and prejudice: when a woman expresses dissatisfaction or reacts to not receiving attention, she is pejoratively labeled ""a bitch."" By presenting this scenario from the woman's perspective and pointing to this derogatory labeling as a consequence, the video implicitly critiques the use of this gendered slur to dismiss or define her reaction and the unfair dynamic it represents."
220808,"what a fun pattern  face_with_rolling_eyes  some female squid wear fake testicles to avoid male squids' advancements. female hummingbirds mimic male plumage to avoid harassment. female dragonflies fake death to avoid male advances. certain butterflies emit a chemical to repel unwanted mates. other techniques include moving to areas with fewer males, forming female groups, and using ""anti-aphrodisiacs."" the female australian spiny leaf stick insect uses a pungent chemical to ward off unwanted male suitors. these behaviors have been observed and studied by scientists in santa cruz.  some female squids wear fake testicles to avoid the advancements of male squids. female hummingbirds will also avoid harassment by dressing up like males. female dragonflies will fake sudden death to avoid male advances. they will literally drop out of the sky so a man will stay away from them. and some female butterflies emit a chemical compared to a natural pepper spray to keep away men. certain female insects will make themselves smell bad to keep male suitors away. and finally, some female humans are forced to buy intricate self-defense kits because men won't leave us alone.",videos/7090478857802747178.mp4,1,"The video shows a woman discussing various strategies female animals use to avoid unwanted male advances, and then compares this to human women needing self-defense kits.",YES,"The video criticizes a societal issue where women feel the need for self-defense due to unwanted male advances, framing it as a parallel to defensive behaviors in the animal kingdom. This implicitly critiques a form of gender-based harassment and the perceived threat from some men, highlighting a sexist societal dynamic."
220387,"just spittin facts.. hey babe, did you know that women speak an average of 30,000 words a day? men, on the other hand, speak about 15,000 words a day. that's crazy, right? it's because we have to repeat ourselves.  hey babe, did you know that women speak 30,000 words a day on average and men speak 15,000 words a day? what did you say babe? it's because we have to repeat ourselves.",videos/6959585575091604742.mp4,1,"A woman tells a joke, stating that women speak 30,000 words a day compared to men's 15,000, and when a man's voice off-screen asks her to repeat what she said, she quips, 'It's because we have to repeat ourselves!'",YES,"The video embodies sexism by relying on the gender stereotype that women are significantly more talkative than men. Although the punchline humorously shifts the 'blame' to men for not listening, the joke's foundation is built upon this unsubstantiated and often negatively portrayed stereotype about women's speech."
220663,"with  why is this 100% correct. love it!! blind duet 2 - duet me - duet 0 - duet 2 0.  tell me something that men do that women don't notice. oh, sorry. oh, here we go. i'm recording. i'll tell you what men do that women don't notice. we sing like little bitches when the horns are in. say what else we do? we don't scratch us bollocks. because it hurts. we have to pinch and roll it. because if you scratch it, i tell you what it's like, someone's put your bag on a table and shot a fucking nail through it with an hammer. true story. another thing we do, when we go to the toilet, when we're having a piss, sometimes we just grab the tip. we let it build a little back pressure. i don't know what it is. i think it's the slight feeling that you get of excitement. you know what i mean? is it going to blow? is it going to blow? let it go. let it go. you know what i mean? lads, you know. i'm going to be fucking home now. sometimes if we've had a shit and it's a gun for every weekend and there's a skid mark out there, we'll come back and piss it off later and if failing that then we'll get the scrubber out but we always try. we also put up with women's endless amounts of shit! love you bye!",videos/7038694670834224389.mp4,1,"A TikTok blind duet where a woman asks men to share things they do that women don't notice, and a man responds with several crude behaviors, including one that uses a derogatory term for women and another that makes a negative generalization about women.",YES,"The man's response includes using the derogatory term 'bitches' to describe a behavior he associates with effeminacy, and a generalization that men 'put up with women's endless amount of shit,' which expresses prejudice against women based on gender stereotypes and misogynistic views."
220634,excerpt from “new girl” are you going home with me? good boy. (gretchen smacks) do you wish she said good girl?  going home with me aren't you good boy sigh.,videos/7026869904078949638.mp4,0,"A woman in a suit acts dominantly towards a man, touching his face, calling him ""good boy,"" and then a text overlay asks the audience, ""Do you wish she said good girl?"" after she playfully smacks him.",YES,"The video critiques a gender stereotype by juxtaposing a woman's dominant behavior ('good boy') with a question to the audience ('Do you wish she said good girl?'), prompting reflection on the gendered term 'good girl' and its stereotypical, often patronizing, application to women."
220744,"some food for thought  full_moon_face  to clean the previous detected text by removing repetitions, leaving the text concise and essential, very clean and completely readable in english with all the information   i find it funny how white women understand the concept well obviously it's not all men but there's enough men to be cautious but then the same logic doesn't apply when black women and other women of color say, well, obviously it's not all white women, but there's enough white women who weaponize their privilege. mmm.",videos/7067285853734980910.mp4,0,"A young Black woman discusses the perceived hypocrisy of white women who understand the logic of being cautious around men due to the actions of some (a concept related to navigating potential sexism or harm), but allegedly do not apply similar understanding when women of color express caution about white women weaponizing their privilege.",YES,"The video does not embody sexism as it does not marginalize or express prejudice against women based on gender stereotypes, promote male superiority, or contain misogynistic views. It criticizes sexism indirectly by highlighting how an understanding gained from navigating male behavior (which is often rooted in or includes sexism) is purportedly inconsistently applied by some white women, thereby critiquing a failure to extend an anti-oppressive logic learned in one context (gender) to another (race and privilege)."
220581,"reply to 212 d2 reply to jazzhandsbat's comment
214 d2 reply to jazzhandsbat's comment  i'm sorry to keep talking about this, but i figured out what it is. the difference between thirst comments on a thirst trap versus thirst comments on a fun facts video, it's objectification versus participation. not just consent, participation. i hate being objectified. i hate being treated like an object. i have had that experience not just as a female presenting person but also as a neurodivergent person. people think they can just move me around and have opinions on me as if i am not human. but i am not being objectified if i'm participating in the activity, because objects don't participate in stuff. that's kind of the definition of an object. that's how i feel about this. um, anyway. it's my right as a grown-ass 26 year old to be hot on the internet, and i hope everyone's enjoying it.",videos/7009777725707783430.mp4,1,"A person explains the difference between objectification and participation, particularly regarding online comments, stating they dislike being objectified but are fine with attention when they are actively participating and consenting.",YES,"The video criticizes sexism by directly addressing and condemning objectification, a common form of gender-based prejudice. The speaker highlights the importance of consent and active participation as a counter to being treated as an object, thereby challenging a sexist behavior."
220964,"kanye west vegas lyrics when kanye west is sad.  kanye west said this. bitches. one good girl is worth a thousand bitches. bang, bang.",videos/7135475454768631045.mp4,1,"The video displays a still image of Kanye West, followed by a close-up video clip of him performing a song with the lyrics 'One good girl is worth a thousand bitches' overlaid.",YES,"The video is sexist because it features lyrics that use a derogatory and misogynistic term ('bitches') to refer to women. This language objectifies and demeans women, perpetuating harmful gender stereotypes."
220933,"like why do u support him? you fancy him duh you ask a sex worker who they support in f1. they reply, ""stop! it's 2022 and we don't slut shame anyone because it might hurt their feelings."" the sex worker goes on to mention pierre gasly, who is staying at alphatauri and has been formally announced by the team. they also mention an image that may be subject to copyright and provide a link to learn more.  bye.",videos/7125773888654478598.mp4,1,"A woman in glasses responds to an on-screen text ""pov: you ask a whore who they support in f1"" by sarcastically stating, ""stop! it's 2022 and we don't slut shame anyone because it might hurt their feelings,"" before the video cuts to a Google search for an F1 driver.",YES,"The video criticizes sexism by directly addressing and condemning ""slut shaming,"" a form of misogyny, in response to a derogatory and sexist hypothetical scenario. Although the premise uses a misogynistic slur, the character's spoken words, despite the sarcastic tone, function as a rebuke against such shaming, positioning it as outdated."
