id_EXIST,text,path_video,target,description,label,analysis
220941,"with  writing to .tasker pink tax absolute scam asda bblade blade razor shaving system suitable for sensitive skin 5x 2x incoming stitch. hi asda, i'd like to ask you some questions regarding your products. my followers have brought to my attention the issue of the ""pink tax"" and i noticed evidence of this in two of your products  asda 3 blade razors for men (5 pack) and asda 3 blade razors for women (2 pack). the men's razors are priced at 40p per razor, while the women's razors are priced at £1.50 per razor. both products appear to be virtually identical. can you justify charging nearly 4 times the price for the pink razors marketed towards women? would you consider lowering the price to make them more fairly priced for women? thank you, lee.  it's £3 a pack for two razor blades for the women. that's £1.50 per razor blade. ladies, i did a thing. since you all loved my smiths one, i decided to take the liberty to write to asda as well you were gonna love this so you can pause it to read it if you want but it basically says blah blah blah my tiktok followers made me aware of this thing called pink tax. i've noticed that your razors are two pounds for men and three pounds for women, blah, blah, blah. men's is 40 pounds per razor. women's is £1.50 per razor. it's clear from the packaging. these are pretty much identical. although i appreciate they may not be exactly the same. my followers are wondering how you can justify paying four times the price for the pink razors marketed at women. to further this, would you consider lowering the price to make the razors more fairly priced for women? i did follow it up with some pictures of the products. obviously, these are the products i'm referring to, so i know which ones we're talking about. let's see if we get a reply, shall we?",videos/7127603784678657285.mp4,1,"The video shows a TikTok user discussing the 'pink tax' on razors, where women's razors are significantly more expensive than men's, and then shows the user messaging the supermarket Asda to question this pricing.",YES,"The video criticizes sexism by highlighting and questioning the 'pink tax,' a practice where products marketed towards women are priced higher than comparable products for men, which is a form of gender-based price discrimination. The user is actively challenging this potentially sexist pricing strategy."
220179,"chicken dog summer is afraid of a bunny. she loves watching scary movies but is scared of a bunny. she knows that bunnies are cute and harmless, but she can't help feeling scared. she remembers a time when she was young and a bunny hopped towards her, causing her to scream and run away. since then, she has been scared of bunnies. despite her fear, she still loves animals and enjoys watching nature documentaries. she hopes to one day overcome her fear and be able to appreciate bunnies for the cute and gentle creatures they are.  i got bitches off the xans bitch i got",videos/6898524793121869061.mp4,0,"The video shows dogs on a couch, with one appearing startled by a bunny, overlaid with the text ""BITCHES"" and audio lyrics from a song where ""bitches"" refers to women in a derogatory manner.",YES,"The video embodies sexism by prominently featuring audio and text using the word ""bitches"" derived from a song where the term is a derogatory slur used to objectify women. While the visual is of a dog, the video leverages this misogynistic language for humor without criticizing its original offensive connotation."
220131,"blow this up. i posted a video yesterday asking what women would do if men didn't exist for 24 hours, and did i get a lot of comments. send me thoughts. 

let me say, you're correct, not all men are evil. but let's just say i'm alone on the subway at night, and a man steps into the train car. does my heart start racing? why? because i don't know this man, i don't know what he could do in that moment. yes, he could be the most upstanding citizen in the world, but i'm still going to start a conversation with him to find out. because let's say he does attack me, and in court his lawyers are going to use the fact that i started a conversation with him as evidence. 

but here's the thing, are we scared of all men because we don't know what they could do in that moment? yes. so when you say ""not all men,"" send me thoughts.  i posted a video yesterday asking what women would do if men did not exist for 24 hours and boy did i get a lot of not all men comments and let me just say you're correct not all men are evil i didn't that they are. but let's say that i'm in the subway alone at night and a man steps into this otherwise unoccupied train car. does my heart start racing? yes. why? because i don't know this man. i don't know what he could do in this moment. he's a complete stranger. he could be the most upstanding citizen in the entire world, but i'm not going to start a conversation with him to find that out. because let's say that i do, and let's say that he does attack me, and let's say that this case goes to court. his lawyers are going to use the fact that i started a conversation with him to say that i was asking for it, or that i had mourning after guilt, so i cried rape. so, are all men evil? no. would all men do yes. so when you say things like not all men, you are completely invalidating the experiences and fears of billions of women all over the world.",videos/6878040583307267333.mp4,1,"A woman in a TikTok video explains why women are often scared of men they don't know, using a hypothetical scenario on a subway to illustrate the potential dangers and how the 'not all men' argument invalidates women's fears of assault.",YES,The video criticizes sexism by highlighting the pervasive fear women experience due to the potential threat from unknown men and how societal responses like 'not all men' dismiss these valid fears and experiences of potential victim-blaming.
220423,"i'm bitches bitches be like, ""yung hurn is so hot."" and then this is yung hurn  ""mom.""  be like oh my god crolo so hard and then this is crolo i got on my mind if you ain't got the dick then don't waste my time. gives me from the back ass fat. i'm getting fine. you know why? i got fucking on my mind. you know that. i got fucking on my mind. yeah, bitch, it's shit.",videos/6967056627929304326.mp4,0,"A woman on TikTok states ""bitches be like: 'omg yung hurn is so hot!'"" and then shows a montage of a man (presumably Yung Hurn) acting goofy and in various unconventional situations, set to music.",YES,"The video uses the derogatory term ""bitches"" to refer to women, which is a form of prejudice. While the intent might be humorous or critical of perceived female behavior/preferences, the use of such language itself constitutes sexism."
220862,"i think he was a little embarrassed  face_with_tears_of_joy  mermaid_light_skin_tone  hey bro, let's hit the gym after this. i want to ask my boyfriend to play mermaids in front of his friend. babe, wanna play mermaids? *mermaid mode activated* the whole apartment complex is watching. babe, that's amazing.  yeah babe yeah, babe! that's so good!",videos/7105586824223083822.mp4,0,"A woman in a mermaid tail asks her boyfriend to play mermaids in front of his friend at a pool; the boyfriend enthusiastically agrees, and she jumps into the pool.",NO,"The video uses gender stereotypes (mermaids as a feminine/childish activity) for its humorous premise, particularly the boyfriend's willingness to participate in front of his male friend. However, it does not seem to embody sexism as defined, as it does not marginalize the woman, express prejudice against her, promote male superiority, or contain misogynistic views; rather, the woman is a confident initiator, and the boyfriend is portrayed as supportive and enthusiastic, which can be seen as a positive subversion of some masculine norms."
220039,"stoopid step-mom .... step-mom, i'm done. either you kick her out or i'll leave. my dad will ask you to leave.  please, this ain't even jealousy. she ain't got a thing on me. trying to rock them ugly jeans, jeans, jeans. you clearly didn't think this through",videos/6817935632141257989.mp4,0,"A young woman acts out a TikTok skit where her step-mom issues an ultimatum for her to be kicked out, her dad seemingly tells the step-mom to leave instead, but then the daughter is shown comically packing her bags and leaving.",YES,"The video embodies sexism by relying on the negative gender stereotype of the 'demanding' or 'problematic' step-mother to instigate the central conflict; the humor is derived from this stereotypical family drama, and the video uses this trope without challenging or critiquing the stereotype itself."
220017,"bitches be like  face_with_rolling_eyes  woozy_face   woman_facepalming_medium-dark_skin_tone  text  cabj cniul

cleaned text  cabj cniul  bitches be like, is she your girlfriend girlfriend or y'all just talking? bitch if i kill you are you dead dead or just not breathing?",videos/6793033398706277637.mp4,0,"A woman with braided hair lip-syncs to an audio where a female voice reacts aggressively and dismissively to inquiries about her relationship status, using the term 'bitches'.",YES,"The video embodies sexism through the use of the derogatory term 'bitches' to refer to women, which is considered misogynistic language, regardless of the speaker's gender or intent."
220932,"with  who’s leaving the room as soon as they hear that car door slam? ear_medium-light_skin_tone  when our step dad comes home, we step.  where's everybody at? oh, you mean so you can yell at them or you can tell them what they did do, they didn't do it right, or you can tell them what they don't even know they're supposed to do to do it because it benefits you? yeah, they went upstairs, hid out because who wouldn't? do better.",videos/7125562649277992238.mp4,0,Two young women run and hide upstairs as their stepdad arrives home; the stepdad then humorously acknowledges his overly critical nature as the reason for their avoidance.,NO,"The video depicts a family dynamic where children avoid a critical parent; this interaction is not based on gender stereotypes, prejudice against women, or male superiority, nor does it criticize sexism. The humor stems from the stepdad's self-awareness of his general critical behavior, not from gender-specific issues."
220391,irgendwie muss er es ja lernen! woman_shrugging_medium-light_skin_tone  vanessa.  it's been a round and round it's been a round and round,videos/6960746868661964038.mp4,1,"A woman is cleaning a kitchen counter; a man enters and carelessly makes a sandwich directly on the clean surface, angering the woman who then shoves his face into the mess.",YES,"The video criticizes behavior that can stem from sexist attitudes, specifically a man's inconsiderate dismissal of a woman's domestic labor (cleaning), which often aligns with gender stereotypes and can reflect underlying beliefs of male entitlement. The woman's forceful, retaliatory action subverts passive female stereotypes and serves as a comedic critique of such behavior."
220614,"ice cold baby.   heart_on_fire  ""cold blooded jessi maoe is a fierce individual with a strong personality and a determined mindset. she is known for her unwavering determination and her ability to overcome any challenge that comes her way. her resilience and determination have made her a force to be reckoned with in the world of business and beyond."" ",videos/7019204716429151515.mp4,0,"A person in a red shirt, black shorts, and a white cap dances to the song 'Cold Blooded' by Jessi in a room.",NO,"The video features a person dancing. There are no visual or auditory elements that marginalize, show prejudice against women, promote male superiority, or express misogynistic views."
