id_EXIST,text,path_video,target,description,label,analysis
220153,"halloween bitches text  haleypilz. clean the above text by removing repetitions, leaving the text short and essential, very clean and completely readable in english with all the information.  do they think come on don't stop and keep me going do it let's get it on oh",videos/6889598401613139205.mp4,1,"Three young women are shown in quick succession, dancing in different outfits, seemingly as part of a Halloween-themed video.",NO,"The video features young women dancing in costumes and does not contain any elements that marginalize, show prejudice against women based on gender stereotypes, promote beliefs in male superiority, or express misogynistic views. There is also no criticism of sexism present."
220253,"sígueme en ig  soylodbrok lodbrok_26, flodbrok_26, lodlorok26, todbrokd, odbrok_26uitek, ooro, adorou, jogorokditek, hoclr, mhod6uiteki, onnu, lodbrokl, proki26gtek, odbrokl26aifiktek, odbroku, odbrok_26|uil, odbrok, joatdilteklailtek, oabrokdtek, udao, ooodiktek, iodbrodl, flodbrok_126, odldyj, oladbrok, nlodbrok_26j, lodbrok_260, adbrok_260. discover the fragile femininity with lodbrok_26, flodbrok_26, todbrokd, odbrok_26uitek, ooro, adorou, jogorokditek, hoclr, mhod6uiteki, onnu, lodbrokl, proki26gtek, odbrokl26aifiktek, odbroku, odbrok_26|uil, odbrok, joatdilteklailtek, oabrokdtek, udao, ooodiktek, iodbrodl, flodbrok_126, odldyj, oladbrok, and nlodbrok_26j.  a las feministas siempre les encanta hablar de masculinidades. opinan de cómo tiene que ser la masculinidad, aunque ya no tengan idea de cómo es ser hombre. pero no importa porque como el feminismo es igualdad de género y ella lo va a hacer, nosotros también lo vamos a hacer. esto es señales para descubrir la feminidad frágil que las mujeres son tan débiles que necesitan leyes para poder protegerlas tenís feminidad frágil si crees que ser mujer es pertenecer a un grupo vulnerable como los ancianos y los discapacitados, tienes feminidad frágil. si criticas a una mujer, eres misógino. ¡feminidad frágil! decir que la feminidad es frágil es machista. y si pensáis así es porque tiene feminidad frágil. oye, tengo un montón de ejemplos más. si quieres parte 2, like y comparte.",videos/6923294237580610822.mp4,1,"A man sarcastically lists scenarios he claims demonstrate ""fragile femininity"" in women, mocking feminist perspectives and women's reactions to gender-related issues.",YES,"The video is sexist because it dismisses and belittles women's concerns about gender inequality and stereotypes by labeling them as signs of ""fragile femininity,"" thereby reinforcing prejudicial views about women being overly sensitive or weak. This approach criticizes feminism through marginalization and by leveraging gender stereotypes."
220054,"never get in between twins! twintertainment tv4n pe house crewhouse  you're the dumb blonde. you're the dumb blonde. no, you're the dumb blonde. no, you're the dumb blonde. you're the dumb blonde. actually, rachel, you're the dumb blonde. excuse me? who do you think you are? get out of here! i'm the only one that's able to call my sister a dumb blonde, not you.",videos/6830894209424166150.mp4,1,"Two blonde women argue, calling each other a ""dumb blonde,"" until a third person off-camera calls one of them a ""dumb blonde,"" prompting the initial two women to unite against the third person.",YES,"The video uses the term ""dumb blonde,"" which is a gender-specific stereotype that demeans women based on their hair color and presumed intelligence. While the video might be attempting humor through a twist, it relies on and perpetuates this sexist stereotype."
220800,"wenn ich meinem freund erkläre wie man ein handtuch faltet  face_with_tears_of_joy   man_tipping_hand  men's logic is a series of numbers and letters, including ""h"", ""e"", and ""j"", as well as the name ""jessica kell"". it also includes the phrase ""men's logic"" and the numbers 2, 424, 93, 224, 935, and 99.  p. p. no. no. key. key. o. o. pinocchio.",videos/7088713277949234437.mp4,1,A woman humorously demonstrates 'Men's logic' by showing a man's confused and incorrect attempt to fold a towel according to her implied instructions.,YES,"The video embodies sexism by perpetuating a gender stereotype that men possess a distinct and comically flawed 'logic,' particularly in domestic contexts. This stereotype can reinforce traditional gender roles where women are expected to be more competent or responsible for household tasks, thereby contributing to unequal burdens and expectations that are prejudicial to women."
220367,"moms reaction  face_with_tears_of_joy  face_with_tears_of_joy  mom's reaction.  what if spongebob and sandy had unprotected s.e.x.? look what i have got for you! good gracious! i know you like nuts. hold them wide. spongebob. now i am the master! alrighty then! tasty, spongebob! i'm going to show you what it's like to be with a real man. i could be tighter than bark on a tree. it's gonna be a hot one. how was that for you? i'm still coming for you. incredible.",videos/6954112989540650246.mp4,0,"A woman reacts with increasing shock and disbelief as she listens to a sexually explicit audio parody featuring Spongebob and Sandy's voices, presented for comedic effect.",YES,"The video features an audio clip where Spongebob's character asserts male dominance with lines like ""I'm gonna show you what it's like to be with a real man"" and ""Now I am the master,"" and Sandy's character makes self-objectifying comments, thereby embodying sexist tropes of male superiority and female sexual objectification."
220596," danisha carter stands up for a girl who is being sexually assaulted. she hears the guy and defends the girl, telling him not to touch her. motivated by her actions, the guy stops and the girl is safe.  this is who the phrase not all men is reserved for by the way. men who see bad things happening and then intervene when they know they have the ability to. not men who think they deserve a gold star for not harming women, not men who mind their business when they see other men harming women, and not men who stay friends with abusers.",videos/7014373918865706246.mp4,1,"A TikTok video shows a man intervening to stop another man from allegedly sexually assaulting a woman on a bus, followed by a woman's commentary critiquing men who use the ""not all men"" phrase without actively combating harm against women.",YES,"The video criticizes male inaction and attitudes that fail to confront misogyny and sexual violence against women. The commentary advocates for active opposition to harm against women, thereby criticizing behaviors and passivity that can allow sexism and misogynistic acts to persist."
220406,"wings (1927) vs. the last jedi (2017) the gaze j0u9. clean the previously detected text by removing repetitions, leaving the text brief and essential, very clean and completely readable in english with all the information.  keep moving thanks for making me stronger. i can live with it, i can live with it.",videos/6963323211740155141.mp4,0,"The video montages sepia-toned old film clips of cafe scenes with modern, colorful movie clips of a bustling casino, including an instance of an alien character making an unwanted advance on a woman who rebuffs him.",YES,"The video includes a scene depicting a character's unwanted advance being clearly rejected by a woman; this portrayal of active resistance to behavior that disregards consent can be interpreted as a subtle criticism of such actions, which can stem from sexist attitudes like objectification or entitlement."
220930,"do you know somebody who needs this instruction? cheat code for washing machine  
- fe-z cheat code for cotton and eco-friendly wash 
- press g e c 3 559 cheat code for extra silence and 20 minute wash 
- 8975 gnsar3 crt cheat code for delicate and wool wash 
- katoen blonc for white and colored cotton 
- couleurs kaloen eco for eco-friendly colored wash 
- 4voorwvos coton eco cheat code for pre-wash 
- #prelavoge super eco cheat code for super eco-friendly wash 
- extro stil extra silence 20 min cheat code for extra silent and quick wash 
- jkg +voorwos kort for short and easy wash 
- facile fijne was cheat code for fine and delicate wash 
- delicats spoelen cheat code for delicate rinse 
- laine/sole cheat code for wool and silk wash 
- synthehco synthetiquos cheat code for synthetic wash 
- #prelavoge repassoge for iron-free wash 
- gardioez wol/ziide cheat code for wool and silk rinse 
- rinçage aan/uit pompen cheat code for rinse on/off 
- marche/arrêt centrif cheat code for start/stop spin 
- '/vidange essoragel for drain and spin 
- katoen blanc/couleurs cheat code for white and colored cotton 
- katoen eco +voorwos cheat code for eco-friendly cotton wash 
- coton eco #prélavoge cheat code for pre-wash on eco-friendly setting 
- super eco extra silence 20 min cheat code for extra silent and eco-friendly wash 
- 3kg +voonwvas kort cheat code for short and easy wash with 3kg load 
- strilyri focile cheat code for easy jeans wash 
- jeans was cheat code for jeans wash 
- füine delicats cheat code for fine and delicate wash 
- rideaux wonzide cheat code for curtain and delicate wash 
- synthehico synthetiques cheat code for synthetic wash 
- repassoge gord cheat code for iron-free wash 
- spoel loine/ aan/uit arrêt cheat code for rinse on/off 
- morche/ '/vidange essoragel cheat code for start/stop spin and drain 
- kaaoer couleurs blonc cheat code for white and colored  thank you.",videos/7125542687880613125.mp4,0,"A person places a piece of paper with PlayStation controller button symbols, labeled 'Cheat code', onto a washing machine and then presses the corresponding buttons on the machine's control panel.",NO,"The video humorously portrays operating a washing machine as complex, akin to entering a video game cheat code. There is no content that marginalizes, prejudices against women, promotes male superiority, or expresses misogynistic views; the humor is directed at the appliance's complexity, not at any gender."
220056,"coz it got taken down! men and women have a wage gap in football.  i'm not scared to talk about this. wage gap between men and women in football. there's so many reasons why men footballers get paid more than female footballers. because girls always just think it's down to us just being sexist, which it genuinely isn't. men footballers, they're not paid by the government, they're paid by the league. they make so much revenue for the clubs and the league itself. tv rights, sponsorships, ticket sales, the list goes on. girls always like to call out the fact that guys don't like to watch female football. and the only reason that is, is because the level of quality is evidently much worse. i don't watch league 2 football because i don't enjoy it because it's worse football so don't start saying that it's because it's a woman playing no it's because the quality is just not that good. if women really want to start making the wage gap smaller you lot need to pull your fingers out and start going to the matches and supporting women's football pack out wembley stadium go to the games every week and watch every female football on tv then they'll get paid the same",videos/6831212914658135301.mp4,1,"A young man argues that the wage gap in men's vs. women's football is not due to sexism, but because men's football generates more revenue and because he believes the quality of women's football is lower, placing the onus on women to increase viewership to close the gap.",YES,"The video embodies sexism by dismissing the role of sexism in the wage gap, devaluing women's football as inherently lower quality which reflects a gender stereotype about female athletic inferiority, and condescendingly placing the burden on women to increase support for their own sport without acknowledging systemic barriers."
220434,"first time mom  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  do you think you know how to handle your kids in the future?  derek, do you think you could babysit your cousin? of course i can. yeah, if he cries, what do you do? if he cries? yeah. i'm smacking the shit out of him. i'll be like, shut the fuck up. no, he's probably hungry. oh, then i'll feed him. okay, but what if he doesn't want food? now i'm snacking him. i'll be like, bitch, eat these dine-in nuggets. no, he could be tired. oh, then i'll lay him down for a nap. okay, but what if he keeps crying? you already know i'm fucking him up. no, you'll rock him. that's what i mean. i'm rocking his jawline, bitch. no, i mean rock him. oh, rock him. yes, and then he'll probably go to sleep. okay, and then if he don't, that's when i'll be like, okay. i just keep rocking him.",videos/6968488379789036806.mp4,0,"A person with a digitally enlarged head lip-syncs to a comedic audio skit where one character repeatedly suggests violent actions when asked how they would handle a crying baby, while another character tries to suggest gentle alternatives.",NO,"The video uses a pre-existing comedic audio skit for humor. The humor derives from the absurd and violent misinterpretations of childcare, not from gender-based stereotypes, prejudice, or misogyny."
