id_EXIST,text,path_video,target,description,label,analysis
220624,"after mam  si mam  naman  fire  red_heart  folded_hands_light_skin_tone   waaahh solid!! text  dona is cleaning the room.  i wanna do you like michael, i wanna kiss you like prince",videos/7022509769390836993.mp4,0,"Four people, one woman and three men, are performing a choreographed dance in a room with a wooden floor and plain walls.",NO,"The video features a group dance with no discernible elements of sexism, such as marginalization, prejudice based on gender stereotypes, beliefs in male superiority, or misogynistic views."
220160,"but those acting skills tho after a fight with my stepmom, she is waiting for my dad to come back home. she is crying and upset, telling him everything that happened in an exaggerated way. i am impressed with her storytelling skills, but i know my dad won't believe her. eventually, my dad pulls into the driveway and she tells him what happened, still crying and looking angry.  standing outside my house try trying to apologize you're so ugly when you cry please just cut it out. don't tell me you're sorry cause you're not. but you put on but now it's time to go very entertaining. now.",videos/6892201824372247809.mp4,0,"A young woman uses a comedic filter and lip-syncs to a song to portray her stepmother as overly emotional and manipulative after a fight, exaggerating the situation to her father.",YES,"The video embodies prejudice against women by portraying the stepmother through negative gender stereotypes of being excessively emotional (e.g., 'ugly crying', 'starting crying'), dramatic ('telling everything 10 times worst'), and manipulative ('acting skills', 'put on quite a show') to influence a male authority figure (the father)."
220698,"autistic girls vs boys (part 2) autistic girls are perfect to me. they may have autism, but they are still perfect to me. some may be different, but they are still perfect. autistic boys are also perfect, just like any other boys.  don't be scared, don't be shy, come on in, the war is fine. you say the ocean is rising, like i give a shit. i'm bombing you. um foreign i'm looking for the things to do. i don't get them.",videos/7052071915871063302.mp4,1,"The video contrasts 'autistic girls,' depicted in a gentle, interpersonal scene, with 'autistic boys,' shown through an epic movie scene of a male leader addressing a massive army with dramatic music.",YES,"The video is sexist as it heavily relies on and reinforces gender stereotypes by portraying autistic girls as soft, emotional, and focused on gentle interactions, while autistic boys are depicted as powerful, epic, and warlike. This stark contrast promotes traditional and limiting gender roles, suggesting different inherent qualities based on gender rather than individual traits or a nuanced understanding of autism."
220490,"sorry this isn’t toca but i just wanted to try it out •  label  • this filter shows your sexuality.  i got my t-y, i got my t-y, i got my t-y",videos/6979627558358781190.mp4,0,"A TikTok video shows a hand with a filter that supposedly reveals the user's sexuality, cycling through various colors before settling on colors resembling a pride flag.",NO,"The video uses a filter related to sexuality and does not contain content that marginalizes, shows prejudice against women based on gender stereotypes, beliefs in male superiority, or misogynistic views."
220507,"the sandwich was delicious  smiling_face_with_horns  nastya and artem are a couple.  it's been a long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long,",videos/6983823908126379266.mp4,1,"A young woman cleans a kitchen counter while a young man makes a messy sandwich on it, leaves, and she then forcefully slams his face into the remaining mess.",YES,The video criticizes a common gendered dynamic by showing the woman retaliating against the man's inconsiderate creation of a mess. This subverts the stereotype of female passivity in domestic labor and challenges the implicit male entitlement to have others clean up after them.
220466,"part 3? idk, it’s another one of these female characters are often featured in comedies about marriage and parenting. they play a variety of roles and add humor to the story.  weddings and babies and wine. weddings and babies and wine. yes! i'm the one-dimensional female lead, so i too only care about weddings and babies and wine. and you have three kids, but you're super skinny, right? oh yes. and you're blonde. of course. and your husband is a four at best. i'm married to a total cave troll. but he's so funny. well, yeah, this is the insulting social construct we all grew up with that teaches straight men that their magnetic personalities allow them to have whatever women they want, while women are so desperate to get married that we should take whatever schmuck falls into our steel trap of neediness. my husband is very handsome for someone three times my age. well, i'm the female lead in a commercial, so my husband and i are the same age. and by that i mean i'm 35 and he's 50. let's talk about something other than our husbands. like...",videos/6974197940147571974.mp4,1,A woman satirizes common tropes of female characters in marriage/parenting comedies by portraying two such characters in a conversation that highlights their stereotypical obsessions and the problematic nature of their relationships.,YES,"The video explicitly criticizes sexism by mocking the one-dimensional and stereotypical portrayal of female characters in comedies, pointing out the insulting social constructs where attractive women are paired with less attractive but 'funny' men, and women's lives revolve solely around marriage, babies, and wine. The dialogue directly calls out these harmful tropes."
220048, face_with_symbols_on_mouth  face_with_symbols_on_mouth  face_with_symbols_on_mouth  me when baby is asleep. him. cube crush on/off water. fn frigidaire crush on/off water. cube. ,videos/6828214342043831558.mp4,1,The video contrasts a woman's extremely quiet actions when her baby is asleep with a man's ('Him') extremely loud and disruptive actions in similar domestic contexts.,YES,"The video criticizes sexism by humorously highlighting the unequal burden of domestic conscientiousness and emotional labor often falling on women. By contrasting her painstaking quietness with his oblivious loudness, it critiques the gender stereotype that men are less responsible for maintaining a peaceful home environment, a dynamic often rooted in sexist divisions of labor and expectations."
220149," comedian stereotypes are often associated with moon. these stereotypes can be seen in the way comedians are portrayed in media and entertainment. however, these stereotypes can be harmful and limiting, as they do not accurately represent the diverse and unique individuals who make up the comedy industry. it is important to challenge and break these stereotypes to create a more inclusive and authentic representation of comedians.  people get so mad about stereotypes and i have no idea why. it's like, dude, we know they're not true. it's like me. they say fat women over the age of 40 that are still single will inevitably overcompensate with humour, get themselves a load of cats and die a cat lady, lonely and alone. fuck's sake!",videos/6884942741575339266.mp4,1,"A woman sarcastically describes the stereotype of older, single, overweight women becoming lonely 'cat ladies' to point out the absurdity of stereotypes.",YES,"The video criticizes sexism by highlighting and mocking a common, negative gender stereotype applied to women, thereby challenging prejudice based on gender stereotypes."
220222,"“blackvsregular” face_with_monocle  kelzuncut is a unique and interesting username with a combination of letters and numbers. it is easy to remember and has a cool vibe to it. the username is associated with various social media platforms and online accounts. the owner of this username seems to have a creative and fun personality.  why is this section closed why why is white people wait don't don't don't start yelling at her why is this section closed okay so we received like we didn't choose this, okay? we received a notice of what is essential and what is non-essential. no, no, that doesn't make sense. wait, hold on. don't let her finish her sentence. both? so, like, from... we're the ones who received it from our, like... hold on, wait, one second. right now, i'm on live on my instagram because i'm shocked. so, i just want to make sure that you know the head office yeah okay and that's what they said so head office hold on. head office sent you guys a letter saying what was considered essential and non-essential in your store and told you guys to close this section off. it should be all the uniprees. no, no, no, no. wait, hold on. she works at this unipree? yeah, but don't do it because you have to remember she just works here. and we're just, so we can't start turning up with her. especially because, exactly, she's also a color doctor.",videos/6912840520943389954.mp4,0,"A customer questions a store employee about why the hair care product aisle, specifically products often used by Black individuals, is closed off and deemed non-essential, while the employee states it's a directive from head office.",NO,"The video depicts a disagreement over store policy regarding 'essential' items during a likely lockdown or restricted shopping period, with customers questioning the closure of a specific hair care section. While there are undertones of potential racial bias in what is deemed 'non-essential,' the interaction does not contain or criticize sexism; the gender of the participants is incidental to the core dispute about product accessibility and store policy."
220993," warning fake body fake situation fake everything warning  just a lollipop  nothing suggestive i don't know how to draw nsfw. sofia, how many times do we have to go through this? you're an artist, you can draw nsfw. i'm getting sick of stereotypes. just give me some nsfw.  i don't know how to play bass. token, how many times do we have to go through this? you're black. you can play bass. i'm getting sick of your stereotypes. be as sick as you want. just give me a goddamn baseline.",videos/7141485168707046662.mp4,0,"The video shows a stick figure character stating they don't know how to draw NSFW content, followed by another stick figure character saying that because they are an artist, they should be able to draw NSFW content.",NO,"The video uses a comedic trope, replacing a racial stereotype from a South Park scene with a stereotype about artists and NSFW content. It does not contain any elements of sexism, such as marginalization, prejudice against women, belief in male superiority, or misogynistic views."
